Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8099.dat
status= TIME_LIMIT
ID = 8099
Numero de clientes = 30
OF (custo) = 403.96
Best Objective = 403.96
Best Bound = 395.7399999999998
GAP = 2.0348549361323394%
O tempo limite foi atingido.
x[4, 28, B] = 1.0
x[5, 6, B] = 1.0
x[6, 14, B] = 1.0
x[9, 4, B] = 1.0
x[10, 12, B] = 1.0
x[11, 29, B] = 1.0
x[12, 27, B] = 1.0
x[13, 5, B] = 1.0
x[14, 11, B] = 1.0
x[15, 25, B] = 1.0
x[16, 26, B] = 1.0
x[17, 21, B] = 1.0
x[20, 10, B] = 1.0
x[21, 16, B] = 1.0
x[22, 17, B] = 1.0
x[23, 9, B] = 1.0
x[25, 20, B] = 1.0
x[26, B, B] = 1.0
x[27, 22, B] = 1.0
x[28, B, B] = 1.0
x[29, 23, B] = 1.0
x[B, 13, B] = 1.0
x[B, 15, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[6, B, B] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, B, B] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[22, B, B] = 1.0
z[23, B, B] = 1.0
z[25, B, B] = 1.0
z[26, B, B] = 1.0
z[27, B, B] = 1.0
z[28, B, B] = 1.0
z[29, B, B] = 1.0
l[14, 11, B, 29] = 32.0
l[15, 25, B, 10] = 40.0
l[15, 25, B, 12] = 38.0
l[15, 25, B, 16] = 27.0
l[15, 25, B, 17] = 49.0
l[15, 25, B, 20] = 47.0
l[15, 25, B, 21] = 25.0
l[15, 25, B, 22] = 25.0
l[15, 25, B, 25] = 28.0
l[15, 25, B, 26] = 27.0
l[15, 25, B, 27] = 34.0
l[16, 26, B, 26] = 27.0
l[17, 21, B, 16] = 27.0
l[17, 21, B, 21] = 25.0
l[17, 21, B, 26] = 27.0
l[20, 10, B, 10] = 40.0
l[20, 10, B, 12] = 38.0
l[20, 10, B, 16] = 27.0
l[20, 10, B, 17] = 49.0
l[20, 10, B, 21] = 25.0
l[20, 10, B, 22] = 25.0
l[20, 10, B, 26] = 27.0
l[20, 10, B, 27] = 34.0
l[21, 16, B, 16] = 27.0
l[21, 16, B, 26] = 27.0
l[22, 17, B, 16] = 27.0
l[22, 17, B, 17] = 49.0
l[22, 17, B, 21] = 25.0
l[22, 17, B, 26] = 27.0
l[23, 9, B, 4] = 33.0
l[23, 9, B, 9] = 32.0
l[23, 9, B, 28] = 44.0
l[25, 20, B, 10] = 40.0
l[25, 20, B, 12] = 38.0
l[25, 20, B, 16] = 27.0
l[25, 20, B, 17] = 49.0
l[25, 20, B, 20] = 47.0
l[25, 20, B, 21] = 25.0
l[25, 20, B, 22] = 25.0
l[25, 20, B, 26] = 27.0
l[25, 20, B, 27] = 34.0
l[27, 22, B, 16] = 27.0
l[27, 22, B, 17] = 49.0
l[27, 22, B, 21] = 25.0
l[27, 22, B, 22] = 25.0
l[27, 22, B, 26] = 27.0
l[29, 23, B, 4] = 33.0
l[29, 23, B, 9] = 32.0
l[29, 23, B, 23] = 38.0
l[29, 23, B, 28] = 44.0
l[B, 13, B, 4] = 33.0
l[B, 13, B, 5] = 38.0
l[B, 13, B, 6] = 50.0
l[B, 13, B, 9] = 32.0
l[B, 13, B, 11] = 34.0
l[B, 13, B, 13] = 32.0
l[B, 13, B, 14] = 47.0
l[B, 13, B, 23] = 38.0
l[B, 13, B, 28] = 44.0
l[B, 13, B, 29] = 32.0
l[B, 15, B, 10] = 40.0
l[B, 15, B, 12] = 38.0
l[B, 15, B, 15] = 36.0
l[B, 15, B, 16] = 27.0
l[B, 15, B, 17] = 49.0
l[B, 15, B, 20] = 47.0
l[B, 15, B, 21] = 25.0
l[B, 15, B, 22] = 25.0
l[B, 15, B, 25] = 28.0
l[B, 15, B, 26] = 27.0
l[B, 15, B, 27] = 34.0
m[4, 28, B, 4] = 38.0
m[4, 28, B, 5] = 44.0
m[4, 28, B, 6] = 33.0
m[4, 28, B, 9] = 45.0
m[4, 28, B, 11] = 34.0
m[4, 28, B, 13] = 43.0
m[4, 28, B, 14] = 41.0
m[4, 28, B, 23] = 39.0
m[4, 28, B, 29] = 34.0
m[5, 6, B, 5] = 44.0
m[5, 6, B, 13] = 43.0
m[6, 14, B, 5] = 44.0
m[6, 14, B, 6] = 33.0
m[6, 14, B, 13] = 43.0
m[9, 4, B, 5] = 44.0
m[9, 4, B, 6] = 33.0
m[9, 4, B, 9] = 45.0
m[9, 4, B, 11] = 34.0
m[9, 4, B, 13] = 43.0
m[9, 4, B, 14] = 41.0
m[9, 4, B, 23] = 39.0
m[9, 4, B, 29] = 34.0
m[10, 12, B, 10] = 29.0
m[10, 12, B, 15] = 44.0
m[10, 12, B, 20] = 35.0
m[10, 12, B, 25] = 28.0
m[11, 29, B, 5] = 44.0
m[11, 29, B, 6] = 33.0
m[11, 29, B, 11] = 34.0
m[11, 29, B, 13] = 43.0
m[11, 29, B, 14] = 41.0
m[12, 27, B, 10] = 29.0
m[12, 27, B, 12] = 26.0
m[12, 27, B, 15] = 44.0
m[12, 27, B, 20] = 35.0
m[12, 27, B, 25] = 28.0
m[13, 5, B, 13] = 43.0
m[14, 11, B, 5] = 44.0
m[14, 11, B, 6] = 33.0
m[14, 11, B, 13] = 43.0
m[14, 11, B, 14] = 41.0
m[15, 25, B, 15] = 44.0
m[16, 26, B, 10] = 29.0
m[16, 26, B, 12] = 26.0
m[16, 26, B, 15] = 44.0
m[16, 26, B, 16] = 38.0
m[16, 26, B, 17] = 26.0
m[16, 26, B, 20] = 35.0
m[16, 26, B, 21] = 39.0
m[16, 26, B, 22] = 28.0
m[16, 26, B, 25] = 28.0
m[16, 26, B, 27] = 24.0
m[17, 21, B, 10] = 29.0
m[17, 21, B, 12] = 26.0
m[17, 21, B, 15] = 44.0
m[17, 21, B, 17] = 26.0
m[17, 21, B, 20] = 35.0
m[17, 21, B, 22] = 28.0
m[17, 21, B, 25] = 28.0
m[17, 21, B, 27] = 24.0
m[20, 10, B, 15] = 44.0
m[20, 10, B, 20] = 35.0
m[20, 10, B, 25] = 28.0
m[21, 16, B, 10] = 29.0
m[21, 16, B, 12] = 26.0
m[21, 16, B, 15] = 44.0
m[21, 16, B, 17] = 26.0
m[21, 16, B, 20] = 35.0
m[21, 16, B, 21] = 39.0
m[21, 16, B, 22] = 28.0
m[21, 16, B, 25] = 28.0
m[21, 16, B, 27] = 24.0
m[22, 17, B, 10] = 29.0
m[22, 17, B, 12] = 26.0
m[22, 17, B, 15] = 44.0
m[22, 17, B, 20] = 35.0
m[22, 17, B, 22] = 28.0
m[22, 17, B, 25] = 28.0
m[22, 17, B, 27] = 24.0
m[23, 9, B, 5] = 44.0
m[23, 9, B, 6] = 33.0
m[23, 9, B, 11] = 34.0
m[23, 9, B, 13] = 43.0
m[23, 9, B, 14] = 41.0
m[23, 9, B, 23] = 39.0
m[23, 9, B, 29] = 34.0
m[25, 20, B, 15] = 44.0
m[25, 20, B, 25] = 28.0
m[26, B, B, 10] = 29.0
m[26, B, B, 12] = 26.0
m[26, B, B, 15] = 44.0
m[26, B, B, 16] = 38.0
m[26, B, B, 17] = 26.0
m[26, B, B, 20] = 35.0
m[26, B, B, 21] = 39.0
m[26, B, B, 22] = 28.0
m[26, B, B, 25] = 28.0
m[26, B, B, 26] = 44.0
m[26, B, B, 27] = 24.0
m[27, 22, B, 10] = 29.0
m[27, 22, B, 12] = 26.0
m[27, 22, B, 15] = 44.0
m[27, 22, B, 20] = 35.0
m[27, 22, B, 25] = 28.0
m[27, 22, B, 27] = 24.0
m[28, B, B, 4] = 38.0
m[28, B, B, 5] = 44.0
m[28, B, B, 6] = 33.0
m[28, B, B, 9] = 45.0
m[28, B, B, 11] = 34.0
m[28, B, B, 13] = 43.0
m[28, B, B, 14] = 41.0
m[28, B, B, 23] = 39.0
m[28, B, B, 28] = 44.0
m[28, B, B, 29] = 34.0
m[29, 23, B, 5] = 44.0
m[29, 23, B, 6] = 33.0
m[29, 23, B, 11] = 34.0
m[29, 23, B, 13] = 43.0
m[29, 23, B, 14] = 41.0
m[29, 23, B, 29] = 34.0
Tempo de execução: 7203.2518253 segundos
