Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_10L.dat
status= OPTIMAL
ID = 10
Numero de clientes = 20
OF (custo) = 299.11
Best Objective = 299.11
Best Bound = 299.1099999999997
GAP = 0.0%
x[1, 20, A] = 1.0
x[2, A, A] = 1.0
x[5, 14, A] = 1.0
x[6, 7, A] = 1.0
x[7, A, A] = 1.0
x[8, 6, A] = 1.0
x[9, 1, A] = 1.0
x[10, 9, A] = 1.0
x[12, 5, A] = 1.0
x[13, 8, A] = 1.0
x[14, 15, A] = 1.0
x[15, 13, A] = 1.0
x[16, 2, A] = 1.0
x[20, 12, A] = 1.0
x[A, 10, A] = 1.0
x[A, 16, A] = 1.0
z[1, A, A] = 1.0
z[2, A, A] = 1.0
z[5, A, A] = 1.0
z[6, A, A] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[9, A, A] = 1.0
z[10, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[16, A, A] = 1.0
z[20, A, A] = 1.0
m[7, A, A, 14] = 36.0
m[7, A, A, 15] = 2.0
m[7, A, A, 20] = 44.0
m[8, 6, A, 1] = 56.0
m[8, 6, A, 5] = 17.0
m[8, 6, A, 8] = 90.0
m[8, 6, A, 9] = 15.0
m[8, 6, A, 10] = 12.0
m[8, 6, A, 12] = 52.0
m[8, 6, A, 13] = 19.0
m[8, 6, A, 14] = 36.0
m[8, 6, A, 15] = 2.0
m[8, 6, A, 20] = 44.0
m[9, 1, A, 9] = 15.0
m[9, 1, A, 10] = 12.0
m[10, 9, A, 10] = 12.0
m[12, 5, A, 1] = 56.0
m[12, 5, A, 9] = 15.0
m[12, 5, A, 10] = 12.0
m[12, 5, A, 12] = 52.0
m[12, 5, A, 20] = 44.0
m[13, 8, A, 1] = 56.0
m[13, 8, A, 5] = 17.0
m[13, 8, A, 9] = 15.0
m[13, 8, A, 10] = 12.0
m[13, 8, A, 12] = 52.0
m[13, 8, A, 13] = 19.0
m[13, 8, A, 14] = 36.0
m[13, 8, A, 15] = 2.0
m[13, 8, A, 20] = 44.0
m[14, 15, A, 1] = 56.0
m[14, 15, A, 5] = 17.0
m[14, 15, A, 9] = 15.0
m[14, 15, A, 10] = 12.0
m[14, 15, A, 12] = 52.0
m[14, 15, A, 14] = 36.0
m[14, 15, A, 20] = 44.0
m[15, 13, A, 1] = 56.0
m[15, 13, A, 5] = 17.0
m[15, 13, A, 9] = 15.0
m[15, 13, A, 10] = 12.0
m[15, 13, A, 12] = 52.0
m[15, 13, A, 14] = 36.0
m[15, 13, A, 15] = 2.0
m[15, 13, A, 20] = 44.0
m[16, 2, A, 16] = 22.0
m[20, 12, A, 1] = 56.0
m[20, 12, A, 9] = 15.0
m[20, 12, A, 10] = 12.0
m[20, 12, A, 20] = 44.0
Tempo de execução: 217.6067414 segundos
