Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8042.dat
status= TIME_LIMIT
ID = 8042
Numero de clientes = 25
OF (custo) = 935.81
Best Objective = 935.81
Best Bound = 928.89
GAP = 0.7394663446639766%
O tempo limite foi atingido.
x[1, 9, A] = 1.0
x[2, 4, B] = 1.0
x[3, 12, A] = 1.0
x[4, 13, B] = 1.0
x[5, A, A] = 1.0
x[6, B, B] = 1.0
x[7, 25, A] = 1.0
x[8, 15, B] = 1.0
x[9, 7, A] = 1.0
x[9, 18, B] = 1.0
x[10, 24, A] = 1.0
x[11, 2, B] = 1.0
x[12, 14, A] = 1.0
x[13, B, B] = 1.0
x[14, A, A] = 1.0
x[15, 17, B] = 1.0
x[16, 19, A] = 1.0
x[17, 6, B] = 1.0
x[18, 22, B] = 1.0
x[19, 1, A] = 1.0
x[20, 10, A] = 1.0
x[21, 16, A] = 1.0
x[22, 8, B] = 1.0
x[23, 20, A] = 1.0
x[24, 3, A] = 1.0
x[25, 5, A] = 1.0
x[A, 21, A] = 1.0
x[A, 23, A] = 1.0
x[B, 9, B] = 1.0
x[B, 11, B] = 1.0
z[1, A, A] = 1.0
z[1, B, A] = 1.0
z[2, B, B] = 1.0
z[3, A, A] = 1.0
z[4, B, B] = 1.0
z[5, A, A] = 1.0
z[6, B, B] = 1.0
z[7, A, A] = 1.0
z[8, B, B] = 1.0
z[9, A, A] = 1.0
z[9, B, B] = 1.0
z[10, A, A] = 1.0
z[11, B, B] = 1.0
z[12, A, A] = 1.0
z[12, B, A] = 1.0
z[13, A, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[14, B, A] = 1.0
z[15, B, B] = 1.0
z[16, A, A] = 1.0
z[17, B, B] = 1.0
z[18, B, B] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
z[21, A, A] = 1.0
z[22, B, B] = 1.0
z[23, A, A] = 1.0
z[24, A, A] = 1.0
z[25, A, A] = 1.0
l[B, 11, B, 4] = 15.0
l[B, 11, B, 11] = 32.0
l[B, 11, B, 13] = 53.0
m[1, 9, A, 1] = 53.0
m[1, 9, A, 16] = 18.0
m[1, 9, A, 19] = 21.0
m[1, 9, A, 21] = 12.0
m[2, 4, B, 2] = 26.0
m[2, 4, B, 11] = 19.0
m[3, 12, A, 3] = 8.0
m[3, 12, A, 10] = 20.0
m[3, 12, A, 20] = 12.0
m[3, 12, A, 23] = 23.0
m[3, 12, A, 24] = 21.0
m[4, 13, B, 2] = 26.0
m[4, 13, B, 4] = 13.0
m[4, 13, B, 11] = 19.0
m[5, A, A, 1] = 53.0
m[5, A, A, 5] = 11.0
m[5, A, A, 7] = 21.0
m[5, A, A, 9] = 21.0
m[5, A, A, 16] = 18.0
m[5, A, A, 19] = 21.0
m[5, A, A, 21] = 12.0
m[5, A, A, 25] = 19.0
m[6, B, B, 6] = 26.0
m[6, B, B, 8] = 26.0
m[6, B, B, 9] = 20.0
m[6, B, B, 15] = 18.0
m[6, B, B, 17] = 27.0
m[6, B, B, 18] = 25.0
m[6, B, B, 22] = 38.0
m[7, 25, A, 1] = 53.0
m[7, 25, A, 7] = 21.0
m[7, 25, A, 9] = 21.0
m[7, 25, A, 16] = 18.0
m[7, 25, A, 19] = 21.0
m[7, 25, A, 21] = 12.0
m[8, 15, B, 8] = 26.0
m[8, 15, B, 9] = 20.0
m[8, 15, B, 18] = 25.0
m[8, 15, B, 22] = 38.0
m[9, 7, A, 1] = 53.0
m[9, 7, A, 9] = 21.0
m[9, 7, A, 16] = 18.0
m[9, 7, A, 19] = 21.0
m[9, 7, A, 21] = 12.0
m[9, 18, B, 9] = 20.0
m[10, 24, A, 10] = 20.0
m[10, 24, A, 20] = 12.0
m[10, 24, A, 23] = 23.0
m[11, 2, B, 11] = 19.0
m[12, 14, A, 3] = 8.0
m[12, 14, A, 10] = 20.0
m[12, 14, A, 12] = 41.0
m[12, 14, A, 20] = 12.0
m[12, 14, A, 23] = 23.0
m[12, 14, A, 24] = 21.0
m[13, B, B, 2] = 26.0
m[13, B, B, 4] = 13.0
m[13, B, B, 11] = 19.0
m[13, B, B, 13] = 60.0
m[14, A, A, 3] = 8.0
m[14, A, A, 10] = 20.0
m[14, A, A, 12] = 41.0
m[14, A, A, 14] = 39.0
m[14, A, A, 20] = 12.0
m[14, A, A, 23] = 23.0
m[14, A, A, 24] = 21.0
m[15, 17, B, 8] = 26.0
m[15, 17, B, 9] = 20.0
m[15, 17, B, 15] = 18.0
m[15, 17, B, 18] = 25.0
m[15, 17, B, 22] = 38.0
m[16, 19, A, 16] = 18.0
m[16, 19, A, 21] = 12.0
m[17, 6, B, 8] = 26.0
m[17, 6, B, 9] = 20.0
m[17, 6, B, 15] = 18.0
m[17, 6, B, 17] = 27.0
m[17, 6, B, 18] = 25.0
m[17, 6, B, 22] = 38.0
m[18, 22, B, 9] = 20.0
m[18, 22, B, 18] = 25.0
m[19, 1, A, 16] = 18.0
m[19, 1, A, 19] = 21.0
m[19, 1, A, 21] = 12.0
m[20, 10, A, 20] = 12.0
m[20, 10, A, 23] = 23.0
m[21, 16, A, 21] = 12.0
m[22, 8, B, 9] = 20.0
m[22, 8, B, 18] = 25.0
m[22, 8, B, 22] = 38.0
m[23, 20, A, 23] = 23.0
m[24, 3, A, 10] = 20.0
m[24, 3, A, 20] = 12.0
m[24, 3, A, 23] = 23.0
m[24, 3, A, 24] = 21.0
m[25, 5, A, 1] = 53.0
m[25, 5, A, 7] = 21.0
m[25, 5, A, 9] = 21.0
m[25, 5, A, 16] = 18.0
m[25, 5, A, 19] = 21.0
m[25, 5, A, 21] = 12.0
m[25, 5, A, 25] = 19.0
Tempo de execução: 7203.2561074 segundos
