Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_2L.dat
status= OPTIMAL
ID = 2
Numero de clientes = 29
OF (custo) = 173.82999999999998
Best Objective = 173.82999999999998
Best Bound = 173.8299999999998
GAP = 0.0%
x[1, 26, A] = 1.0
x[5, A, A] = 1.0
x[8, 17, A] = 1.0
x[9, 13, A] = 1.0
x[10, A, A] = 1.0
x[12, 1, A] = 1.0
x[13, 21, A] = 1.0
x[14, 23, A] = 1.0
x[16, 28, A] = 1.0
x[17, 12, A] = 1.0
x[21, 8, A] = 1.0
x[22, 14, A] = 1.0
x[23, 16, A] = 1.0
x[24, A, A] = 1.0
x[26, 24, A] = 1.0
x[28, 10, A] = 1.0
x[A, 5, A] = 1.0
x[A, 9, A] = 1.0
x[A, 22, A] = 1.0
z[1, A, A] = 1.0
z[5, A, A] = 1.0
z[8, A, A] = 1.0
z[9, A, A] = 1.0
z[10, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[16, A, A] = 1.0
z[17, A, A] = 1.0
z[21, A, A] = 1.0
z[22, A, A] = 1.0
z[23, A, A] = 1.0
z[24, A, A] = 1.0
z[26, A, A] = 1.0
z[28, A, A] = 1.0
m[17, 12, A, 21] = 17.0
m[21, 8, A, 9] = 3.0
m[21, 8, A, 13] = 10.0
m[21, 8, A, 21] = 17.0
m[22, 14, A, 22] = 1.0
m[23, 16, A, 14] = 10.0
m[23, 16, A, 22] = 1.0
m[23, 16, A, 23] = 17.0
m[24, A, A, 1] = 15.0
m[24, A, A, 8] = 11.0
m[24, A, A, 9] = 3.0
m[24, A, A, 12] = 3.0
m[24, A, A, 13] = 10.0
m[24, A, A, 17] = 10.0
m[24, A, A, 21] = 17.0
m[24, A, A, 24] = 12.0
m[24, A, A, 26] = 19.0
m[26, 24, A, 1] = 15.0
m[26, 24, A, 8] = 11.0
m[26, 24, A, 9] = 3.0
m[26, 24, A, 12] = 3.0
m[26, 24, A, 13] = 10.0
m[26, 24, A, 17] = 10.0
m[26, 24, A, 21] = 17.0
m[26, 24, A, 26] = 19.0
m[28, 10, A, 14] = 10.0
m[28, 10, A, 16] = 19.0
m[28, 10, A, 22] = 1.0
m[28, 10, A, 23] = 17.0
m[28, 10, A, 28] = 16.0
Tempo de execução: 1182.8109717 segundos
