Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8019.dat
status= OPTIMAL
ID = 8019
Numero de clientes = 25
OF (custo) = 320.37
Best Objective = 320.37
Best Bound = 320.36999999999966
GAP = 0.0%
x[1, 16, A] = 1.0
x[4, 20, A] = 1.0
x[7, 1, A] = 1.0
x[8, 17, A] = 1.0
x[11, 13, A] = 1.0
x[13, 4, A] = 1.0
x[14, A, A] = 1.0
x[16, 8, A] = 1.0
x[17, 14, A] = 1.0
x[19, 7, A] = 1.0
x[20, 19, A] = 1.0
x[22, 24, A] = 1.0
x[24, 11, A] = 1.0
x[A, 22, A] = 1.0
z[1, A, A] = 1.0
z[4, A, A] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[11, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[16, A, A] = 1.0
z[17, A, A] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
z[22, A, A] = 1.0
z[24, A, A] = 1.0
m[8, 17, A, 20] = 18.0
m[8, 17, A, 22] = 15.0
m[8, 17, A, 24] = 28.0
m[11, 13, A, 11] = 24.0
m[11, 13, A, 22] = 15.0
m[11, 13, A, 24] = 28.0
m[13, 4, A, 11] = 24.0
m[13, 4, A, 13] = 18.0
m[13, 4, A, 22] = 15.0
m[13, 4, A, 24] = 28.0
m[14, A, A, 1] = 14.0
m[14, A, A, 4] = 21.0
m[14, A, A, 7] = 17.0
m[14, A, A, 8] = 24.0
m[14, A, A, 11] = 24.0
m[14, A, A, 13] = 18.0
m[14, A, A, 14] = 21.0
m[14, A, A, 16] = 15.0
m[14, A, A, 17] = 21.0
m[14, A, A, 19] = 27.0
m[14, A, A, 20] = 18.0
m[14, A, A, 22] = 15.0
m[14, A, A, 24] = 28.0
m[16, 8, A, 1] = 14.0
m[16, 8, A, 4] = 21.0
m[16, 8, A, 7] = 17.0
m[16, 8, A, 11] = 24.0
m[16, 8, A, 13] = 18.0
m[16, 8, A, 16] = 15.0
m[16, 8, A, 19] = 27.0
m[16, 8, A, 20] = 18.0
m[16, 8, A, 22] = 15.0
m[16, 8, A, 24] = 28.0
m[17, 14, A, 1] = 14.0
m[17, 14, A, 4] = 21.0
m[17, 14, A, 7] = 17.0
m[17, 14, A, 8] = 24.0
m[17, 14, A, 11] = 24.0
m[17, 14, A, 13] = 18.0
m[17, 14, A, 16] = 15.0
m[17, 14, A, 17] = 21.0
m[17, 14, A, 19] = 27.0
m[17, 14, A, 20] = 18.0
m[17, 14, A, 22] = 15.0
m[17, 14, A, 24] = 28.0
m[19, 7, A, 4] = 21.0
m[19, 7, A, 11] = 24.0
m[19, 7, A, 13] = 18.0
m[19, 7, A, 19] = 27.0
m[19, 7, A, 20] = 18.0
m[19, 7, A, 22] = 15.0
m[19, 7, A, 24] = 28.0
m[20, 19, A, 4] = 21.0
m[20, 19, A, 11] = 24.0
m[20, 19, A, 13] = 18.0
m[20, 19, A, 20] = 18.0
m[20, 19, A, 22] = 15.0
m[20, 19, A, 24] = 28.0
m[22, 24, A, 22] = 15.0
m[24, 11, A, 22] = 15.0
m[24, 11, A, 24] = 28.0
Tempo de execução: 2.1475514 segundos
