Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8020.dat
status= OPTIMAL
ID = 8020
Numero de clientes = 25
OF (custo) = 742.24
Best Objective = 742.24
Best Bound = 742.24
GAP = 0.0%
x[1, B, B] = 1.0
x[2, 16, B] = 1.0
x[3, 6, B] = 1.0
x[4, 18, A] = 1.0
x[5, 7, A] = 1.0
x[6, 24, B] = 1.0
x[7, A, A] = 1.0
x[8, 21, A] = 1.0
x[9, 2, B] = 1.0
x[10, 3, B] = 1.0
x[11, A, A] = 1.0
x[12, 4, A] = 1.0
x[13, 5, A] = 1.0
x[14, 20, A] = 1.0
x[15, 25, A] = 1.0
x[16, 1, B] = 1.0
x[17, 9, B] = 1.0
x[18, 15, A] = 1.0
x[19, 23, A] = 1.0
x[20, 19, A] = 1.0
x[21, 14, A] = 1.0
x[22, 17, B] = 1.0
x[23, 13, A] = 1.0
x[24, 22, B] = 1.0
x[25, 8, A] = 1.0
x[A, 11, A] = 1.0
x[A, 12, A] = 1.0
x[B, 10, B] = 1.0
z[1, A, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[4, A, A] = 1.0
z[5, A, A] = 1.0
z[6, A, B] = 1.0
z[6, B, B] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[18, A, A] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
z[21, A, A] = 1.0
z[22, B, B] = 1.0
z[23, A, A] = 1.0
z[24, B, B] = 1.0
z[25, A, A] = 1.0
l[14, 20, A, 19] = 24.0
l[14, 20, A, 20] = 37.0
l[14, 20, A, 23] = 30.0
l[15, 25, A, 5] = 32.0
l[15, 25, A, 7] = 41.0
l[15, 25, A, 8] = 35.0
l[15, 25, A, 13] = 40.0
l[15, 25, A, 14] = 25.0
l[15, 25, A, 19] = 24.0
l[15, 25, A, 20] = 37.0
l[15, 25, A, 21] = 41.0
l[15, 25, A, 23] = 30.0
l[15, 25, A, 25] = 37.0
l[16, 1, B, 1] = 41.0
l[17, 9, B, 1] = 41.0
l[17, 9, B, 2] = 34.0
l[17, 9, B, 9] = 42.0
l[17, 9, B, 16] = 36.0
l[18, 15, A, 5] = 32.0
l[18, 15, A, 7] = 41.0
l[18, 15, A, 8] = 35.0
l[18, 15, A, 13] = 40.0
l[18, 15, A, 14] = 25.0
l[18, 15, A, 15] = 31.0
l[18, 15, A, 19] = 24.0
l[18, 15, A, 20] = 37.0
l[18, 15, A, 21] = 41.0
l[18, 15, A, 23] = 30.0
l[18, 15, A, 25] = 37.0
l[19, 23, A, 5] = 32.0
l[19, 23, A, 7] = 41.0
l[19, 23, A, 13] = 40.0
l[19, 23, A, 23] = 30.0
l[20, 19, A, 5] = 32.0
l[20, 19, A, 7] = 41.0
l[20, 19, A, 13] = 40.0
l[20, 19, A, 19] = 24.0
l[20, 19, A, 23] = 30.0
l[21, 14, A, 5] = 32.0
l[21, 14, A, 7] = 41.0
l[21, 14, A, 13] = 40.0
l[21, 14, A, 14] = 25.0
l[21, 14, A, 19] = 24.0
l[21, 14, A, 20] = 37.0
l[21, 14, A, 23] = 30.0
l[22, 17, B, 1] = 41.0
l[22, 17, B, 2] = 34.0
l[22, 17, B, 9] = 42.0
l[22, 17, B, 16] = 36.0
l[22, 17, B, 17] = 38.0
l[23, 13, A, 5] = 32.0
l[23, 13, A, 7] = 41.0
l[23, 13, A, 13] = 40.0
l[24, 22, B, 1] = 41.0
l[24, 22, B, 2] = 34.0
l[24, 22, B, 9] = 42.0
l[24, 22, B, 16] = 36.0
l[24, 22, B, 17] = 38.0
l[24, 22, B, 22] = 29.0
l[25, 8, A, 5] = 32.0
l[25, 8, A, 7] = 41.0
l[25, 8, A, 8] = 35.0
l[25, 8, A, 13] = 40.0
l[25, 8, A, 14] = 25.0
l[25, 8, A, 19] = 24.0
l[25, 8, A, 20] = 37.0
l[25, 8, A, 21] = 41.0
l[25, 8, A, 23] = 30.0
l[A, 11, A, 11] = 42.0
l[A, 12, A, 4] = 28.0
l[A, 12, A, 5] = 32.0
l[A, 12, A, 7] = 41.0
l[A, 12, A, 8] = 35.0
l[A, 12, A, 12] = 33.0
l[A, 12, A, 13] = 40.0
l[A, 12, A, 14] = 25.0
l[A, 12, A, 15] = 31.0
l[A, 12, A, 18] = 33.0
l[A, 12, A, 19] = 24.0
l[A, 12, A, 20] = 37.0
l[A, 12, A, 21] = 41.0
l[A, 12, A, 23] = 30.0
l[A, 12, A, 25] = 37.0
l[B, 10, B, 1] = 41.0
l[B, 10, B, 2] = 34.0
l[B, 10, B, 3] = 34.0
l[B, 10, B, 6] = 64.0
l[B, 10, B, 9] = 42.0
l[B, 10, B, 10] = 25.0
l[B, 10, B, 16] = 36.0
l[B, 10, B, 17] = 38.0
l[B, 10, B, 22] = 29.0
l[B, 10, B, 24] = 38.0
m[1, B, B, 1] = 76.0
m[1, B, B, 2] = 20.0
m[1, B, B, 3] = 25.0
m[1, B, B, 6] = 85.0
m[1, B, B, 9] = 35.0
m[1, B, B, 10] = 34.0
m[1, B, B, 16] = 30.0
m[1, B, B, 17] = 35.0
m[1, B, B, 22] = 21.0
m[1, B, B, 24] = 35.0
m[2, 16, B, 2] = 20.0
m[2, 16, B, 3] = 25.0
m[2, 16, B, 6] = 85.0
m[2, 16, B, 9] = 35.0
m[2, 16, B, 10] = 34.0
m[2, 16, B, 17] = 35.0
m[2, 16, B, 22] = 21.0
m[2, 16, B, 24] = 35.0
m[3, 6, B, 3] = 25.0
m[3, 6, B, 10] = 34.0
m[4, 18, A, 4] = 36.0
m[4, 18, A, 12] = 34.0
m[5, 7, A, 4] = 36.0
m[5, 7, A, 5] = 35.0
m[5, 7, A, 8] = 26.0
m[5, 7, A, 12] = 34.0
m[5, 7, A, 13] = 45.0
m[5, 7, A, 14] = 25.0
m[5, 7, A, 15] = 27.0
m[5, 7, A, 18] = 30.0
m[5, 7, A, 19] = 40.0
m[5, 7, A, 20] = 27.0
m[5, 7, A, 21] = 40.0
m[5, 7, A, 23] = 29.0
m[5, 7, A, 25] = 47.0
m[6, 24, B, 3] = 25.0
m[6, 24, B, 6] = 85.0
m[6, 24, B, 10] = 34.0
m[7, A, A, 4] = 36.0
m[7, A, A, 5] = 35.0
m[7, A, A, 7] = 27.0
m[7, A, A, 8] = 26.0
m[7, A, A, 12] = 34.0
m[7, A, A, 13] = 45.0
m[7, A, A, 14] = 25.0
m[7, A, A, 15] = 27.0
m[7, A, A, 18] = 30.0
m[7, A, A, 19] = 40.0
m[7, A, A, 20] = 27.0
m[7, A, A, 21] = 40.0
m[7, A, A, 23] = 29.0
m[7, A, A, 25] = 47.0
m[8, 21, A, 4] = 36.0
m[8, 21, A, 8] = 26.0
m[8, 21, A, 12] = 34.0
m[8, 21, A, 15] = 27.0
m[8, 21, A, 18] = 30.0
m[8, 21, A, 25] = 47.0
m[9, 2, B, 3] = 25.0
m[9, 2, B, 6] = 85.0
m[9, 2, B, 9] = 35.0
m[9, 2, B, 10] = 34.0
m[9, 2, B, 17] = 35.0
m[9, 2, B, 22] = 21.0
m[9, 2, B, 24] = 35.0
m[10, 3, B, 10] = 34.0
m[11, A, A, 11] = 26.0
m[12, 4, A, 12] = 34.0
m[13, 5, A, 4] = 36.0
m[13, 5, A, 8] = 26.0
m[13, 5, A, 12] = 34.0
m[13, 5, A, 13] = 45.0
m[13, 5, A, 14] = 25.0
m[13, 5, A, 15] = 27.0
m[13, 5, A, 18] = 30.0
m[13, 5, A, 19] = 40.0
m[13, 5, A, 20] = 27.0
m[13, 5, A, 21] = 40.0
m[13, 5, A, 23] = 29.0
m[13, 5, A, 25] = 47.0
m[14, 20, A, 4] = 36.0
m[14, 20, A, 8] = 26.0
m[14, 20, A, 12] = 34.0
m[14, 20, A, 14] = 25.0
m[14, 20, A, 15] = 27.0
m[14, 20, A, 18] = 30.0
m[14, 20, A, 21] = 40.0
m[14, 20, A, 25] = 47.0
m[15, 25, A, 4] = 36.0
m[15, 25, A, 12] = 34.0
m[15, 25, A, 15] = 27.0
m[15, 25, A, 18] = 30.0
m[16, 1, B, 2] = 20.0
m[16, 1, B, 3] = 25.0
m[16, 1, B, 6] = 85.0
m[16, 1, B, 9] = 35.0
m[16, 1, B, 10] = 34.0
m[16, 1, B, 16] = 30.0
m[16, 1, B, 17] = 35.0
m[16, 1, B, 22] = 21.0
m[16, 1, B, 24] = 35.0
m[17, 9, B, 3] = 25.0
m[17, 9, B, 6] = 85.0
m[17, 9, B, 10] = 34.0
m[17, 9, B, 17] = 35.0
m[17, 9, B, 22] = 21.0
m[17, 9, B, 24] = 35.0
m[18, 15, A, 4] = 36.0
m[18, 15, A, 12] = 34.0
m[18, 15, A, 18] = 30.0
m[19, 23, A, 4] = 36.0
m[19, 23, A, 8] = 26.0
m[19, 23, A, 12] = 34.0
m[19, 23, A, 14] = 25.0
m[19, 23, A, 15] = 27.0
m[19, 23, A, 18] = 30.0
m[19, 23, A, 19] = 40.0
m[19, 23, A, 20] = 27.0
m[19, 23, A, 21] = 40.0
m[19, 23, A, 25] = 47.0
m[20, 19, A, 4] = 36.0
m[20, 19, A, 8] = 26.0
m[20, 19, A, 12] = 34.0
m[20, 19, A, 14] = 25.0
m[20, 19, A, 15] = 27.0
m[20, 19, A, 18] = 30.0
m[20, 19, A, 20] = 27.0
m[20, 19, A, 21] = 40.0
m[20, 19, A, 25] = 47.0
m[21, 14, A, 4] = 36.0
m[21, 14, A, 8] = 26.0
m[21, 14, A, 12] = 34.0
m[21, 14, A, 15] = 27.0
m[21, 14, A, 18] = 30.0
m[21, 14, A, 21] = 40.0
m[21, 14, A, 25] = 47.0
m[22, 17, B, 3] = 25.0
m[22, 17, B, 6] = 85.0
m[22, 17, B, 10] = 34.0
m[22, 17, B, 22] = 21.0
m[22, 17, B, 24] = 35.0
m[23, 13, A, 4] = 36.0
m[23, 13, A, 8] = 26.0
m[23, 13, A, 12] = 34.0
m[23, 13, A, 14] = 25.0
m[23, 13, A, 15] = 27.0
m[23, 13, A, 18] = 30.0
m[23, 13, A, 19] = 40.0
m[23, 13, A, 20] = 27.0
m[23, 13, A, 21] = 40.0
m[23, 13, A, 23] = 29.0
m[23, 13, A, 25] = 47.0
m[24, 22, B, 3] = 25.0
m[24, 22, B, 6] = 85.0
m[24, 22, B, 10] = 34.0
m[24, 22, B, 24] = 35.0
m[25, 8, A, 4] = 36.0
m[25, 8, A, 12] = 34.0
m[25, 8, A, 15] = 27.0
m[25, 8, A, 18] = 30.0
m[25, 8, A, 25] = 47.0
Tempo de execução: 14.5221251 segundos
