Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8067.dat
status= OPTIMAL
ID = 8067
Numero de clientes = 25
OF (custo) = 616.5799999999999
Best Objective = 616.5799999999999
Best Bound = 616.5799999999999
GAP = 0.0%
x[1, 24, B] = 1.0
x[2, 5, A] = 1.0
x[2, 5, B] = 1.0
x[2, 13, B] = 1.0
x[3, 6, A] = 1.0
x[4, 7, A] = 1.0
x[5, 2, A] = 1.0
x[5, 2, B] = 1.0
x[6, 14, A] = 1.0
x[7, 11, A] = 1.0
x[8, 15, B] = 1.0
x[9, 18, A] = 1.0
x[10, 4, A] = 1.0
x[11, 19, A] = 1.0
x[12, A, A] = 1.0
x[13, 21, B] = 1.0
x[14, 10, A] = 1.0
x[15, 23, B] = 1.0
x[16, 8, B] = 1.0
x[17, 2, B] = 1.0
x[18, 22, A] = 1.0
x[19, 12, A] = 1.0
x[20, 1, B] = 1.0
x[21, B, B] = 1.0
x[22, 3, A] = 1.0
x[23, B, B] = 1.0
x[24, 16, B] = 1.0
x[25, 17, B] = 1.0
x[A, 9, A] = 1.0
x[B, 20, B] = 1.0
x[B, 25, B] = 1.0
z[1, A, B] = 1.0
z[1, B, B] = 1.0
z[2, A, B] = 1.0
z[2, B, B] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[5, A, B] = 1.0
z[5, B, B] = 1.0
z[6, A, A] = 1.0
z[7, A, A] = 1.0
z[8, B, B] = 1.0
z[9, A, A] = 1.0
z[9, B, A] = 1.0
z[10, A, A] = 1.0
z[11, A, A] = 1.0
z[12, A, A] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[15, B, B] = 1.0
z[16, A, B] = 1.0
z[16, B, B] = 1.0
z[17, A, B] = 1.0
z[17, B, B] = 1.0
z[18, A, A] = 1.0
z[19, A, A] = 1.0
z[20, A, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[22, A, A] = 1.0
z[23, B, B] = 1.0
z[24, A, B] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
l[24, 16, B, 8] = 9.0
l[24, 16, B, 15] = 11.0
l[24, 16, B, 16] = 22.0
l[24, 16, B, 23] = 8.0
l[25, 17, B, 2] = 36.0
l[25, 17, B, 5] = 21.0
l[25, 17, B, 13] = 11.0
l[25, 17, B, 17] = 21.0
l[25, 17, B, 21] = 11.0
l[A, 9, A, 3] = 16.0
l[A, 9, A, 4] = 12.0
l[A, 9, A, 6] = 17.0
l[A, 9, A, 7] = 17.0
l[A, 9, A, 9] = 21.0
l[A, 9, A, 10] = 19.0
l[A, 9, A, 11] = 7.0
l[A, 9, A, 12] = 19.0
l[A, 9, A, 14] = 18.0
l[A, 9, A, 18] = 10.0
l[A, 9, A, 19] = 9.0
l[A, 9, A, 22] = 16.0
l[B, 20, B, 1] = 33.0
l[B, 20, B, 8] = 9.0
l[B, 20, B, 15] = 11.0
l[B, 20, B, 16] = 22.0
l[B, 20, B, 20] = 22.0
l[B, 20, B, 23] = 8.0
l[B, 20, B, 24] = 22.0
l[B, 25, B, 2] = 36.0
l[B, 25, B, 5] = 21.0
l[B, 25, B, 13] = 11.0
l[B, 25, B, 17] = 21.0
l[B, 25, B, 21] = 11.0
l[B, 25, B, 25] = 13.0
m[1, 24, B, 1] = 28.0
m[1, 24, B, 20] = 25.0
m[2, 13, B, 2] = 28.0
m[2, 13, B, 5] = 27.0
m[2, 13, B, 17] = 18.0
m[2, 13, B, 25] = 14.0
m[3, 6, A, 3] = 15.0
m[3, 6, A, 9] = 18.0
m[3, 6, A, 18] = 15.0
m[3, 6, A, 22] = 15.0
m[4, 7, A, 3] = 15.0
m[4, 7, A, 4] = 10.0
m[4, 7, A, 6] = 19.0
m[4, 7, A, 9] = 18.0
m[4, 7, A, 10] = 11.0
m[4, 7, A, 14] = 18.0
m[4, 7, A, 18] = 15.0
m[4, 7, A, 22] = 15.0
m[5, 2, B, 5] = 27.0
m[6, 14, A, 3] = 15.0
m[6, 14, A, 6] = 19.0
m[6, 14, A, 9] = 18.0
m[6, 14, A, 18] = 15.0
m[6, 14, A, 22] = 15.0
m[7, 11, A, 3] = 15.0
m[7, 11, A, 4] = 10.0
m[7, 11, A, 6] = 19.0
m[7, 11, A, 7] = 8.0
m[7, 11, A, 9] = 18.0
m[7, 11, A, 10] = 11.0
m[7, 11, A, 14] = 18.0
m[7, 11, A, 18] = 15.0
m[7, 11, A, 22] = 15.0
m[8, 15, B, 1] = 28.0
m[8, 15, B, 8] = 8.0
m[8, 15, B, 16] = 23.0
m[8, 15, B, 20] = 25.0
m[8, 15, B, 24] = 23.0
m[9, 18, A, 9] = 18.0
m[10, 4, A, 3] = 15.0
m[10, 4, A, 6] = 19.0
m[10, 4, A, 9] = 18.0
m[10, 4, A, 10] = 11.0
m[10, 4, A, 14] = 18.0
m[10, 4, A, 18] = 15.0
m[10, 4, A, 22] = 15.0
m[11, 19, A, 3] = 15.0
m[11, 19, A, 4] = 10.0
m[11, 19, A, 6] = 19.0
m[11, 19, A, 7] = 8.0
m[11, 19, A, 9] = 18.0
m[11, 19, A, 10] = 11.0
m[11, 19, A, 11] = 6.0
m[11, 19, A, 14] = 18.0
m[11, 19, A, 18] = 15.0
m[11, 19, A, 22] = 15.0
m[12, A, A, 3] = 15.0
m[12, A, A, 4] = 10.0
m[12, A, A, 6] = 19.0
m[12, A, A, 7] = 8.0
m[12, A, A, 9] = 18.0
m[12, A, A, 10] = 11.0
m[12, A, A, 11] = 6.0
m[12, A, A, 12] = 19.0
m[12, A, A, 14] = 18.0
m[12, A, A, 18] = 15.0
m[12, A, A, 19] = 20.0
m[12, A, A, 22] = 15.0
m[13, 21, B, 2] = 28.0
m[13, 21, B, 5] = 27.0
m[13, 21, B, 13] = 7.0
m[13, 21, B, 17] = 18.0
m[13, 21, B, 25] = 14.0
m[14, 10, A, 3] = 15.0
m[14, 10, A, 6] = 19.0
m[14, 10, A, 9] = 18.0
m[14, 10, A, 14] = 18.0
m[14, 10, A, 18] = 15.0
m[14, 10, A, 22] = 15.0
m[15, 23, B, 1] = 28.0
m[15, 23, B, 8] = 8.0
m[15, 23, B, 15] = 13.0
m[15, 23, B, 16] = 23.0
m[15, 23, B, 20] = 25.0
m[15, 23, B, 24] = 23.0
m[16, 8, B, 1] = 28.0
m[16, 8, B, 16] = 23.0
m[16, 8, B, 20] = 25.0
m[16, 8, B, 24] = 23.0
m[17, 2, B, 17] = 18.0
m[17, 2, B, 25] = 14.0
m[18, 22, A, 9] = 18.0
m[18, 22, A, 18] = 15.0
m[19, 12, A, 3] = 15.0
m[19, 12, A, 4] = 10.0
m[19, 12, A, 6] = 19.0
m[19, 12, A, 7] = 8.0
m[19, 12, A, 9] = 18.0
m[19, 12, A, 10] = 11.0
m[19, 12, A, 11] = 6.0
m[19, 12, A, 14] = 18.0
m[19, 12, A, 18] = 15.0
m[19, 12, A, 19] = 20.0
m[19, 12, A, 22] = 15.0
m[20, 1, B, 20] = 25.0
m[21, B, B, 2] = 28.0
m[21, B, B, 5] = 27.0
m[21, B, B, 13] = 7.0
m[21, B, B, 17] = 18.0
m[21, B, B, 21] = 17.0
m[21, B, B, 25] = 14.0
m[22, 3, A, 9] = 18.0
m[22, 3, A, 18] = 15.0
m[22, 3, A, 22] = 15.0
m[23, B, B, 1] = 28.0
m[23, B, B, 8] = 8.0
m[23, B, B, 15] = 13.0
m[23, B, B, 16] = 23.0
m[23, B, B, 20] = 25.0
m[23, B, B, 23] = 16.0
m[23, B, B, 24] = 23.0
m[24, 16, B, 1] = 28.0
m[24, 16, B, 20] = 25.0
m[24, 16, B, 24] = 23.0
m[25, 17, B, 25] = 14.0
Tempo de execução: 3198.1136566 segundos
