Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8019.dat
status= OPTIMAL
ID = 8019
Numero de clientes = 25
OF (custo) = 350.14
Best Objective = 350.14
Best Bound = 350.13999999998896
GAP = 0.0%
x[2, 25, B] = 1.0
x[3, 13, B] = 1.0
x[5, 7, B] = 1.0
x[6, 9, B] = 1.0
x[7, 10, B] = 1.0
x[9, 20, B] = 1.0
x[10, B, B] = 1.0
x[12, 5, B] = 1.0
x[13, 24, B] = 1.0
x[15, 12, B] = 1.0
x[18, 6, B] = 1.0
x[20, 3, B] = 1.0
x[21, 23, B] = 1.0
x[23, 15, B] = 1.0
x[24, 2, B] = 1.0
x[25, 21, B] = 1.0
x[B, 18, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[5, B, B] = 1.0
z[6, B, B] = 1.0
z[7, B, B] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[15, B, B] = 1.0
z[18, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[23, B, B] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
m[13, 24, B, 18] = 21.0
m[13, 24, B, 20] = 21.0
m[15, 12, B, 2] = 23.0
m[15, 12, B, 3] = 17.0
m[15, 12, B, 6] = 14.0
m[15, 12, B, 9] = 20.0
m[15, 12, B, 13] = 20.0
m[15, 12, B, 15] = 18.0
m[15, 12, B, 18] = 21.0
m[15, 12, B, 20] = 21.0
m[15, 12, B, 21] = 21.0
m[15, 12, B, 23] = 16.0
m[15, 12, B, 24] = 18.0
m[15, 12, B, 25] = 15.0
m[18, 6, B, 18] = 21.0
m[20, 3, B, 6] = 14.0
m[20, 3, B, 9] = 20.0
m[20, 3, B, 18] = 21.0
m[20, 3, B, 20] = 21.0
m[21, 23, B, 2] = 23.0
m[21, 23, B, 3] = 17.0
m[21, 23, B, 6] = 14.0
m[21, 23, B, 9] = 20.0
m[21, 23, B, 13] = 20.0
m[21, 23, B, 18] = 21.0
m[21, 23, B, 20] = 21.0
m[21, 23, B, 21] = 21.0
m[21, 23, B, 24] = 18.0
m[21, 23, B, 25] = 15.0
m[23, 15, B, 2] = 23.0
m[23, 15, B, 3] = 17.0
m[23, 15, B, 6] = 14.0
m[23, 15, B, 9] = 20.0
m[23, 15, B, 13] = 20.0
m[23, 15, B, 18] = 21.0
m[23, 15, B, 20] = 21.0
m[23, 15, B, 21] = 21.0
m[23, 15, B, 23] = 16.0
m[23, 15, B, 24] = 18.0
m[23, 15, B, 25] = 15.0
m[24, 2, B, 3] = 17.0
m[24, 2, B, 6] = 14.0
m[24, 2, B, 9] = 20.0
m[24, 2, B, 13] = 20.0
m[24, 2, B, 18] = 21.0
m[24, 2, B, 20] = 21.0
m[24, 2, B, 24] = 18.0
m[25, 21, B, 2] = 23.0
m[25, 21, B, 3] = 17.0
m[25, 21, B, 6] = 14.0
m[25, 21, B, 9] = 20.0
m[25, 21, B, 13] = 20.0
m[25, 21, B, 18] = 21.0
m[25, 21, B, 20] = 21.0
m[25, 21, B, 24] = 18.0
m[25, 21, B, 25] = 15.0
Tempo de execução: 4.9147823 segundos
