Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_7L.dat
status= OPTIMAL
ID = 7
Numero de clientes = 20
OF (custo) = 104.69999999999999
Best Objective = 104.69999999999999
Best Bound = 104.69999999999993
GAP = 0.0%
x[1, 10, B] = 1.0
x[2, 3, B] = 1.0
x[3, B, B] = 1.0
x[4, 15, B] = 1.0
x[5, 6, B] = 1.0
x[6, 8, B] = 1.0
x[8, 4, B] = 1.0
x[9, 19, B] = 1.0
x[10, 2, B] = 1.0
x[11, 14, B] = 1.0
x[13, 9, B] = 1.0
x[14, 1, B] = 1.0
x[15, 16, B] = 1.0
x[16, 18, B] = 1.0
x[18, 13, B] = 1.0
x[19, 11, B] = 1.0
x[B, 5, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[6, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[13, B, B] = 1.0
z[14, B, B] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[18, B, B] = 1.0
z[19, B, B] = 1.0
l[6, 8, B, 3] = 13.0
l[6, 8, B, 4] = 19.0
l[6, 8, B, 8] = 9.0
l[6, 8, B, 9] = 8.0
l[6, 8, B, 10] = 16.0
l[6, 8, B, 11] = 6.0
l[6, 8, B, 13] = 11.0
l[6, 8, B, 14] = 10.0
l[6, 8, B, 15] = 8.0
l[6, 8, B, 16] = 19.0
l[6, 8, B, 18] = 12.0
l[6, 8, B, 19] = 8.0
l[8, 4, B, 1] = 5.0
l[8, 4, B, 2] = 7.0
l[8, 4, B, 3] = 13.0
l[8, 4, B, 4] = 19.0
l[8, 4, B, 9] = 8.0
l[8, 4, B, 10] = 16.0
l[8, 4, B, 11] = 6.0
l[8, 4, B, 13] = 11.0
l[8, 4, B, 14] = 10.0
l[8, 4, B, 15] = 8.0
l[8, 4, B, 16] = 19.0
l[8, 4, B, 18] = 12.0
l[8, 4, B, 19] = 8.0
l[9, 19, B, 1] = 5.0
l[9, 19, B, 2] = 7.0
l[9, 19, B, 3] = 13.0
l[9, 19, B, 10] = 16.0
l[9, 19, B, 11] = 6.0
l[9, 19, B, 14] = 10.0
l[9, 19, B, 19] = 8.0
l[10, 2, B, 2] = 7.0
l[10, 2, B, 3] = 13.0
l[11, 14, B, 1] = 5.0
l[11, 14, B, 2] = 7.0
l[11, 14, B, 3] = 13.0
l[11, 14, B, 10] = 16.0
l[11, 14, B, 14] = 10.0
l[13, 9, B, 1] = 5.0
l[13, 9, B, 2] = 7.0
l[13, 9, B, 3] = 13.0
l[13, 9, B, 9] = 8.0
l[13, 9, B, 10] = 16.0
l[13, 9, B, 11] = 6.0
l[13, 9, B, 14] = 10.0
l[13, 9, B, 19] = 8.0
l[14, 1, B, 1] = 5.0
l[14, 1, B, 2] = 7.0
l[14, 1, B, 3] = 13.0
l[14, 1, B, 10] = 16.0
l[15, 16, B, 1] = 5.0
l[15, 16, B, 2] = 7.0
l[15, 16, B, 3] = 13.0
l[15, 16, B, 9] = 8.0
l[15, 16, B, 10] = 16.0
l[15, 16, B, 11] = 6.0
l[15, 16, B, 13] = 11.0
l[15, 16, B, 14] = 10.0
l[15, 16, B, 16] = 19.0
l[15, 16, B, 18] = 12.0
l[15, 16, B, 19] = 8.0
l[16, 18, B, 1] = 5.0
l[16, 18, B, 2] = 7.0
l[16, 18, B, 3] = 13.0
l[16, 18, B, 9] = 8.0
l[16, 18, B, 10] = 16.0
l[16, 18, B, 11] = 6.0
l[16, 18, B, 13] = 11.0
l[16, 18, B, 14] = 10.0
l[16, 18, B, 18] = 12.0
l[16, 18, B, 19] = 8.0
l[18, 13, B, 1] = 5.0
l[18, 13, B, 2] = 7.0
l[18, 13, B, 3] = 13.0
l[18, 13, B, 9] = 8.0
l[18, 13, B, 10] = 16.0
l[18, 13, B, 11] = 6.0
l[18, 13, B, 13] = 11.0
l[18, 13, B, 14] = 10.0
l[18, 13, B, 19] = 8.0
l[19, 11, B, 1] = 5.0
l[19, 11, B, 2] = 7.0
l[19, 11, B, 3] = 13.0
l[19, 11, B, 10] = 16.0
l[19, 11, B, 11] = 6.0
l[19, 11, B, 14] = 10.0
l[B, 5, B, 1] = 5.0
l[B, 5, B, 2] = 7.0
l[B, 5, B, 3] = 13.0
l[B, 5, B, 4] = 19.0
l[B, 5, B, 5] = 26.0
l[B, 5, B, 6] = 3.0
l[B, 5, B, 8] = 9.0
l[B, 5, B, 9] = 8.0
l[B, 5, B, 10] = 16.0
l[B, 5, B, 11] = 6.0
l[B, 5, B, 13] = 11.0
l[B, 5, B, 14] = 10.0
l[B, 5, B, 15] = 8.0
l[B, 5, B, 16] = 19.0
l[B, 5, B, 18] = 12.0
l[B, 5, B, 19] = 8.0
m[1, 10, B, 1] = 12.0
m[1, 10, B, 4] = 6.0
m[1, 10, B, 5] = 3.0
m[1, 10, B, 6] = 15.0
m[1, 10, B, 8] = 9.0
m[1, 10, B, 9] = 15.0
m[1, 10, B, 11] = 17.0
m[1, 10, B, 13] = 12.0
m[1, 10, B, 14] = 14.0
m[1, 10, B, 15] = 17.0
m[1, 10, B, 16] = 2.0
m[1, 10, B, 18] = 9.0
m[1, 10, B, 19] = 8.0
m[2, 3, B, 1] = 12.0
m[2, 3, B, 2] = 12.0
m[2, 3, B, 4] = 6.0
m[2, 3, B, 5] = 3.0
m[2, 3, B, 6] = 15.0
m[2, 3, B, 8] = 9.0
m[2, 3, B, 9] = 15.0
m[2, 3, B, 10] = 17.0
m[2, 3, B, 11] = 17.0
m[2, 3, B, 13] = 12.0
m[2, 3, B, 14] = 14.0
m[2, 3, B, 15] = 17.0
m[2, 3, B, 16] = 2.0
m[2, 3, B, 18] = 9.0
m[2, 3, B, 19] = 8.0
m[3, B, B, 1] = 12.0
m[3, B, B, 2] = 12.0
m[3, B, B, 3] = 12.0
m[3, B, B, 4] = 6.0
m[3, B, B, 5] = 3.0
m[3, B, B, 6] = 15.0
m[3, B, B, 8] = 9.0
m[3, B, B, 9] = 15.0
m[3, B, B, 10] = 17.0
m[3, B, B, 11] = 17.0
m[3, B, B, 13] = 12.0
m[3, B, B, 14] = 14.0
m[3, B, B, 15] = 17.0
m[3, B, B, 16] = 2.0
m[3, B, B, 18] = 9.0
m[3, B, B, 19] = 8.0
m[4, 15, B, 4] = 6.0
m[4, 15, B, 5] = 3.0
m[4, 15, B, 6] = 15.0
m[4, 15, B, 8] = 9.0
m[5, 6, B, 5] = 3.0
m[6, 8, B, 5] = 3.0
m[6, 8, B, 6] = 15.0
m[8, 4, B, 5] = 3.0
m[8, 4, B, 6] = 15.0
m[8, 4, B, 8] = 9.0
m[9, 19, B, 4] = 6.0
m[9, 19, B, 5] = 3.0
m[9, 19, B, 6] = 15.0
m[9, 19, B, 8] = 9.0
m[9, 19, B, 9] = 15.0
m[9, 19, B, 13] = 12.0
m[9, 19, B, 15] = 17.0
m[9, 19, B, 16] = 2.0
m[9, 19, B, 18] = 9.0
m[10, 2, B, 1] = 12.0
m[10, 2, B, 4] = 6.0
m[10, 2, B, 5] = 3.0
m[10, 2, B, 6] = 15.0
m[10, 2, B, 8] = 9.0
m[10, 2, B, 9] = 15.0
m[10, 2, B, 10] = 17.0
m[10, 2, B, 11] = 17.0
m[10, 2, B, 13] = 12.0
m[10, 2, B, 14] = 14.0
m[10, 2, B, 15] = 17.0
m[10, 2, B, 16] = 2.0
m[10, 2, B, 18] = 9.0
m[10, 2, B, 19] = 8.0
m[11, 14, B, 4] = 6.0
m[11, 14, B, 5] = 3.0
m[11, 14, B, 6] = 15.0
m[11, 14, B, 8] = 9.0
m[11, 14, B, 9] = 15.0
m[11, 14, B, 11] = 17.0
m[11, 14, B, 13] = 12.0
m[11, 14, B, 15] = 17.0
m[11, 14, B, 16] = 2.0
m[11, 14, B, 18] = 9.0
m[11, 14, B, 19] = 8.0
m[13, 9, B, 4] = 6.0
m[13, 9, B, 5] = 3.0
m[13, 9, B, 6] = 15.0
m[13, 9, B, 8] = 9.0
m[13, 9, B, 13] = 12.0
m[13, 9, B, 15] = 17.0
m[13, 9, B, 16] = 2.0
m[13, 9, B, 18] = 9.0
m[14, 1, B, 4] = 6.0
m[14, 1, B, 5] = 3.0
m[14, 1, B, 6] = 15.0
m[14, 1, B, 8] = 9.0
m[14, 1, B, 9] = 15.0
m[14, 1, B, 11] = 17.0
m[14, 1, B, 13] = 12.0
m[14, 1, B, 14] = 14.0
m[14, 1, B, 15] = 17.0
m[14, 1, B, 16] = 2.0
m[14, 1, B, 18] = 9.0
m[14, 1, B, 19] = 8.0
m[15, 16, B, 4] = 6.0
m[15, 16, B, 5] = 3.0
m[15, 16, B, 6] = 15.0
m[15, 16, B, 8] = 9.0
m[15, 16, B, 15] = 17.0
m[16, 18, B, 4] = 6.0
m[16, 18, B, 5] = 3.0
m[16, 18, B, 6] = 15.0
m[16, 18, B, 8] = 9.0
m[16, 18, B, 15] = 17.0
m[16, 18, B, 16] = 2.0
m[18, 13, B, 4] = 6.0
m[18, 13, B, 5] = 3.0
m[18, 13, B, 6] = 15.0
m[18, 13, B, 8] = 9.0
m[18, 13, B, 15] = 17.0
m[18, 13, B, 16] = 2.0
m[18, 13, B, 18] = 9.0
m[19, 11, B, 4] = 6.0
m[19, 11, B, 5] = 3.0
m[19, 11, B, 6] = 15.0
m[19, 11, B, 8] = 9.0
m[19, 11, B, 9] = 15.0
m[19, 11, B, 13] = 12.0
m[19, 11, B, 15] = 17.0
m[19, 11, B, 16] = 2.0
m[19, 11, B, 18] = 9.0
m[19, 11, B, 19] = 8.0
Tempo de execução: 12.9681621 segundos
