Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8073.dat
status= OPTIMAL
ID = 8073
Numero de clientes = 30
OF (custo) = 243.78000000000003
Best Objective = 243.78000000000003
Best Bound = 243.77999999999975
GAP = 0.0%
x[2, 26, A] = 1.0
x[3, 27, A] = 1.0
x[4, 20, A] = 1.0
x[5, 24, A] = 1.0
x[6, 10, A] = 1.0
x[8, 28, A] = 1.0
x[9, 29, A] = 1.0
x[10, 9, A] = 1.0
x[11, 2, A] = 1.0
x[12, A, A] = 1.0
x[14, 5, A] = 1.0
x[18, 11, A] = 1.0
x[20, 30, A] = 1.0
x[22, 3, A] = 1.0
x[24, 22, A] = 1.0
x[25, 18, A] = 1.0
x[26, 6, A] = 1.0
x[27, 12, A] = 1.0
x[28, 4, A] = 1.0
x[29, 14, A] = 1.0
x[30, 25, A] = 1.0
x[A, 8, A] = 1.0
l[18, 11, A, 9] = 18.0
l[18, 11, A, 10] = 12.0
l[18, 11, A, 11] = 15.0
l[18, 11, A, 12] = 19.0
l[18, 11, A, 14] = 13.0
l[18, 11, A, 24] = 24.0
l[18, 11, A, 26] = 18.0
l[18, 11, A, 29] = 11.0
l[20, 30, A, 3] = 9.0
l[20, 30, A, 5] = 15.0
l[20, 30, A, 6] = 20.0
l[20, 30, A, 9] = 18.0
l[20, 30, A, 10] = 12.0
l[20, 30, A, 11] = 15.0
l[20, 30, A, 12] = 19.0
l[20, 30, A, 14] = 13.0
l[20, 30, A, 24] = 24.0
l[20, 30, A, 25] = 9.0
l[20, 30, A, 26] = 18.0
l[20, 30, A, 29] = 11.0
l[22, 3, A, 3] = 9.0
l[22, 3, A, 12] = 19.0
l[24, 22, A, 3] = 9.0
l[24, 22, A, 12] = 19.0
l[25, 18, A, 3] = 9.0
l[25, 18, A, 5] = 15.0
l[25, 18, A, 6] = 20.0
l[25, 18, A, 9] = 18.0
l[25, 18, A, 10] = 12.0
l[25, 18, A, 11] = 15.0
l[25, 18, A, 12] = 19.0
l[25, 18, A, 14] = 13.0
l[25, 18, A, 24] = 24.0
l[25, 18, A, 26] = 18.0
l[25, 18, A, 29] = 11.0
l[26, 6, A, 3] = 9.0
l[26, 6, A, 5] = 15.0
l[26, 6, A, 6] = 20.0
l[26, 6, A, 9] = 18.0
l[26, 6, A, 10] = 12.0
l[26, 6, A, 12] = 19.0
l[26, 6, A, 14] = 13.0
l[26, 6, A, 24] = 24.0
l[26, 6, A, 29] = 11.0
l[27, 12, A, 12] = 19.0
l[28, 4, A, 3] = 9.0
l[28, 4, A, 4] = 23.0
l[28, 4, A, 5] = 15.0
l[28, 4, A, 6] = 20.0
l[28, 4, A, 9] = 18.0
l[28, 4, A, 10] = 12.0
l[28, 4, A, 11] = 15.0
l[28, 4, A, 12] = 19.0
l[28, 4, A, 14] = 13.0
l[28, 4, A, 24] = 24.0
l[28, 4, A, 25] = 9.0
l[28, 4, A, 26] = 18.0
l[28, 4, A, 29] = 11.0
l[29, 14, A, 3] = 9.0
l[29, 14, A, 5] = 15.0
l[29, 14, A, 12] = 19.0
l[29, 14, A, 14] = 13.0
l[29, 14, A, 24] = 24.0
l[30, 25, A, 3] = 9.0
l[30, 25, A, 5] = 15.0
l[30, 25, A, 6] = 20.0
l[30, 25, A, 9] = 18.0
l[30, 25, A, 10] = 12.0
l[30, 25, A, 11] = 15.0
l[30, 25, A, 12] = 19.0
l[30, 25, A, 14] = 13.0
l[30, 25, A, 24] = 24.0
l[30, 25, A, 25] = 9.0
l[30, 25, A, 26] = 18.0
l[30, 25, A, 29] = 11.0
l[A, 8, A, 3] = 9.0
l[A, 8, A, 4] = 23.0
l[A, 8, A, 5] = 15.0
l[A, 8, A, 6] = 20.0
l[A, 8, A, 8] = 16.0
l[A, 8, A, 9] = 18.0
l[A, 8, A, 10] = 12.0
l[A, 8, A, 11] = 15.0
l[A, 8, A, 12] = 19.0
l[A, 8, A, 14] = 13.0
l[A, 8, A, 24] = 24.0
l[A, 8, A, 25] = 9.0
l[A, 8, A, 26] = 18.0
l[A, 8, A, 29] = 11.0
m[2, 26, A, 4] = 14.0
m[2, 26, A, 8] = 16.0
m[2, 26, A, 11] = 18.0
m[3, 27, A, 4] = 14.0
m[3, 27, A, 5] = 14.0
m[3, 27, A, 6] = 12.0
m[3, 27, A, 8] = 16.0
m[3, 27, A, 9] = 13.0
m[3, 27, A, 10] = 12.0
m[3, 27, A, 11] = 18.0
m[3, 27, A, 14] = 13.0
m[3, 27, A, 24] = 22.0
m[3, 27, A, 26] = 18.0
m[3, 27, A, 29] = 20.0
m[4, 20, A, 4] = 14.0
m[4, 20, A, 8] = 16.0
m[5, 24, A, 4] = 14.0
m[5, 24, A, 5] = 14.0
m[5, 24, A, 6] = 12.0
m[5, 24, A, 8] = 16.0
m[5, 24, A, 9] = 13.0
m[5, 24, A, 10] = 12.0
m[5, 24, A, 11] = 18.0
m[5, 24, A, 14] = 13.0
m[5, 24, A, 26] = 18.0
m[5, 24, A, 29] = 20.0
m[6, 10, A, 4] = 14.0
m[6, 10, A, 6] = 12.0
m[6, 10, A, 8] = 16.0
m[6, 10, A, 11] = 18.0
m[6, 10, A, 26] = 18.0
m[8, 28, A, 8] = 16.0
m[9, 29, A, 4] = 14.0
m[9, 29, A, 6] = 12.0
m[9, 29, A, 8] = 16.0
m[9, 29, A, 9] = 13.0
m[9, 29, A, 10] = 12.0
m[9, 29, A, 11] = 18.0
m[9, 29, A, 26] = 18.0
m[10, 9, A, 4] = 14.0
m[10, 9, A, 6] = 12.0
m[10, 9, A, 8] = 16.0
m[10, 9, A, 10] = 12.0
m[10, 9, A, 11] = 18.0
m[10, 9, A, 26] = 18.0
m[11, 2, A, 4] = 14.0
m[11, 2, A, 8] = 16.0
m[11, 2, A, 11] = 18.0
m[12, A, A, 4] = 14.0
m[12, A, A, 5] = 14.0
m[12, A, A, 6] = 12.0
m[12, A, A, 8] = 16.0
m[12, A, A, 9] = 13.0
m[12, A, A, 10] = 12.0
m[12, A, A, 11] = 18.0
m[12, A, A, 12] = 18.0
m[12, A, A, 14] = 13.0
m[12, A, A, 24] = 22.0
m[12, A, A, 26] = 18.0
m[12, A, A, 29] = 20.0
m[14, 5, A, 4] = 14.0
m[14, 5, A, 6] = 12.0
m[14, 5, A, 8] = 16.0
m[14, 5, A, 9] = 13.0
m[14, 5, A, 10] = 12.0
m[14, 5, A, 11] = 18.0
m[14, 5, A, 14] = 13.0
m[14, 5, A, 26] = 18.0
m[14, 5, A, 29] = 20.0
m[18, 11, A, 4] = 14.0
m[18, 11, A, 8] = 16.0
m[20, 30, A, 4] = 14.0
m[20, 30, A, 8] = 16.0
m[22, 3, A, 4] = 14.0
m[22, 3, A, 5] = 14.0
m[22, 3, A, 6] = 12.0
m[22, 3, A, 8] = 16.0
m[22, 3, A, 9] = 13.0
m[22, 3, A, 10] = 12.0
m[22, 3, A, 11] = 18.0
m[22, 3, A, 14] = 13.0
m[22, 3, A, 24] = 22.0
m[22, 3, A, 26] = 18.0
m[22, 3, A, 29] = 20.0
m[24, 22, A, 4] = 14.0
m[24, 22, A, 5] = 14.0
m[24, 22, A, 6] = 12.0
m[24, 22, A, 8] = 16.0
m[24, 22, A, 9] = 13.0
m[24, 22, A, 10] = 12.0
m[24, 22, A, 11] = 18.0
m[24, 22, A, 14] = 13.0
m[24, 22, A, 24] = 22.0
m[24, 22, A, 26] = 18.0
m[24, 22, A, 29] = 20.0
m[25, 18, A, 4] = 14.0
m[25, 18, A, 8] = 16.0
m[26, 6, A, 4] = 14.0
m[26, 6, A, 8] = 16.0
m[26, 6, A, 11] = 18.0
m[26, 6, A, 26] = 18.0
m[27, 12, A, 4] = 14.0
m[27, 12, A, 5] = 14.0
m[27, 12, A, 6] = 12.0
m[27, 12, A, 8] = 16.0
m[27, 12, A, 9] = 13.0
m[27, 12, A, 10] = 12.0
m[27, 12, A, 11] = 18.0
m[27, 12, A, 14] = 13.0
m[27, 12, A, 24] = 22.0
m[27, 12, A, 26] = 18.0
m[27, 12, A, 29] = 20.0
m[28, 4, A, 8] = 16.0
m[29, 14, A, 4] = 14.0
m[29, 14, A, 6] = 12.0
m[29, 14, A, 8] = 16.0
m[29, 14, A, 9] = 13.0
m[29, 14, A, 10] = 12.0
m[29, 14, A, 11] = 18.0
m[29, 14, A, 26] = 18.0
m[29, 14, A, 29] = 20.0
m[30, 25, A, 4] = 14.0
m[30, 25, A, 8] = 16.0
n[2, 26, A, 3] = 5.0
n[2, 26, A, 22] = 15.0
n[2, 26, A, 27] = 24.0
n[3, 27, A, 27] = 24.0
n[4, 20, A, 3] = 5.0
n[4, 20, A, 18] = 10.0
n[4, 20, A, 20] = 11.0
n[4, 20, A, 22] = 6.0
n[4, 20, A, 25] = 6.0
n[5, 24, A, 3] = 5.0
n[5, 24, A, 22] = 15.0
n[5, 24, A, 27] = 24.0
n[6, 10, A, 3] = 5.0
n[6, 10, A, 22] = 15.0
n[6, 10, A, 27] = 24.0
n[9, 29, A, 3] = 5.0
n[9, 29, A, 22] = 15.0
n[9, 29, A, 27] = 24.0
n[10, 9, A, 3] = 5.0
n[10, 9, A, 22] = 15.0
n[10, 9, A, 27] = 24.0
n[11, 2, A, 2] = 17.0
n[11, 2, A, 3] = 5.0
n[11, 2, A, 22] = 15.0
n[11, 2, A, 27] = 24.0
n[14, 5, A, 3] = 5.0
n[14, 5, A, 22] = 15.0
n[14, 5, A, 27] = 24.0
n[18, 11, A, 2] = 17.0
n[18, 11, A, 3] = 5.0
n[18, 11, A, 22] = 15.0
n[18, 11, A, 27] = 24.0
n[20, 30, A, 3] = 5.0
n[20, 30, A, 18] = 10.0
n[20, 30, A, 22] = 6.0
n[20, 30, A, 25] = 6.0
n[22, 3, A, 3] = 5.0
n[22, 3, A, 27] = 24.0
n[24, 22, A, 3] = 5.0
n[24, 22, A, 22] = 15.0
n[24, 22, A, 27] = 24.0
n[25, 18, A, 2] = 17.0
n[25, 18, A, 3] = 5.0
n[25, 18, A, 18] = 14.0
n[25, 18, A, 22] = 15.0
n[25, 18, A, 27] = 24.0
n[26, 6, A, 3] = 5.0
n[26, 6, A, 22] = 15.0
n[26, 6, A, 27] = 24.0
n[28, 4, A, 3] = 5.0
n[28, 4, A, 18] = 10.0
n[28, 4, A, 20] = 11.0
n[28, 4, A, 22] = 6.0
n[28, 4, A, 25] = 6.0
n[29, 14, A, 3] = 5.0
n[29, 14, A, 22] = 15.0
n[29, 14, A, 27] = 24.0
n[30, 25, A, 2] = 17.0
n[30, 25, A, 3] = 5.0
n[30, 25, A, 18] = 14.0
n[30, 25, A, 22] = 15.0
n[30, 25, A, 25] = 9.0
n[30, 25, A, 27] = 24.0
Tempo de execução: 23.0853077 segundos
