Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8042.dat
status= OPTIMAL
ID = 8042
Numero de clientes = 25
OF (custo) = 477.23
Best Objective = 477.23
Best Bound = 477.23
GAP = 0.0%
x[1, 9, A] = 1.0
x[3, 24, A] = 1.0
x[5, 23, A] = 1.0
x[7, 25, A] = 1.0
x[9, 7, A] = 1.0
x[10, 13, A] = 1.0
x[12, 14, A] = 1.0
x[13, 3, A] = 1.0
x[14, A, A] = 1.0
x[16, 19, A] = 1.0
x[19, 1, A] = 1.0
x[20, 10, A] = 1.0
x[21, 16, A] = 1.0
x[23, A, A] = 1.0
x[24, 12, A] = 1.0
x[25, 5, A] = 1.0
x[A, 20, A] = 1.0
x[A, 21, A] = 1.0
z[1, A, A] = 1.0
z[3, A, A] = 1.0
z[5, A, A] = 1.0
z[7, A, A] = 1.0
z[9, A, A] = 1.0
z[10, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[16, A, A] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
z[21, A, A] = 1.0
z[23, A, A] = 1.0
z[24, A, A] = 1.0
z[25, A, A] = 1.0
m[19, 1, A, 19] = 21.0
m[19, 1, A, 21] = 12.0
m[20, 10, A, 20] = 12.0
m[21, 16, A, 21] = 12.0
m[23, A, A, 1] = 19.0
m[23, A, A, 5] = 11.0
m[23, A, A, 7] = 21.0
m[23, A, A, 9] = 21.0
m[23, A, A, 16] = 18.0
m[23, A, A, 19] = 21.0
m[23, A, A, 21] = 12.0
m[23, A, A, 23] = 23.0
m[23, A, A, 25] = 19.0
m[24, 12, A, 3] = 8.0
m[24, 12, A, 10] = 20.0
m[24, 12, A, 13] = 24.0
m[24, 12, A, 20] = 12.0
m[24, 12, A, 24] = 21.0
m[25, 5, A, 1] = 19.0
m[25, 5, A, 7] = 21.0
m[25, 5, A, 9] = 21.0
m[25, 5, A, 16] = 18.0
m[25, 5, A, 19] = 21.0
m[25, 5, A, 21] = 12.0
m[25, 5, A, 25] = 19.0
Tempo de execução: 2774.4539397 segundos
