Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8063.dat
status= OPTIMAL
ID = 8063
Numero de clientes = 20
OF (custo) = 236.53
Best Objective = 236.53
Best Bound = 236.52999999999975
GAP = 0.0%
x[1, 20, B] = 1.0
x[5, 9, B] = 1.0
x[7, 11, B] = 1.0
x[8, 1, B] = 1.0
x[9, B, B] = 1.0
x[10, 7, B] = 1.0
x[11, 17, B] = 1.0
x[12, 8, B] = 1.0
x[14, 10, B] = 1.0
x[16, 12, B] = 1.0
x[17, 5, B] = 1.0
x[18, 14, B] = 1.0
x[20, 18, B] = 1.0
x[B, 16, B] = 1.0
z[1, B, B] = 1.0
z[5, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[14, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[18, B, B] = 1.0
z[20, B, B] = 1.0
m[14, 10, B, 8] = 17.0
m[14, 10, B, 12] = 12.0
m[14, 10, B, 14] = 12.0
m[14, 10, B, 16] = 18.0
m[14, 10, B, 18] = 16.0
m[14, 10, B, 20] = 13.0
m[16, 12, B, 16] = 18.0
m[17, 5, B, 1] = 19.0
m[17, 5, B, 7] = 20.0
m[17, 5, B, 8] = 17.0
m[17, 5, B, 10] = 13.0
m[17, 5, B, 11] = 16.0
m[17, 5, B, 12] = 12.0
m[17, 5, B, 14] = 12.0
m[17, 5, B, 16] = 18.0
m[17, 5, B, 17] = 16.0
m[17, 5, B, 18] = 16.0
m[17, 5, B, 20] = 13.0
m[18, 14, B, 1] = 19.0
m[18, 14, B, 8] = 17.0
m[18, 14, B, 12] = 12.0
m[18, 14, B, 16] = 18.0
m[18, 14, B, 18] = 16.0
m[18, 14, B, 20] = 13.0
m[20, 18, B, 1] = 19.0
m[20, 18, B, 8] = 17.0
m[20, 18, B, 12] = 12.0
m[20, 18, B, 16] = 18.0
m[20, 18, B, 20] = 13.0
Tempo de execução: 9.0684874 segundos
