Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_7L.dat
status= OPTIMAL
ID = 7
Numero de clientes = 20
OF (custo) = 156.92999999999998
Best Objective = 156.92999999999998
Best Bound = 156.92999999999998
GAP = 0.0%
x[1, 14, A] = 1.0
x[2, 10, B] = 1.0
x[3, B, B] = 1.0
x[4, 18, B] = 1.0
x[5, 6, B] = 1.0
x[6, 8, B] = 1.0
x[7, 12, A] = 1.0
x[8, 4, B] = 1.0
x[9, 20, A] = 1.0
x[10, 3, B] = 1.0
x[11, 19, A] = 1.0
x[12, A, A] = 1.0
x[13, 9, A] = 1.0
x[14, 11, A] = 1.0
x[15, 2, B] = 1.0
x[16, 15, B] = 1.0
x[17, 7, A] = 1.0
x[18, 16, B] = 1.0
x[19, 13, A] = 1.0
x[20, 17, A] = 1.0
x[A, 1, A] = 1.0
x[B, 5, B] = 1.0
z[1, A, A] = 1.0
z[1, B, A] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[6, B, B] = 1.0
z[7, A, A] = 1.0
z[8, B, B] = 1.0
z[9, A, A] = 1.0
z[9, B, A] = 1.0
z[10, B, B] = 1.0
z[11, A, A] = 1.0
z[11, B, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[13, B, A] = 1.0
z[14, A, A] = 1.0
z[14, B, A] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, A, A] = 1.0
z[18, B, B] = 1.0
z[19, A, A] = 1.0
z[19, B, A] = 1.0
z[20, A, A] = 1.0
l[16, 15, B, 2] = 7.0
l[16, 15, B, 3] = 13.0
l[16, 15, B, 10] = 16.0
l[16, 15, B, 15] = 8.0
l[17, 7, A, 7] = 5.0
l[17, 7, A, 12] = 19.0
l[18, 16, B, 2] = 7.0
l[18, 16, B, 3] = 13.0
l[18, 16, B, 10] = 16.0
l[18, 16, B, 15] = 8.0
l[18, 16, B, 16] = 19.0
l[19, 13, A, 7] = 5.0
l[19, 13, A, 9] = 16.0
l[19, 13, A, 12] = 19.0
l[19, 13, A, 13] = 23.0
l[19, 13, A, 17] = 2.0
l[19, 13, A, 20] = 17.0
l[20, 17, A, 7] = 5.0
l[20, 17, A, 12] = 19.0
l[20, 17, A, 17] = 2.0
l[A, 1, A, 1] = 10.0
l[A, 1, A, 7] = 5.0
l[A, 1, A, 9] = 16.0
l[A, 1, A, 11] = 12.0
l[A, 1, A, 12] = 19.0
l[A, 1, A, 13] = 23.0
l[A, 1, A, 14] = 20.0
l[A, 1, A, 17] = 2.0
l[A, 1, A, 19] = 17.0
l[A, 1, A, 20] = 17.0
l[B, 5, B, 2] = 7.0
l[B, 5, B, 3] = 13.0
l[B, 5, B, 4] = 19.0
l[B, 5, B, 5] = 26.0
l[B, 5, B, 6] = 3.0
l[B, 5, B, 8] = 9.0
l[B, 5, B, 10] = 16.0
l[B, 5, B, 15] = 8.0
l[B, 5, B, 16] = 19.0
l[B, 5, B, 18] = 12.0
m[1, 14, A, 1] = 24.0
m[2, 10, B, 2] = 12.0
m[2, 10, B, 4] = 6.0
m[2, 10, B, 5] = 3.0
m[2, 10, B, 6] = 15.0
m[2, 10, B, 8] = 9.0
m[2, 10, B, 15] = 17.0
m[2, 10, B, 16] = 2.0
m[2, 10, B, 18] = 9.0
m[3, B, B, 2] = 12.0
m[3, B, B, 3] = 12.0
m[3, B, B, 4] = 6.0
m[3, B, B, 5] = 3.0
m[3, B, B, 6] = 15.0
m[3, B, B, 8] = 9.0
m[3, B, B, 10] = 17.0
m[3, B, B, 15] = 17.0
m[3, B, B, 16] = 2.0
m[3, B, B, 18] = 9.0
m[4, 18, B, 4] = 6.0
m[4, 18, B, 5] = 3.0
m[4, 18, B, 6] = 15.0
m[4, 18, B, 8] = 9.0
m[5, 6, B, 5] = 3.0
m[6, 8, B, 5] = 3.0
m[6, 8, B, 6] = 15.0
m[7, 12, A, 1] = 24.0
m[7, 12, A, 7] = 6.0
m[7, 12, A, 9] = 27.0
m[7, 12, A, 11] = 34.0
m[7, 12, A, 13] = 19.0
m[7, 12, A, 14] = 23.0
m[7, 12, A, 17] = 10.0
m[7, 12, A, 19] = 11.0
m[7, 12, A, 20] = 13.0
m[8, 4, B, 5] = 3.0
m[8, 4, B, 6] = 15.0
m[8, 4, B, 8] = 9.0
m[9, 20, A, 1] = 24.0
m[9, 20, A, 9] = 27.0
m[9, 20, A, 11] = 34.0
m[9, 20, A, 13] = 19.0
m[9, 20, A, 14] = 23.0
m[9, 20, A, 19] = 11.0
m[10, 3, B, 2] = 12.0
m[10, 3, B, 4] = 6.0
m[10, 3, B, 5] = 3.0
m[10, 3, B, 6] = 15.0
m[10, 3, B, 8] = 9.0
m[10, 3, B, 10] = 17.0
m[10, 3, B, 15] = 17.0
m[10, 3, B, 16] = 2.0
m[10, 3, B, 18] = 9.0
m[11, 19, A, 1] = 24.0
m[11, 19, A, 11] = 34.0
m[11, 19, A, 14] = 23.0
m[12, A, A, 1] = 24.0
m[12, A, A, 7] = 6.0
m[12, A, A, 9] = 27.0
m[12, A, A, 11] = 34.0
m[12, A, A, 12] = 4.0
m[12, A, A, 13] = 19.0
m[12, A, A, 14] = 23.0
m[12, A, A, 17] = 10.0
m[12, A, A, 19] = 11.0
m[12, A, A, 20] = 13.0
m[13, 9, A, 1] = 24.0
m[13, 9, A, 11] = 34.0
m[13, 9, A, 13] = 19.0
m[13, 9, A, 14] = 23.0
m[13, 9, A, 19] = 11.0
m[14, 11, A, 1] = 24.0
m[14, 11, A, 14] = 23.0
m[15, 2, B, 4] = 6.0
m[15, 2, B, 5] = 3.0
m[15, 2, B, 6] = 15.0
m[15, 2, B, 8] = 9.0
m[15, 2, B, 15] = 17.0
m[15, 2, B, 16] = 2.0
m[15, 2, B, 18] = 9.0
m[16, 15, B, 4] = 6.0
m[16, 15, B, 5] = 3.0
m[16, 15, B, 6] = 15.0
m[16, 15, B, 8] = 9.0
m[16, 15, B, 16] = 2.0
m[16, 15, B, 18] = 9.0
m[17, 7, A, 1] = 24.0
m[17, 7, A, 9] = 27.0
m[17, 7, A, 11] = 34.0
m[17, 7, A, 13] = 19.0
m[17, 7, A, 14] = 23.0
m[17, 7, A, 17] = 10.0
m[17, 7, A, 19] = 11.0
m[17, 7, A, 20] = 13.0
m[18, 16, B, 4] = 6.0
m[18, 16, B, 5] = 3.0
m[18, 16, B, 6] = 15.0
m[18, 16, B, 8] = 9.0
m[18, 16, B, 18] = 9.0
m[19, 13, A, 1] = 24.0
m[19, 13, A, 11] = 34.0
m[19, 13, A, 14] = 23.0
m[19, 13, A, 19] = 11.0
m[20, 17, A, 1] = 24.0
m[20, 17, A, 9] = 27.0
m[20, 17, A, 11] = 34.0
m[20, 17, A, 13] = 19.0
m[20, 17, A, 14] = 23.0
m[20, 17, A, 19] = 11.0
m[20, 17, A, 20] = 13.0
Tempo de execução: 14.7862604 segundos
