Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8092.dat
status= TIME_LIMIT
ID = 8092
Numero de clientes = 25
OF (custo) = 385.59000000000003
Best Objective = 385.59000000000003
Best Bound = 328.84000000000015
GAP = 14.717705334681884%
O tempo limite foi atingido.
x[2, 21, A] = 1.0
x[6, 22, A] = 1.0
x[7, 6, A] = 1.0
x[8, 20, A] = 1.0
x[9, 23, A] = 1.0
x[12, 8, A] = 1.0
x[13, 2, A] = 1.0
x[16, A, A] = 1.0
x[18, 13, A] = 1.0
x[19, A, A] = 1.0
x[20, 16, A] = 1.0
x[21, 9, A] = 1.0
x[22, 18, A] = 1.0
x[23, 19, A] = 1.0
x[A, 7, A] = 1.0
x[A, 12, A] = 1.0
z[2, A, A] = 1.0
z[6, A, A] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[9, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[16, A, A] = 1.0
z[18, A, A] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
z[21, A, A] = 1.0
z[22, A, A] = 1.0
z[23, A, A] = 1.0
l[A, 7, A, 19] = 5.0
l[A, 7, A, 21] = 20.0
l[A, 7, A, 22] = 19.0
l[A, 7, A, 23] = 10.0
l[A, 12, A, 8] = 26.0
l[A, 12, A, 12] = 9.0
l[A, 12, A, 16] = 15.0
l[A, 12, A, 20] = 16.0
m[2, 21, A, 2] = 9.0
m[2, 21, A, 6] = 15.0
m[2, 21, A, 7] = 25.0
m[2, 21, A, 13] = 15.0
m[2, 21, A, 18] = 16.0
m[2, 21, A, 22] = 32.0
m[6, 22, A, 6] = 15.0
m[6, 22, A, 7] = 25.0
m[7, 6, A, 7] = 25.0
m[8, 20, A, 8] = 8.0
m[8, 20, A, 12] = 23.0
m[9, 23, A, 2] = 9.0
m[9, 23, A, 6] = 15.0
m[9, 23, A, 7] = 25.0
m[9, 23, A, 9] = 22.0
m[9, 23, A, 13] = 15.0
m[9, 23, A, 18] = 16.0
m[9, 23, A, 21] = 26.0
m[9, 23, A, 22] = 32.0
m[12, 8, A, 12] = 23.0
m[13, 2, A, 6] = 15.0
m[13, 2, A, 7] = 25.0
m[13, 2, A, 13] = 15.0
m[13, 2, A, 18] = 16.0
m[13, 2, A, 22] = 32.0
m[16, A, A, 8] = 8.0
m[16, A, A, 12] = 23.0
m[16, A, A, 16] = 14.0
m[16, A, A, 20] = 20.0
m[18, 13, A, 6] = 15.0
m[18, 13, A, 7] = 25.0
m[18, 13, A, 18] = 16.0
m[18, 13, A, 22] = 32.0
m[19, A, A, 2] = 9.0
m[19, A, A, 6] = 15.0
m[19, A, A, 7] = 25.0
m[19, A, A, 9] = 22.0
m[19, A, A, 13] = 15.0
m[19, A, A, 18] = 16.0
m[19, A, A, 19] = 12.0
m[19, A, A, 21] = 26.0
m[19, A, A, 22] = 32.0
m[19, A, A, 23] = 9.0
m[20, 16, A, 8] = 8.0
m[20, 16, A, 12] = 23.0
m[20, 16, A, 20] = 20.0
m[21, 9, A, 2] = 9.0
m[21, 9, A, 6] = 15.0
m[21, 9, A, 7] = 25.0
m[21, 9, A, 13] = 15.0
m[21, 9, A, 18] = 16.0
m[21, 9, A, 21] = 26.0
m[21, 9, A, 22] = 32.0
m[22, 18, A, 6] = 15.0
m[22, 18, A, 7] = 25.0
m[22, 18, A, 22] = 32.0
m[23, 19, A, 2] = 9.0
m[23, 19, A, 6] = 15.0
m[23, 19, A, 7] = 25.0
m[23, 19, A, 9] = 22.0
m[23, 19, A, 13] = 15.0
m[23, 19, A, 18] = 16.0
m[23, 19, A, 21] = 26.0
m[23, 19, A, 22] = 32.0
m[23, 19, A, 23] = 9.0
Tempo de execução: 7200.6750545 segundos
