Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_3L.dat
status= OPTIMAL
ID = 3
Numero de clientes = 20
OF (custo) = 234.72
Best Objective = 234.72
Best Bound = 234.72
GAP = 0.0%
x[1, 15, A] = 1.0
x[2, A, A] = 1.0
x[3, 2, A] = 1.0
x[4, 8, A] = 1.0
x[5, 14, A] = 1.0
x[6, 9, A] = 1.0
x[7, B, B] = 1.0
x[8, 3, A] = 1.0
x[9, 5, A] = 1.0
x[10, 7, B] = 1.0
x[11, 6, A] = 1.0
x[12, 19, B] = 1.0
x[13, 20, B] = 1.0
x[14, 17, A] = 1.0
x[15, 4, A] = 1.0
x[16, 1, A] = 1.0
x[17, A, A] = 1.0
x[18, 16, A] = 1.0
x[19, 10, B] = 1.0
x[20, 12, B] = 1.0
x[A, 11, A] = 1.0
x[A, 18, A] = 1.0
x[B, 13, B] = 1.0
z[1, A, A] = 1.0
z[2, A, A] = 1.0
z[2, B, A] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[5, A, A] = 1.0
z[6, A, A] = 1.0
z[7, B, B] = 1.0
z[8, A, A] = 1.0
z[9, A, A] = 1.0
z[10, B, B] = 1.0
z[11, A, A] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[16, A, A] = 1.0
z[16, B, A] = 1.0
z[17, A, A] = 1.0
z[17, B, A] = 1.0
z[18, A, A] = 1.0
z[19, B, B] = 1.0
z[20, B, B] = 1.0
l[16, 1, A, 8] = 9.0
l[16, 1, A, 15] = 8.0
l[18, 16, A, 1] = 10.0
l[18, 16, A, 2] = 7.0
l[18, 16, A, 3] = 13.0
l[18, 16, A, 4] = 19.0
l[18, 16, A, 8] = 9.0
l[18, 16, A, 15] = 8.0
l[18, 16, A, 16] = 19.0
l[19, 10, B, 7] = 5.0
l[19, 10, B, 10] = 16.0
l[20, 12, B, 7] = 5.0
l[20, 12, B, 10] = 16.0
l[20, 12, B, 12] = 19.0
l[20, 12, B, 19] = 17.0
l[A, 11, A, 5] = 26.0
l[A, 11, A, 6] = 3.0
l[A, 11, A, 9] = 16.0
l[A, 11, A, 11] = 12.0
l[A, 11, A, 14] = 20.0
l[A, 11, A, 17] = 2.0
l[A, 18, A, 1] = 10.0
l[A, 18, A, 2] = 7.0
l[A, 18, A, 3] = 13.0
l[A, 18, A, 4] = 19.0
l[A, 18, A, 8] = 9.0
l[A, 18, A, 15] = 8.0
l[A, 18, A, 16] = 19.0
l[A, 18, A, 18] = 12.0
l[B, 13, B, 7] = 5.0
l[B, 13, B, 10] = 16.0
l[B, 13, B, 12] = 19.0
l[B, 13, B, 13] = 23.0
l[B, 13, B, 19] = 17.0
l[B, 13, B, 20] = 17.0
m[1, 15, A, 1] = 13.0
m[1, 15, A, 16] = 6.0
m[1, 15, A, 18] = 5.0
m[2, A, A, 1] = 13.0
m[2, A, A, 2] = 13.0
m[2, A, A, 3] = 5.0
m[2, A, A, 4] = 22.0
m[2, A, A, 8] = 16.0
m[2, A, A, 15] = 6.0
m[2, A, A, 16] = 6.0
m[2, A, A, 18] = 5.0
m[3, 2, A, 1] = 13.0
m[3, 2, A, 3] = 5.0
m[3, 2, A, 4] = 22.0
m[3, 2, A, 8] = 16.0
m[3, 2, A, 15] = 6.0
m[3, 2, A, 16] = 6.0
m[3, 2, A, 18] = 5.0
m[4, 8, A, 1] = 13.0
m[4, 8, A, 4] = 22.0
m[4, 8, A, 15] = 6.0
m[4, 8, A, 16] = 6.0
m[4, 8, A, 18] = 5.0
m[5, 14, A, 5] = 18.0
m[5, 14, A, 6] = 19.0
m[5, 14, A, 9] = 11.0
m[5, 14, A, 11] = 13.0
m[6, 9, A, 6] = 19.0
m[6, 9, A, 11] = 13.0
m[7, B, B, 7] = 21.0
m[7, B, B, 10] = 11.0
m[7, B, B, 12] = 5.0
m[7, B, B, 13] = 16.0
m[7, B, B, 19] = 19.0
m[7, B, B, 20] = 15.0
m[8, 3, A, 1] = 13.0
m[8, 3, A, 4] = 22.0
m[8, 3, A, 8] = 16.0
m[8, 3, A, 15] = 6.0
m[8, 3, A, 16] = 6.0
m[8, 3, A, 18] = 5.0
m[9, 5, A, 6] = 19.0
m[9, 5, A, 9] = 11.0
m[9, 5, A, 11] = 13.0
m[10, 7, B, 10] = 11.0
m[10, 7, B, 12] = 5.0
m[10, 7, B, 13] = 16.0
m[10, 7, B, 19] = 19.0
m[10, 7, B, 20] = 15.0
m[11, 6, A, 11] = 13.0
m[12, 19, B, 12] = 5.0
m[12, 19, B, 13] = 16.0
m[12, 19, B, 20] = 15.0
m[13, 20, B, 13] = 16.0
m[14, 17, A, 5] = 18.0
m[14, 17, A, 6] = 19.0
m[14, 17, A, 9] = 11.0
m[14, 17, A, 11] = 13.0
m[14, 17, A, 14] = 9.0
m[15, 4, A, 1] = 13.0
m[15, 4, A, 15] = 6.0
m[15, 4, A, 16] = 6.0
m[15, 4, A, 18] = 5.0
m[16, 1, A, 16] = 6.0
m[16, 1, A, 18] = 5.0
m[17, A, A, 5] = 18.0
m[17, A, A, 6] = 19.0
m[17, A, A, 9] = 11.0
m[17, A, A, 11] = 13.0
m[17, A, A, 14] = 9.0
m[17, A, A, 17] = 30.0
m[18, 16, A, 18] = 5.0
m[19, 10, B, 12] = 5.0
m[19, 10, B, 13] = 16.0
m[19, 10, B, 19] = 19.0
m[19, 10, B, 20] = 15.0
m[20, 12, B, 13] = 16.0
m[20, 12, B, 20] = 15.0
Tempo de execução: 163.9134107 segundos
