Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8063.dat
status= OPTIMAL
ID = 8063
Numero de clientes = 20
OF (custo) = 276.75
Best Objective = 276.75
Best Bound = 276.74999999999955
GAP = 0.0%
x[1, 3, A] = 1.0
x[2, 17, A] = 1.0
x[3, 6, A] = 1.0
x[4, 19, A] = 1.0
x[6, 14, A] = 1.0
x[8, 1, A] = 1.0
x[10, 15, A] = 1.0
x[13, 2, A] = 1.0
x[14, 10, A] = 1.0
x[15, 4, A] = 1.0
x[17, 8, A] = 1.0
x[19, A, A] = 1.0
x[A, 13, A] = 1.0
z[1, A, A] = 1.0
z[2, A, A] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[6, A, A] = 1.0
z[8, A, A] = 1.0
z[10, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[17, A, A] = 1.0
z[19, A, A] = 1.0
m[17, 8, A, 2] = 15.0
m[17, 8, A, 13] = 13.0
m[17, 8, A, 17] = 13.0
m[19, A, A, 1] = 14.0
m[19, A, A, 2] = 15.0
m[19, A, A, 3] = 22.0
m[19, A, A, 4] = 20.0
m[19, A, A, 6] = 11.0
m[19, A, A, 8] = 20.0
m[19, A, A, 10] = 21.0
m[19, A, A, 13] = 13.0
m[19, A, A, 14] = 12.0
m[19, A, A, 15] = 18.0
m[19, A, A, 17] = 13.0
m[19, A, A, 19] = 22.0
Tempo de execução: 2.0395476 segundos
