Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8L.dat
status= OPTIMAL
ID = 8
Numero de clientes = 30
OF (custo) = 170.61
Best Objective = 170.61
Best Bound = 170.61
GAP = 0.0%
x[2, 19, B] = 1.0
x[3, B, B] = 1.0
x[4, 24, B] = 1.0
x[7, 20, B] = 1.0
x[8, 4, B] = 1.0
x[9, B, B] = 1.0
x[11, 9, B] = 1.0
x[12, 7, B] = 1.0
x[13, 14, B] = 1.0
x[14, 16, B] = 1.0
x[16, 12, B] = 1.0
x[19, 23, B] = 1.0
x[20, 11, B] = 1.0
x[23, 28, B] = 1.0
x[24, 2, B] = 1.0
x[25, 27, B] = 1.0
x[27, 13, B] = 1.0
x[28, 30, B] = 1.0
x[30, 25, B] = 1.0
x[B, 3, B] = 1.0
x[B, 8, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[4, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, B, B] = 1.0
z[16, B, B] = 1.0
z[19, B, B] = 1.0
z[20, B, B] = 1.0
z[23, B, B] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
z[27, B, B] = 1.0
z[28, B, B] = 1.0
z[30, B, B] = 1.0
l[19, 23, B, 25] = 6.0
l[19, 23, B, 27] = 8.0
l[19, 23, B, 28] = 8.0
l[19, 23, B, 30] = 9.0
l[20, 11, B, 9] = 16.0
l[20, 11, B, 11] = 12.0
l[23, 28, B, 7] = 5.0
l[23, 28, B, 9] = 16.0
l[23, 28, B, 11] = 12.0
l[23, 28, B, 12] = 19.0
l[23, 28, B, 13] = 11.0
l[23, 28, B, 14] = 10.0
l[23, 28, B, 16] = 19.0
l[23, 28, B, 20] = 9.0
l[23, 28, B, 25] = 6.0
l[23, 28, B, 27] = 8.0
l[23, 28, B, 28] = 8.0
l[23, 28, B, 30] = 9.0
l[24, 2, B, 2] = 7.0
l[24, 2, B, 7] = 5.0
l[24, 2, B, 9] = 16.0
l[24, 2, B, 11] = 12.0
l[24, 2, B, 12] = 19.0
l[24, 2, B, 13] = 11.0
l[24, 2, B, 14] = 10.0
l[24, 2, B, 16] = 19.0
l[24, 2, B, 19] = 8.0
l[24, 2, B, 20] = 9.0
l[24, 2, B, 23] = 29.0
l[24, 2, B, 25] = 6.0
l[24, 2, B, 27] = 8.0
l[24, 2, B, 28] = 8.0
l[24, 2, B, 30] = 9.0
l[25, 27, B, 7] = 5.0
l[25, 27, B, 9] = 16.0
l[25, 27, B, 11] = 12.0
l[25, 27, B, 12] = 19.0
l[25, 27, B, 13] = 11.0
l[25, 27, B, 14] = 10.0
l[25, 27, B, 16] = 19.0
l[25, 27, B, 20] = 9.0
l[25, 27, B, 27] = 8.0
l[27, 13, B, 7] = 5.0
l[27, 13, B, 9] = 16.0
l[27, 13, B, 11] = 12.0
l[27, 13, B, 12] = 19.0
l[27, 13, B, 13] = 11.0
l[27, 13, B, 14] = 10.0
l[27, 13, B, 16] = 19.0
l[27, 13, B, 20] = 9.0
l[28, 30, B, 7] = 5.0
l[28, 30, B, 9] = 16.0
l[28, 30, B, 11] = 12.0
l[28, 30, B, 12] = 19.0
l[28, 30, B, 13] = 11.0
l[28, 30, B, 14] = 10.0
l[28, 30, B, 16] = 19.0
l[28, 30, B, 20] = 9.0
l[28, 30, B, 25] = 6.0
l[28, 30, B, 27] = 8.0
l[28, 30, B, 30] = 9.0
l[30, 25, B, 7] = 5.0
l[30, 25, B, 9] = 16.0
l[30, 25, B, 11] = 12.0
l[30, 25, B, 12] = 19.0
l[30, 25, B, 13] = 11.0
l[30, 25, B, 14] = 10.0
l[30, 25, B, 16] = 19.0
l[30, 25, B, 20] = 9.0
l[30, 25, B, 25] = 6.0
l[30, 25, B, 27] = 8.0
l[B, 3, B, 3] = 13.0
l[B, 8, B, 2] = 7.0
l[B, 8, B, 4] = 9.0
l[B, 8, B, 7] = 5.0
l[B, 8, B, 8] = 9.0
l[B, 8, B, 9] = 16.0
l[B, 8, B, 11] = 12.0
l[B, 8, B, 12] = 19.0
l[B, 8, B, 13] = 11.0
l[B, 8, B, 14] = 10.0
l[B, 8, B, 16] = 19.0
l[B, 8, B, 19] = 8.0
l[B, 8, B, 20] = 9.0
l[B, 8, B, 23] = 29.0
l[B, 8, B, 24] = 3.0
l[B, 8, B, 25] = 6.0
l[B, 8, B, 27] = 8.0
l[B, 8, B, 28] = 8.0
l[B, 8, B, 30] = 9.0
m[2, 19, B, 2] = 13.0
m[2, 19, B, 4] = 6.0
m[2, 19, B, 8] = 2.0
m[2, 19, B, 24] = 10.0
m[3, B, B, 3] = 12.0
m[4, 24, B, 4] = 6.0
m[4, 24, B, 8] = 2.0
m[7, 20, B, 2] = 13.0
m[7, 20, B, 4] = 6.0
m[7, 20, B, 7] = 10.0
m[7, 20, B, 8] = 2.0
m[7, 20, B, 12] = 20.0
m[7, 20, B, 13] = 11.0
m[7, 20, B, 14] = 17.0
m[7, 20, B, 16] = 3.0
m[7, 20, B, 19] = 5.0
m[7, 20, B, 23] = 5.0
m[7, 20, B, 24] = 10.0
m[7, 20, B, 25] = 17.0
m[7, 20, B, 27] = 13.0
m[7, 20, B, 28] = 9.0
m[7, 20, B, 30] = 12.0
m[8, 4, B, 8] = 2.0
m[9, B, B, 2] = 13.0
m[9, B, B, 4] = 6.0
m[9, B, B, 7] = 10.0
m[9, B, B, 8] = 2.0
m[9, B, B, 9] = 19.0
m[9, B, B, 11] = 12.0
m[9, B, B, 12] = 20.0
m[9, B, B, 13] = 11.0
m[9, B, B, 14] = 17.0
m[9, B, B, 16] = 3.0
m[9, B, B, 19] = 5.0
m[9, B, B, 20] = 14.0
m[9, B, B, 23] = 5.0
m[9, B, B, 24] = 10.0
m[9, B, B, 25] = 17.0
m[9, B, B, 27] = 13.0
m[9, B, B, 28] = 9.0
m[9, B, B, 30] = 12.0
m[11, 9, B, 2] = 13.0
m[11, 9, B, 4] = 6.0
m[11, 9, B, 7] = 10.0
m[11, 9, B, 8] = 2.0
m[11, 9, B, 11] = 12.0
m[11, 9, B, 12] = 20.0
m[11, 9, B, 13] = 11.0
m[11, 9, B, 14] = 17.0
m[11, 9, B, 16] = 3.0
m[11, 9, B, 19] = 5.0
m[11, 9, B, 20] = 14.0
m[11, 9, B, 23] = 5.0
m[11, 9, B, 24] = 10.0
m[11, 9, B, 25] = 17.0
m[11, 9, B, 27] = 13.0
m[11, 9, B, 28] = 9.0
m[11, 9, B, 30] = 12.0
m[12, 7, B, 2] = 13.0
m[12, 7, B, 4] = 6.0
m[12, 7, B, 8] = 2.0
m[12, 7, B, 12] = 20.0
m[12, 7, B, 13] = 11.0
m[12, 7, B, 14] = 17.0
m[12, 7, B, 16] = 3.0
m[12, 7, B, 19] = 5.0
m[12, 7, B, 23] = 5.0
m[12, 7, B, 24] = 10.0
m[12, 7, B, 25] = 17.0
m[12, 7, B, 27] = 13.0
m[12, 7, B, 28] = 9.0
m[12, 7, B, 30] = 12.0
m[13, 14, B, 2] = 13.0
m[13, 14, B, 4] = 6.0
m[13, 14, B, 8] = 2.0
m[13, 14, B, 13] = 11.0
m[13, 14, B, 19] = 5.0
m[13, 14, B, 23] = 5.0
m[13, 14, B, 24] = 10.0
m[13, 14, B, 25] = 17.0
m[13, 14, B, 27] = 13.0
m[13, 14, B, 28] = 9.0
m[13, 14, B, 30] = 12.0
m[14, 16, B, 2] = 13.0
m[14, 16, B, 4] = 6.0
m[14, 16, B, 8] = 2.0
m[14, 16, B, 13] = 11.0
m[14, 16, B, 14] = 17.0
m[14, 16, B, 19] = 5.0
m[14, 16, B, 23] = 5.0
m[14, 16, B, 24] = 10.0
m[14, 16, B, 25] = 17.0
m[14, 16, B, 27] = 13.0
m[14, 16, B, 28] = 9.0
m[14, 16, B, 30] = 12.0
m[16, 12, B, 2] = 13.0
m[16, 12, B, 4] = 6.0
m[16, 12, B, 8] = 2.0
m[16, 12, B, 13] = 11.0
m[16, 12, B, 14] = 17.0
m[16, 12, B, 16] = 3.0
m[16, 12, B, 19] = 5.0
m[16, 12, B, 23] = 5.0
m[16, 12, B, 24] = 10.0
m[16, 12, B, 25] = 17.0
m[16, 12, B, 27] = 13.0
m[16, 12, B, 28] = 9.0
m[16, 12, B, 30] = 12.0
m[19, 23, B, 2] = 13.0
m[19, 23, B, 4] = 6.0
m[19, 23, B, 8] = 2.0
m[19, 23, B, 19] = 5.0
m[19, 23, B, 24] = 10.0
m[20, 11, B, 2] = 13.0
m[20, 11, B, 4] = 6.0
m[20, 11, B, 7] = 10.0
m[20, 11, B, 8] = 2.0
m[20, 11, B, 12] = 20.0
m[20, 11, B, 13] = 11.0
m[20, 11, B, 14] = 17.0
m[20, 11, B, 16] = 3.0
m[20, 11, B, 19] = 5.0
m[20, 11, B, 20] = 14.0
m[20, 11, B, 23] = 5.0
m[20, 11, B, 24] = 10.0
m[20, 11, B, 25] = 17.0
m[20, 11, B, 27] = 13.0
m[20, 11, B, 28] = 9.0
m[20, 11, B, 30] = 12.0
m[23, 28, B, 2] = 13.0
m[23, 28, B, 4] = 6.0
m[23, 28, B, 8] = 2.0
m[23, 28, B, 19] = 5.0
m[23, 28, B, 23] = 5.0
m[23, 28, B, 24] = 10.0
m[24, 2, B, 4] = 6.0
m[24, 2, B, 8] = 2.0
m[24, 2, B, 24] = 10.0
m[25, 27, B, 2] = 13.0
m[25, 27, B, 4] = 6.0
m[25, 27, B, 8] = 2.0
m[25, 27, B, 19] = 5.0
m[25, 27, B, 23] = 5.0
m[25, 27, B, 24] = 10.0
m[25, 27, B, 25] = 17.0
m[25, 27, B, 28] = 9.0
m[25, 27, B, 30] = 12.0
m[27, 13, B, 2] = 13.0
m[27, 13, B, 4] = 6.0
m[27, 13, B, 8] = 2.0
m[27, 13, B, 19] = 5.0
m[27, 13, B, 23] = 5.0
m[27, 13, B, 24] = 10.0
m[27, 13, B, 25] = 17.0
m[27, 13, B, 27] = 13.0
m[27, 13, B, 28] = 9.0
m[27, 13, B, 30] = 12.0
m[28, 30, B, 2] = 13.0
m[28, 30, B, 4] = 6.0
m[28, 30, B, 8] = 2.0
m[28, 30, B, 19] = 5.0
m[28, 30, B, 23] = 5.0
m[28, 30, B, 24] = 10.0
m[28, 30, B, 28] = 9.0
m[30, 25, B, 2] = 13.0
m[30, 25, B, 4] = 6.0
m[30, 25, B, 8] = 2.0
m[30, 25, B, 19] = 5.0
m[30, 25, B, 23] = 5.0
m[30, 25, B, 24] = 10.0
m[30, 25, B, 28] = 9.0
m[30, 25, B, 30] = 12.0
Tempo de execução: 1187.4233 segundos
