Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_4L.dat
status= OPTIMAL
ID = 4
Numero de clientes = 23
OF (custo) = 194.97
Best Objective = 194.97
Best Bound = 194.97
GAP = 0.0%
x[1, 12, A] = 1.0
x[2, 18, A] = 1.0
x[3, 17, A] = 1.0
x[4, 22, A] = 1.0
x[5, 6, A] = 1.0
x[6, 3, A] = 1.0
x[8, 5, A] = 1.0
x[9, 10, A] = 1.0
x[10, 20, A] = 1.0
x[11, 4, A] = 1.0
x[12, 9, A] = 1.0
x[16, 1, A] = 1.0
x[17, A, A] = 1.0
x[18, A, A] = 1.0
x[20, 2, A] = 1.0
x[22, 8, A] = 1.0
x[A, 11, A] = 1.0
x[A, 16, A] = 1.0
z[1, A, A] = 1.0
z[2, A, A] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[5, A, A] = 1.0
z[6, A, A] = 1.0
z[8, A, A] = 1.0
z[9, A, A] = 1.0
z[10, A, A] = 1.0
z[11, A, A] = 1.0
z[12, A, A] = 1.0
z[16, A, A] = 1.0
z[17, A, A] = 1.0
z[18, A, A] = 1.0
z[20, A, A] = 1.0
z[22, A, A] = 1.0
l[11, 4, A, 6] = 2.0
l[11, 4, A, 8] = 9.0
l[11, 4, A, 17] = 1.0
l[11, 4, A, 22] = 18.0
l[12, 9, A, 2] = 7.0
l[12, 9, A, 9] = 16.0
l[12, 9, A, 10] = 8.0
l[12, 9, A, 18] = 6.0
l[12, 9, A, 20] = 5.0
l[16, 1, A, 1] = 5.0
l[16, 1, A, 2] = 7.0
l[16, 1, A, 9] = 16.0
l[16, 1, A, 10] = 8.0
l[16, 1, A, 12] = 19.0
l[16, 1, A, 18] = 6.0
l[16, 1, A, 20] = 5.0
l[20, 2, A, 2] = 7.0
l[20, 2, A, 18] = 6.0
l[22, 8, A, 3] = 13.0
l[22, 8, A, 5] = 26.0
l[22, 8, A, 6] = 2.0
l[22, 8, A, 8] = 9.0
l[22, 8, A, 17] = 1.0
l[A, 11, A, 3] = 13.0
l[A, 11, A, 4] = 10.0
l[A, 11, A, 5] = 26.0
l[A, 11, A, 6] = 2.0
l[A, 11, A, 8] = 9.0
l[A, 11, A, 11] = 12.0
l[A, 11, A, 17] = 1.0
l[A, 11, A, 22] = 18.0
l[A, 16, A, 1] = 5.0
l[A, 16, A, 2] = 7.0
l[A, 16, A, 9] = 16.0
l[A, 16, A, 10] = 8.0
l[A, 16, A, 12] = 19.0
l[A, 16, A, 16] = 19.0
l[A, 16, A, 18] = 6.0
l[A, 16, A, 20] = 5.0
m[1, 12, A, 1] = 4.0
m[1, 12, A, 16] = 18.0
m[2, 18, A, 1] = 4.0
m[2, 18, A, 2] = 18.0
m[2, 18, A, 9] = 12.0
m[2, 18, A, 10] = 13.0
m[2, 18, A, 12] = 1.0
m[2, 18, A, 16] = 18.0
m[2, 18, A, 20] = 7.0
m[3, 17, A, 3] = 15.0
m[3, 17, A, 4] = 14.0
m[3, 17, A, 5] = 8.0
m[3, 17, A, 6] = 2.0
m[3, 17, A, 8] = 12.0
m[3, 17, A, 11] = 6.0
m[3, 17, A, 22] = 8.0
m[4, 22, A, 4] = 14.0
m[4, 22, A, 11] = 6.0
m[5, 6, A, 4] = 14.0
m[5, 6, A, 5] = 8.0
m[5, 6, A, 8] = 12.0
m[5, 6, A, 11] = 6.0
m[5, 6, A, 22] = 8.0
m[6, 3, A, 4] = 14.0
m[6, 3, A, 5] = 8.0
m[6, 3, A, 6] = 2.0
m[6, 3, A, 8] = 12.0
m[6, 3, A, 11] = 6.0
m[6, 3, A, 22] = 8.0
m[8, 5, A, 4] = 14.0
m[8, 5, A, 8] = 12.0
m[8, 5, A, 11] = 6.0
m[8, 5, A, 22] = 8.0
m[9, 10, A, 1] = 4.0
m[9, 10, A, 9] = 12.0
m[9, 10, A, 12] = 1.0
m[9, 10, A, 16] = 18.0
m[10, 20, A, 1] = 4.0
m[10, 20, A, 9] = 12.0
m[10, 20, A, 10] = 13.0
m[10, 20, A, 12] = 1.0
m[10, 20, A, 16] = 18.0
m[11, 4, A, 11] = 6.0
m[12, 9, A, 1] = 4.0
m[12, 9, A, 12] = 1.0
m[12, 9, A, 16] = 18.0
m[16, 1, A, 16] = 18.0
m[17, A, A, 3] = 15.0
m[17, A, A, 4] = 14.0
m[17, A, A, 5] = 8.0
m[17, A, A, 6] = 2.0
m[17, A, A, 8] = 12.0
m[17, A, A, 11] = 6.0
m[17, A, A, 17] = 20.0
m[17, A, A, 22] = 8.0
m[18, A, A, 1] = 4.0
m[18, A, A, 2] = 18.0
m[18, A, A, 9] = 12.0
m[18, A, A, 10] = 13.0
m[18, A, A, 12] = 1.0
m[18, A, A, 16] = 18.0
m[18, A, A, 18] = 18.0
m[18, A, A, 20] = 7.0
m[20, 2, A, 1] = 4.0
m[20, 2, A, 9] = 12.0
m[20, 2, A, 10] = 13.0
m[20, 2, A, 12] = 1.0
m[20, 2, A, 16] = 18.0
m[20, 2, A, 20] = 7.0
m[22, 8, A, 4] = 14.0
m[22, 8, A, 11] = 6.0
m[22, 8, A, 22] = 8.0
Tempo de execução: 33.9010718 segundos
