Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8062.dat
status= OPTIMAL
ID = 8062
Numero de clientes = 20
OF (custo) = 430.34
Best Objective = 430.34
Best Bound = 430.3399999999999
GAP = 0.0%
x[1, 8, B] = 1.0
x[2, 17, B] = 1.0
x[3, 6, A] = 1.0
x[4, 19, A] = 1.0
x[5, 2, B] = 1.0
x[6, 12, A] = 1.0
x[7, 15, B] = 1.0
x[8, B, B] = 1.0
x[9, A, A] = 1.0
x[10, 7, B] = 1.0
x[11, 13, B] = 1.0
x[12, 20, A] = 1.0
x[13, 5, B] = 1.0
x[14, 3, A] = 1.0
x[15, 11, B] = 1.0
x[16, 1, B] = 1.0
x[17, 16, B] = 1.0
x[18, 10, B] = 1.0
x[19, 14, A] = 1.0
x[20, 9, A] = 1.0
x[A, 4, A] = 1.0
x[B, 18, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[4, B, A] = 1.0
z[5, A, B] = 1.0
z[5, B, B] = 1.0
z[6, A, A] = 1.0
z[7, A, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, A, A] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[12, A, A] = 1.0
z[12, B, A] = 1.0
z[13, A, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[14, B, A] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[18, B, B] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
l[11, 13, B, 5] = 22.0
l[11, 13, B, 8] = 13.0
l[11, 13, B, 13] = 24.0
l[11, 13, B, 16] = 16.0
l[11, 13, B, 17] = 15.0
l[12, 20, A, 9] = 7.0
l[12, 20, A, 20] = 7.0
l[13, 5, B, 1] = 9.0
l[13, 5, B, 2] = 8.0
l[13, 5, B, 5] = 22.0
l[13, 5, B, 8] = 13.0
l[13, 5, B, 16] = 16.0
l[13, 5, B, 17] = 15.0
l[14, 3, A, 3] = 11.0
l[14, 3, A, 6] = 19.0
l[14, 3, A, 9] = 7.0
l[14, 3, A, 12] = 26.0
l[14, 3, A, 20] = 7.0
l[15, 11, B, 1] = 9.0
l[15, 11, B, 2] = 8.0
l[15, 11, B, 5] = 22.0
l[15, 11, B, 8] = 13.0
l[15, 11, B, 11] = 11.0
l[15, 11, B, 13] = 24.0
l[15, 11, B, 16] = 16.0
l[15, 11, B, 17] = 15.0
l[16, 1, B, 1] = 9.0
l[16, 1, B, 8] = 13.0
l[17, 16, B, 1] = 9.0
l[17, 16, B, 8] = 13.0
l[17, 16, B, 16] = 16.0
l[18, 10, B, 1] = 9.0
l[18, 10, B, 2] = 8.0
l[18, 10, B, 5] = 22.0
l[18, 10, B, 7] = 24.0
l[18, 10, B, 8] = 13.0
l[18, 10, B, 10] = 10.0
l[18, 10, B, 11] = 11.0
l[18, 10, B, 13] = 24.0
l[18, 10, B, 15] = 14.0
l[18, 10, B, 16] = 16.0
l[18, 10, B, 17] = 15.0
l[19, 14, A, 3] = 11.0
l[19, 14, A, 6] = 19.0
l[19, 14, A, 9] = 7.0
l[19, 14, A, 12] = 26.0
l[19, 14, A, 14] = 27.0
l[19, 14, A, 20] = 7.0
l[20, 9, A, 9] = 7.0
l[A, 4, A, 3] = 11.0
l[A, 4, A, 4] = 24.0
l[A, 4, A, 6] = 19.0
l[A, 4, A, 9] = 7.0
l[A, 4, A, 12] = 26.0
l[A, 4, A, 14] = 27.0
l[A, 4, A, 19] = 15.0
l[A, 4, A, 20] = 7.0
l[B, 18, B, 1] = 9.0
l[B, 18, B, 2] = 8.0
l[B, 18, B, 5] = 22.0
l[B, 18, B, 7] = 24.0
l[B, 18, B, 8] = 13.0
l[B, 18, B, 10] = 10.0
l[B, 18, B, 11] = 11.0
l[B, 18, B, 13] = 24.0
l[B, 18, B, 15] = 14.0
l[B, 18, B, 16] = 16.0
l[B, 18, B, 17] = 15.0
l[B, 18, B, 18] = 13.0
m[1, 8, B, 1] = 24.0
m[1, 8, B, 2] = 18.0
m[1, 8, B, 5] = 24.0
m[1, 8, B, 7] = 14.0
m[1, 8, B, 10] = 11.0
m[1, 8, B, 11] = 12.0
m[1, 8, B, 13] = 28.0
m[1, 8, B, 15] = 14.0
m[1, 8, B, 16] = 14.0
m[1, 8, B, 17] = 16.0
m[1, 8, B, 18] = 11.0
m[2, 17, B, 2] = 18.0
m[2, 17, B, 5] = 24.0
m[2, 17, B, 7] = 14.0
m[2, 17, B, 10] = 11.0
m[2, 17, B, 11] = 12.0
m[2, 17, B, 13] = 28.0
m[2, 17, B, 15] = 14.0
m[2, 17, B, 18] = 11.0
m[3, 6, A, 3] = 13.0
m[3, 6, A, 4] = 17.0
m[3, 6, A, 14] = 16.0
m[3, 6, A, 19] = 16.0
m[4, 19, A, 4] = 17.0
m[5, 2, B, 5] = 24.0
m[5, 2, B, 7] = 14.0
m[5, 2, B, 10] = 11.0
m[5, 2, B, 11] = 12.0
m[5, 2, B, 13] = 28.0
m[5, 2, B, 15] = 14.0
m[5, 2, B, 18] = 11.0
m[6, 12, A, 3] = 13.0
m[6, 12, A, 4] = 17.0
m[6, 12, A, 6] = 13.0
m[6, 12, A, 14] = 16.0
m[6, 12, A, 19] = 16.0
m[7, 15, B, 7] = 14.0
m[7, 15, B, 10] = 11.0
m[7, 15, B, 18] = 11.0
m[8, B, B, 1] = 24.0
m[8, B, B, 2] = 18.0
m[8, B, B, 5] = 24.0
m[8, B, B, 7] = 14.0
m[8, B, B, 8] = 12.0
m[8, B, B, 10] = 11.0
m[8, B, B, 11] = 12.0
m[8, B, B, 13] = 28.0
m[8, B, B, 15] = 14.0
m[8, B, B, 16] = 14.0
m[8, B, B, 17] = 16.0
m[8, B, B, 18] = 11.0
m[9, A, A, 3] = 13.0
m[9, A, A, 4] = 17.0
m[9, A, A, 6] = 13.0
m[9, A, A, 9] = 8.0
m[9, A, A, 12] = 28.0
m[9, A, A, 14] = 16.0
m[9, A, A, 19] = 16.0
m[9, A, A, 20] = 6.0
m[10, 7, B, 10] = 11.0
m[10, 7, B, 18] = 11.0
m[11, 13, B, 7] = 14.0
m[11, 13, B, 10] = 11.0
m[11, 13, B, 11] = 12.0
m[11, 13, B, 15] = 14.0
m[11, 13, B, 18] = 11.0
m[12, 20, A, 3] = 13.0
m[12, 20, A, 4] = 17.0
m[12, 20, A, 6] = 13.0
m[12, 20, A, 12] = 28.0
m[12, 20, A, 14] = 16.0
m[12, 20, A, 19] = 16.0
m[13, 5, B, 7] = 14.0
m[13, 5, B, 10] = 11.0
m[13, 5, B, 11] = 12.0
m[13, 5, B, 13] = 28.0
m[13, 5, B, 15] = 14.0
m[13, 5, B, 18] = 11.0
m[14, 3, A, 4] = 17.0
m[14, 3, A, 14] = 16.0
m[14, 3, A, 19] = 16.0
m[15, 11, B, 7] = 14.0
m[15, 11, B, 10] = 11.0
m[15, 11, B, 15] = 14.0
m[15, 11, B, 18] = 11.0
m[16, 1, B, 2] = 18.0
m[16, 1, B, 5] = 24.0
m[16, 1, B, 7] = 14.0
m[16, 1, B, 10] = 11.0
m[16, 1, B, 11] = 12.0
m[16, 1, B, 13] = 28.0
m[16, 1, B, 15] = 14.0
m[16, 1, B, 16] = 14.0
m[16, 1, B, 17] = 16.0
m[16, 1, B, 18] = 11.0
m[17, 16, B, 2] = 18.0
m[17, 16, B, 5] = 24.0
m[17, 16, B, 7] = 14.0
m[17, 16, B, 10] = 11.0
m[17, 16, B, 11] = 12.0
m[17, 16, B, 13] = 28.0
m[17, 16, B, 15] = 14.0
m[17, 16, B, 17] = 16.0
m[17, 16, B, 18] = 11.0
m[18, 10, B, 18] = 11.0
m[19, 14, A, 4] = 17.0
m[19, 14, A, 19] = 16.0
m[20, 9, A, 3] = 13.0
m[20, 9, A, 4] = 17.0
m[20, 9, A, 6] = 13.0
m[20, 9, A, 12] = 28.0
m[20, 9, A, 14] = 16.0
m[20, 9, A, 19] = 16.0
m[20, 9, A, 20] = 6.0
Tempo de execução: 7.7512682 segundos
