Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8067.dat
status= OPTIMAL
ID = 8067
Numero de clientes = 25
OF (custo) = 256.63
Best Objective = 256.63
Best Bound = 256.63
GAP = 0.0%
x[1, 24, B] = 1.0
x[2, 17, B] = 1.0
x[5, 2, B] = 1.0
x[8, 9, B] = 1.0
x[9, 21, B] = 1.0
x[13, 5, B] = 1.0
x[15, 20, B] = 1.0
x[16, 8, B] = 1.0
x[17, 25, B] = 1.0
x[20, 1, B] = 1.0
x[21, 13, B] = 1.0
x[23, 15, B] = 1.0
x[24, 16, B] = 1.0
x[25, B, B] = 1.0
x[B, 23, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[5, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[13, B, B] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[23, B, B] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
l[13, 5, B, 5] = 10.0
l[13, 5, B, 17] = 12.0
l[13, 5, B, 25] = 13.0
l[15, 20, B, 1] = 19.0
l[15, 20, B, 2] = 20.0
l[15, 20, B, 5] = 10.0
l[15, 20, B, 8] = 9.0
l[15, 20, B, 9] = 15.0
l[15, 20, B, 13] = 11.0
l[15, 20, B, 16] = 14.0
l[15, 20, B, 17] = 12.0
l[15, 20, B, 20] = 7.0
l[15, 20, B, 21] = 11.0
l[15, 20, B, 24] = 14.0
l[15, 20, B, 25] = 13.0
l[16, 8, B, 2] = 20.0
l[16, 8, B, 5] = 10.0
l[16, 8, B, 8] = 9.0
l[16, 8, B, 9] = 15.0
l[16, 8, B, 13] = 11.0
l[16, 8, B, 17] = 12.0
l[16, 8, B, 21] = 11.0
l[16, 8, B, 25] = 13.0
l[17, 25, B, 25] = 13.0
l[20, 1, B, 1] = 19.0
l[20, 1, B, 2] = 20.0
l[20, 1, B, 5] = 10.0
l[20, 1, B, 8] = 9.0
l[20, 1, B, 9] = 15.0
l[20, 1, B, 13] = 11.0
l[20, 1, B, 16] = 14.0
l[20, 1, B, 17] = 12.0
l[20, 1, B, 21] = 11.0
l[20, 1, B, 24] = 14.0
l[20, 1, B, 25] = 13.0
l[21, 13, B, 2] = 20.0
l[21, 13, B, 5] = 10.0
l[21, 13, B, 13] = 11.0
l[21, 13, B, 17] = 12.0
l[21, 13, B, 25] = 13.0
l[23, 15, B, 1] = 19.0
l[23, 15, B, 2] = 20.0
l[23, 15, B, 5] = 10.0
l[23, 15, B, 8] = 9.0
l[23, 15, B, 9] = 15.0
l[23, 15, B, 13] = 11.0
l[23, 15, B, 15] = 11.0
l[23, 15, B, 16] = 14.0
l[23, 15, B, 17] = 12.0
l[23, 15, B, 20] = 7.0
l[23, 15, B, 21] = 11.0
l[23, 15, B, 24] = 14.0
l[23, 15, B, 25] = 13.0
l[24, 16, B, 2] = 20.0
l[24, 16, B, 5] = 10.0
l[24, 16, B, 8] = 9.0
l[24, 16, B, 9] = 15.0
l[24, 16, B, 13] = 11.0
l[24, 16, B, 16] = 14.0
l[24, 16, B, 17] = 12.0
l[24, 16, B, 21] = 11.0
l[24, 16, B, 25] = 13.0
l[B, 23, B, 1] = 19.0
l[B, 23, B, 2] = 20.0
l[B, 23, B, 5] = 10.0
l[B, 23, B, 8] = 9.0
l[B, 23, B, 9] = 15.0
l[B, 23, B, 13] = 11.0
l[B, 23, B, 15] = 11.0
l[B, 23, B, 16] = 14.0
l[B, 23, B, 17] = 12.0
l[B, 23, B, 20] = 7.0
l[B, 23, B, 21] = 11.0
l[B, 23, B, 23] = 8.0
l[B, 23, B, 24] = 14.0
l[B, 23, B, 25] = 13.0
m[1, 24, B, 1] = 16.0
m[1, 24, B, 15] = 13.0
m[1, 24, B, 20] = 17.0
m[1, 24, B, 23] = 16.0
m[2, 17, B, 1] = 16.0
m[2, 17, B, 2] = 8.0
m[2, 17, B, 5] = 11.0
m[2, 17, B, 8] = 8.0
m[2, 17, B, 9] = 7.0
m[2, 17, B, 13] = 7.0
m[2, 17, B, 15] = 13.0
m[2, 17, B, 16] = 16.0
m[2, 17, B, 20] = 17.0
m[2, 17, B, 21] = 17.0
m[2, 17, B, 23] = 16.0
m[2, 17, B, 24] = 16.0
m[5, 2, B, 1] = 16.0
m[5, 2, B, 5] = 11.0
m[5, 2, B, 8] = 8.0
m[5, 2, B, 9] = 7.0
m[5, 2, B, 13] = 7.0
m[5, 2, B, 15] = 13.0
m[5, 2, B, 16] = 16.0
m[5, 2, B, 20] = 17.0
m[5, 2, B, 21] = 17.0
m[5, 2, B, 23] = 16.0
m[5, 2, B, 24] = 16.0
m[8, 9, B, 1] = 16.0
m[8, 9, B, 8] = 8.0
m[8, 9, B, 15] = 13.0
m[8, 9, B, 16] = 16.0
m[8, 9, B, 20] = 17.0
m[8, 9, B, 23] = 16.0
m[8, 9, B, 24] = 16.0
m[9, 21, B, 1] = 16.0
m[9, 21, B, 8] = 8.0
m[9, 21, B, 9] = 7.0
m[9, 21, B, 15] = 13.0
m[9, 21, B, 16] = 16.0
m[9, 21, B, 20] = 17.0
m[9, 21, B, 23] = 16.0
m[9, 21, B, 24] = 16.0
m[13, 5, B, 1] = 16.0
m[13, 5, B, 8] = 8.0
m[13, 5, B, 9] = 7.0
m[13, 5, B, 13] = 7.0
m[13, 5, B, 15] = 13.0
m[13, 5, B, 16] = 16.0
m[13, 5, B, 20] = 17.0
m[13, 5, B, 21] = 17.0
m[13, 5, B, 23] = 16.0
m[13, 5, B, 24] = 16.0
m[15, 20, B, 15] = 13.0
m[15, 20, B, 23] = 16.0
m[16, 8, B, 1] = 16.0
m[16, 8, B, 15] = 13.0
m[16, 8, B, 16] = 16.0
m[16, 8, B, 20] = 17.0
m[16, 8, B, 23] = 16.0
m[16, 8, B, 24] = 16.0
m[17, 25, B, 1] = 16.0
m[17, 25, B, 2] = 8.0
m[17, 25, B, 5] = 11.0
m[17, 25, B, 8] = 8.0
m[17, 25, B, 9] = 7.0
m[17, 25, B, 13] = 7.0
m[17, 25, B, 15] = 13.0
m[17, 25, B, 16] = 16.0
m[17, 25, B, 17] = 8.0
m[17, 25, B, 20] = 17.0
m[17, 25, B, 21] = 17.0
m[17, 25, B, 23] = 16.0
m[17, 25, B, 24] = 16.0
m[20, 1, B, 15] = 13.0
m[20, 1, B, 20] = 17.0
m[20, 1, B, 23] = 16.0
m[21, 13, B, 1] = 16.0
m[21, 13, B, 8] = 8.0
m[21, 13, B, 9] = 7.0
m[21, 13, B, 15] = 13.0
m[21, 13, B, 16] = 16.0
m[21, 13, B, 20] = 17.0
m[21, 13, B, 21] = 17.0
m[21, 13, B, 23] = 16.0
m[21, 13, B, 24] = 16.0
m[23, 15, B, 23] = 16.0
m[24, 16, B, 1] = 16.0
m[24, 16, B, 15] = 13.0
m[24, 16, B, 20] = 17.0
m[24, 16, B, 23] = 16.0
m[24, 16, B, 24] = 16.0
m[25, B, B, 1] = 16.0
m[25, B, B, 2] = 8.0
m[25, B, B, 5] = 11.0
m[25, B, B, 8] = 8.0
m[25, B, B, 9] = 7.0
m[25, B, B, 13] = 7.0
m[25, B, B, 15] = 13.0
m[25, B, B, 16] = 16.0
m[25, B, B, 17] = 8.0
m[25, B, B, 20] = 17.0
m[25, B, B, 21] = 17.0
m[25, B, B, 23] = 16.0
m[25, B, B, 24] = 16.0
m[25, B, B, 25] = 14.0
Tempo de execução: 22.0209324 segundos
