Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8070.dat
status= OPTIMAL
ID = 8070
Numero de clientes = 25
OF (custo) = 240.02
Best Objective = 240.02
Best Bound = 240.01999999999975
GAP = 0.0%
x[2, 5, B] = 1.0
x[3, 22, B] = 1.0
x[5, 10, B] = 1.0
x[6, 3, B] = 1.0
x[7, 15, B] = 1.0
x[8, 12, B] = 1.0
x[10, 6, B] = 1.0
x[12, B, B] = 1.0
x[15, 25, B] = 1.0
x[21, 2, B] = 1.0
x[22, 24, B] = 1.0
x[24, 8, B] = 1.0
x[25, 21, B] = 1.0
x[B, 7, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[5, B, B] = 1.0
z[6, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[10, B, B] = 1.0
z[12, B, B] = 1.0
z[15, B, B] = 1.0
z[21, B, B] = 1.0
z[22, B, B] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
m[10, 6, B, 15] = 25.0
m[10, 6, B, 21] = 16.0
m[10, 6, B, 25] = 28.0
m[12, B, B, 2] = 33.0
m[12, B, B, 3] = 28.0
m[12, B, B, 5] = 34.0
m[12, B, B, 6] = 18.0
m[12, B, B, 7] = 31.0
m[12, B, B, 8] = 19.0
m[12, B, B, 10] = 32.0
m[12, B, B, 12] = 34.0
m[12, B, B, 15] = 25.0
m[12, B, B, 21] = 16.0
m[12, B, B, 22] = 30.0
m[12, B, B, 24] = 27.0
m[12, B, B, 25] = 28.0
m[15, 25, B, 7] = 31.0
m[15, 25, B, 15] = 25.0
m[21, 2, B, 7] = 31.0
m[21, 2, B, 15] = 25.0
m[21, 2, B, 21] = 16.0
m[21, 2, B, 25] = 28.0
m[22, 24, B, 2] = 33.0
m[22, 24, B, 3] = 28.0
m[22, 24, B, 5] = 34.0
m[22, 24, B, 6] = 18.0
m[22, 24, B, 7] = 31.0
m[22, 24, B, 10] = 32.0
m[22, 24, B, 15] = 25.0
m[22, 24, B, 21] = 16.0
m[22, 24, B, 22] = 30.0
m[22, 24, B, 25] = 28.0
m[24, 8, B, 2] = 33.0
m[24, 8, B, 3] = 28.0
m[24, 8, B, 5] = 34.0
m[24, 8, B, 6] = 18.0
m[24, 8, B, 7] = 31.0
m[24, 8, B, 10] = 32.0
m[24, 8, B, 15] = 25.0
m[24, 8, B, 21] = 16.0
m[24, 8, B, 22] = 30.0
m[24, 8, B, 24] = 27.0
m[24, 8, B, 25] = 28.0
m[25, 21, B, 7] = 31.0
m[25, 21, B, 15] = 25.0
m[25, 21, B, 25] = 28.0
Tempo de execução: 5.8158029 segundos
