Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8098.dat
status= TIME_LIMIT
ID = 8098
Numero de clientes = 30
OF (custo) = 778.84
Best Objective = 778.84
Best Bound = 644.0804112844721
GAP = 17.30260242354372%
O tempo limite foi atingido.
x[1, 15, B] = 1.0
x[2, 11, B] = 1.0
x[3, 17, B] = 1.0
x[4, 19, B] = 1.0
x[5, 24, B] = 1.0
x[7, 27, B] = 1.0
x[8, 18, B] = 1.0
x[9, 14, B] = 1.0
x[10, 20, B] = 1.0
x[11, 30, B] = 1.0
x[12, 5, B] = 1.0
x[13, 23, B] = 1.0
x[14, 13, B] = 1.0
x[15, 16, B] = 1.0
x[16, B, B] = 1.0
x[17, 12, B] = 1.0
x[18, 4, B] = 1.0
x[19, B, B] = 1.0
x[20, 1, B] = 1.0
x[23, 8, B] = 1.0
x[24, B, B] = 1.0
x[26, B, B] = 1.0
x[27, 3, B] = 1.0
x[30, 10, B] = 1.0
x[B, 2, B] = 1.0
x[B, 7, B] = 1.0
x[B, 9, B] = 1.0
x[B, 26, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, B, B] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[18, B, B] = 1.0
z[19, B, B] = 1.0
z[20, B, B] = 1.0
z[23, B, B] = 1.0
z[24, B, B] = 1.0
z[26, B, B] = 1.0
z[27, B, B] = 1.0
z[30, B, B] = 1.0
l[B, 9, B, 4] = 26.0
l[B, 9, B, 8] = 48.0
l[B, 9, B, 9] = 42.0
l[B, 9, B, 13] = 48.0
l[B, 9, B, 14] = 28.0
l[B, 9, B, 18] = 38.0
l[B, 9, B, 19] = 39.0
l[B, 9, B, 23] = 30.0
l[B, 26, B, 26] = 46.0
m[1, 15, B, 1] = 37.0
m[1, 15, B, 2] = 27.0
m[1, 15, B, 10] = 39.0
m[1, 15, B, 11] = 32.0
m[1, 15, B, 20] = 30.0
m[1, 15, B, 30] = 31.0
m[2, 11, B, 2] = 27.0
m[3, 17, B, 3] = 45.0
m[3, 17, B, 7] = 42.0
m[3, 17, B, 27] = 30.0
m[4, 19, B, 4] = 32.0
m[4, 19, B, 8] = 34.0
m[4, 19, B, 9] = 26.0
m[4, 19, B, 13] = 47.0
m[4, 19, B, 14] = 37.0
m[4, 19, B, 18] = 48.0
m[4, 19, B, 23] = 30.0
m[5, 24, B, 3] = 45.0
m[5, 24, B, 5] = 42.0
m[5, 24, B, 7] = 42.0
m[5, 24, B, 12] = 34.0
m[5, 24, B, 17] = 41.0
m[5, 24, B, 27] = 30.0
m[7, 27, B, 7] = 42.0
m[8, 18, B, 8] = 34.0
m[8, 18, B, 9] = 26.0
m[8, 18, B, 13] = 47.0
m[8, 18, B, 14] = 37.0
m[8, 18, B, 23] = 30.0
m[9, 14, B, 9] = 26.0
m[10, 20, B, 2] = 27.0
m[10, 20, B, 10] = 39.0
m[10, 20, B, 11] = 32.0
m[10, 20, B, 30] = 31.0
m[11, 30, B, 2] = 27.0
m[11, 30, B, 11] = 32.0
m[12, 5, B, 3] = 45.0
m[12, 5, B, 7] = 42.0
m[12, 5, B, 12] = 34.0
m[12, 5, B, 17] = 41.0
m[12, 5, B, 27] = 30.0
m[13, 23, B, 9] = 26.0
m[13, 23, B, 13] = 47.0
m[13, 23, B, 14] = 37.0
m[14, 13, B, 9] = 26.0
m[14, 13, B, 14] = 37.0
m[15, 16, B, 1] = 37.0
m[15, 16, B, 2] = 27.0
m[15, 16, B, 10] = 39.0
m[15, 16, B, 11] = 32.0
m[15, 16, B, 15] = 41.0
m[15, 16, B, 20] = 30.0
m[15, 16, B, 30] = 31.0
m[16, B, B, 1] = 37.0
m[16, B, B, 2] = 27.0
m[16, B, B, 10] = 39.0
m[16, B, B, 11] = 32.0
m[16, B, B, 15] = 41.0
m[16, B, B, 16] = 49.0
m[16, B, B, 20] = 30.0
m[16, B, B, 30] = 31.0
m[17, 12, B, 3] = 45.0
m[17, 12, B, 7] = 42.0
m[17, 12, B, 17] = 41.0
m[17, 12, B, 27] = 30.0
m[18, 4, B, 8] = 34.0
m[18, 4, B, 9] = 26.0
m[18, 4, B, 13] = 47.0
m[18, 4, B, 14] = 37.0
m[18, 4, B, 18] = 48.0
m[18, 4, B, 23] = 30.0
m[19, B, B, 4] = 32.0
m[19, B, B, 8] = 34.0
m[19, B, B, 9] = 26.0
m[19, B, B, 13] = 47.0
m[19, B, B, 14] = 37.0
m[19, B, B, 18] = 48.0
m[19, B, B, 19] = 34.0
m[19, B, B, 23] = 30.0
m[20, 1, B, 2] = 27.0
m[20, 1, B, 10] = 39.0
m[20, 1, B, 11] = 32.0
m[20, 1, B, 20] = 30.0
m[20, 1, B, 30] = 31.0
m[23, 8, B, 9] = 26.0
m[23, 8, B, 13] = 47.0
m[23, 8, B, 14] = 37.0
m[23, 8, B, 23] = 30.0
m[24, B, B, 3] = 45.0
m[24, B, B, 5] = 42.0
m[24, B, B, 7] = 42.0
m[24, B, B, 12] = 34.0
m[24, B, B, 17] = 41.0
m[24, B, B, 24] = 49.0
m[24, B, B, 27] = 30.0
m[26, B, B, 26] = 47.0
m[27, 3, B, 7] = 42.0
m[27, 3, B, 27] = 30.0
m[30, 10, B, 2] = 27.0
m[30, 10, B, 11] = 32.0
m[30, 10, B, 30] = 31.0
Tempo de execução: 7201.4067075 segundos
