Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8011.dat
status= OPTIMAL
ID = 8011
Numero de clientes = 20
OF (custo) = 739.74
Best Objective = 739.74
Best Bound = 739.74
GAP = 0.0%
x[1, 13, B] = 1.0
x[2, 17, B] = 1.0
x[3, 12, B] = 1.0
x[4, 9, A] = 1.0
x[5, 2, B] = 1.0
x[6, 10, A] = 1.0
x[7, 19, A] = 1.0
x[8, 17, B] = 1.0
x[9, 6, A] = 1.0
x[10, 14, A] = 1.0
x[11, 7, A] = 1.0
x[12, 15, B] = 1.0
x[13, 3, B] = 1.0
x[14, A, A] = 1.0
x[15, B, B] = 1.0
x[16, B, B] = 1.0
x[17, 1, B] = 1.0
x[17, 16, B] = 1.0
x[18, 20, B] = 1.0
x[19, 4, A] = 1.0
x[20, 5, B] = 1.0
x[A, 11, A] = 1.0
x[B, 8, B] = 1.0
x[B, 18, B] = 1.0
z[1, A, B] = 1.0
z[1, B, B] = 1.0
z[2, A, B] = 1.0
z[2, B, B] = 1.0
z[3, B, B] = 1.0
z[4, A, A] = 1.0
z[5, B, B] = 1.0
z[6, A, A] = 1.0
z[7, A, A] = 1.0
z[8, A, B] = 1.0
z[8, B, B] = 1.0
z[9, A, A] = 1.0
z[10, A, A] = 1.0
z[11, A, A] = 1.0
z[12, B, B] = 1.0
z[13, A, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[18, B, B] = 1.0
z[19, A, A] = 1.0
z[20, B, B] = 1.0
m[1, 13, B, 1] = 16.0
m[1, 13, B, 2] = 15.0
m[2, 17, B, 2] = 26.0
m[2, 17, B, 5] = 12.0
m[2, 17, B, 18] = 11.0
m[2, 17, B, 20] = 10.0
m[3, 12, B, 1] = 16.0
m[3, 12, B, 2] = 15.0
m[3, 12, B, 3] = 16.0
m[3, 12, B, 13] = 22.0
m[4, 9, A, 4] = 15.0
m[4, 9, A, 7] = 13.0
m[4, 9, A, 11] = 7.0
m[4, 9, A, 19] = 11.0
m[5, 2, B, 5] = 12.0
m[5, 2, B, 18] = 11.0
m[5, 2, B, 20] = 10.0
m[6, 10, A, 4] = 15.0
m[6, 10, A, 6] = 16.0
m[6, 10, A, 7] = 13.0
m[6, 10, A, 9] = 12.0
m[6, 10, A, 11] = 7.0
m[6, 10, A, 19] = 11.0
m[7, 19, A, 7] = 13.0
m[7, 19, A, 11] = 7.0
m[8, 17, B, 8] = 22.0
m[9, 6, A, 4] = 15.0
m[9, 6, A, 7] = 13.0
m[9, 6, A, 9] = 12.0
m[9, 6, A, 11] = 7.0
m[9, 6, A, 19] = 11.0
m[10, 14, A, 4] = 15.0
m[10, 14, A, 6] = 16.0
m[10, 14, A, 7] = 13.0
m[10, 14, A, 9] = 12.0
m[10, 14, A, 10] = 12.0
m[10, 14, A, 11] = 7.0
m[10, 14, A, 19] = 11.0
m[11, 7, A, 11] = 7.0
m[12, 15, B, 1] = 16.0
m[12, 15, B, 2] = 15.0
m[12, 15, B, 3] = 16.0
m[12, 15, B, 12] = 16.0
m[12, 15, B, 13] = 22.0
m[13, 3, B, 1] = 16.0
m[13, 3, B, 2] = 15.0
m[13, 3, B, 13] = 22.0
m[14, A, A, 4] = 15.0
m[14, A, A, 6] = 16.0
m[14, A, A, 7] = 13.0
m[14, A, A, 9] = 12.0
m[14, A, A, 10] = 12.0
m[14, A, A, 11] = 7.0
m[14, A, A, 14] = 12.0
m[14, A, A, 19] = 11.0
m[15, B, B, 1] = 16.0
m[15, B, B, 2] = 15.0
m[15, B, B, 3] = 16.0
m[15, B, B, 12] = 16.0
m[15, B, B, 13] = 22.0
m[15, B, B, 15] = 15.0
m[16, B, B, 2] = 11.0
m[16, B, B, 5] = 12.0
m[16, B, B, 8] = 22.0
m[16, B, B, 16] = 17.0
m[16, B, B, 17] = 11.0
m[16, B, B, 18] = 11.0
m[16, B, B, 20] = 10.0
m[17, 1, B, 2] = 15.0
m[17, 16, B, 2] = 11.0
m[17, 16, B, 5] = 12.0
m[17, 16, B, 8] = 22.0
m[17, 16, B, 17] = 11.0
m[17, 16, B, 18] = 11.0
m[17, 16, B, 20] = 10.0
m[18, 20, B, 18] = 11.0
m[19, 4, A, 7] = 13.0
m[19, 4, A, 11] = 7.0
m[19, 4, A, 19] = 11.0
m[20, 5, B, 18] = 11.0
m[20, 5, B, 20] = 10.0
Tempo de execução: 1331.2320071 segundos
