Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8014.dat
status= OPTIMAL
ID = 8014
Numero de clientes = 20
OF (custo) = 553.33
Best Objective = 553.33
Best Bound = 553.33
GAP = 0.0%
x[1, 16, B] = 1.0
x[2, A, A] = 1.0
x[3, 2, A] = 1.0
x[4, 15, A] = 1.0
x[5, 20, B] = 1.0
x[6, 9, B] = 1.0
x[7, 13, B] = 1.0
x[8, 18, B] = 1.0
x[9, B, B] = 1.0
x[10, 19, B] = 1.0
x[11, 6, B] = 1.0
x[12, 3, A] = 1.0
x[13, 8, B] = 1.0
x[14, 5, B] = 1.0
x[15, 12, A] = 1.0
x[16, 14, B] = 1.0
x[17, 10, B] = 1.0
x[18, 1, B] = 1.0
x[19, 11, B] = 1.0
x[20, 17, B] = 1.0
x[A, 4, A] = 1.0
x[B, 7, B] = 1.0
z[1, B, B] = 1.0
z[2, A, A] = 1.0
z[3, A, A] = 1.0
z[3, B, A] = 1.0
z[4, A, A] = 1.0
z[5, B, B] = 1.0
z[6, A, B] = 1.0
z[6, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[10, A, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[12, A, A] = 1.0
z[13, A, B] = 1.0
z[13, B, B] = 1.0
z[14, B, B] = 1.0
z[15, A, A] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[18, A, B] = 1.0
z[18, B, B] = 1.0
z[19, A, B] = 1.0
z[19, B, B] = 1.0
z[20, A, B] = 1.0
z[20, B, B] = 1.0
l[8, 18, B, 17] = 16.0
l[8, 18, B, 18] = 33.0
l[8, 18, B, 19] = 34.0
l[8, 18, B, 20] = 37.0
l[10, 19, B, 6] = 22.0
l[10, 19, B, 9] = 12.0
l[10, 19, B, 11] = 21.0
l[10, 19, B, 19] = 34.0
l[11, 6, B, 6] = 22.0
l[11, 6, B, 9] = 12.0
l[12, 3, A, 2] = 21.0
l[12, 3, A, 3] = 30.0
l[13, 8, B, 1] = 15.0
l[13, 8, B, 5] = 21.0
l[13, 8, B, 6] = 22.0
l[13, 8, B, 8] = 12.0
l[13, 8, B, 9] = 12.0
l[13, 8, B, 10] = 35.0
l[13, 8, B, 11] = 21.0
l[13, 8, B, 14] = 11.0
l[13, 8, B, 16] = 19.0
l[13, 8, B, 17] = 16.0
l[13, 8, B, 18] = 33.0
l[13, 8, B, 19] = 34.0
l[13, 8, B, 20] = 37.0
l[14, 5, B, 5] = 21.0
l[14, 5, B, 6] = 22.0
l[14, 5, B, 9] = 12.0
l[14, 5, B, 10] = 35.0
l[14, 5, B, 11] = 21.0
l[14, 5, B, 17] = 16.0
l[14, 5, B, 19] = 34.0
l[14, 5, B, 20] = 37.0
l[15, 12, A, 2] = 21.0
l[15, 12, A, 3] = 30.0
l[15, 12, A, 12] = 21.0
l[16, 14, B, 5] = 21.0
l[16, 14, B, 6] = 22.0
l[16, 14, B, 9] = 12.0
l[16, 14, B, 10] = 35.0
l[16, 14, B, 11] = 21.0
l[16, 14, B, 14] = 11.0
l[16, 14, B, 17] = 16.0
l[16, 14, B, 19] = 34.0
l[16, 14, B, 20] = 37.0
l[17, 10, B, 6] = 22.0
l[17, 10, B, 9] = 12.0
l[17, 10, B, 10] = 35.0
l[17, 10, B, 11] = 21.0
l[17, 10, B, 19] = 34.0
l[18, 1, B, 1] = 15.0
l[18, 1, B, 5] = 21.0
l[18, 1, B, 6] = 22.0
l[18, 1, B, 9] = 12.0
l[18, 1, B, 10] = 35.0
l[18, 1, B, 11] = 21.0
l[18, 1, B, 14] = 11.0
l[18, 1, B, 16] = 19.0
l[18, 1, B, 17] = 16.0
l[18, 1, B, 19] = 34.0
l[18, 1, B, 20] = 37.0
l[19, 11, B, 6] = 22.0
l[19, 11, B, 9] = 12.0
l[19, 11, B, 11] = 21.0
l[20, 17, B, 6] = 22.0
l[20, 17, B, 9] = 12.0
l[20, 17, B, 10] = 35.0
l[20, 17, B, 11] = 21.0
l[20, 17, B, 17] = 16.0
l[20, 17, B, 19] = 34.0
l[A, 4, A, 2] = 21.0
l[A, 4, A, 3] = 30.0
l[A, 4, A, 4] = 23.0
l[A, 4, A, 12] = 21.0
l[A, 4, A, 15] = 16.0
l[B, 7, B, 1] = 15.0
l[B, 7, B, 5] = 21.0
l[B, 7, B, 6] = 22.0
l[B, 7, B, 7] = 24.0
l[B, 7, B, 8] = 12.0
l[B, 7, B, 9] = 12.0
l[B, 7, B, 10] = 35.0
l[B, 7, B, 11] = 21.0
l[B, 7, B, 13] = 46.0
l[B, 7, B, 14] = 11.0
l[B, 7, B, 16] = 19.0
l[B, 7, B, 17] = 16.0
l[B, 7, B, 18] = 33.0
l[B, 7, B, 19] = 34.0
l[B, 7, B, 20] = 37.0
m[1, 16, B, 1] = 15.0
m[1, 16, B, 7] = 20.0
m[1, 16, B, 8] = 19.0
m[1, 16, B, 13] = 31.0
m[1, 16, B, 18] = 44.0
m[2, A, A, 2] = 12.0
m[2, A, A, 3] = 44.0
m[2, A, A, 4] = 25.0
m[2, A, A, 12] = 12.0
m[2, A, A, 15] = 23.0
m[3, 2, A, 3] = 44.0
m[3, 2, A, 4] = 25.0
m[3, 2, A, 12] = 12.0
m[3, 2, A, 15] = 23.0
m[4, 15, A, 4] = 25.0
m[5, 20, B, 1] = 15.0
m[5, 20, B, 5] = 16.0
m[5, 20, B, 7] = 20.0
m[5, 20, B, 8] = 19.0
m[5, 20, B, 13] = 31.0
m[5, 20, B, 14] = 19.0
m[5, 20, B, 16] = 20.0
m[5, 20, B, 18] = 44.0
m[6, 9, B, 1] = 15.0
m[6, 9, B, 5] = 16.0
m[6, 9, B, 6] = 35.0
m[6, 9, B, 7] = 20.0
m[6, 9, B, 8] = 19.0
m[6, 9, B, 10] = 32.0
m[6, 9, B, 11] = 17.0
m[6, 9, B, 13] = 31.0
m[6, 9, B, 14] = 19.0
m[6, 9, B, 16] = 20.0
m[6, 9, B, 17] = 10.0
m[6, 9, B, 18] = 44.0
m[6, 9, B, 19] = 26.0
m[6, 9, B, 20] = 34.0
m[7, 13, B, 7] = 20.0
m[8, 18, B, 7] = 20.0
m[8, 18, B, 8] = 19.0
m[8, 18, B, 13] = 31.0
m[9, B, B, 1] = 15.0
m[9, B, B, 5] = 16.0
m[9, B, B, 6] = 35.0
m[9, B, B, 7] = 20.0
m[9, B, B, 8] = 19.0
m[9, B, B, 9] = 15.0
m[9, B, B, 10] = 32.0
m[9, B, B, 11] = 17.0
m[9, B, B, 13] = 31.0
m[9, B, B, 14] = 19.0
m[9, B, B, 16] = 20.0
m[9, B, B, 17] = 10.0
m[9, B, B, 18] = 44.0
m[9, B, B, 19] = 26.0
m[9, B, B, 20] = 34.0
m[10, 19, B, 1] = 15.0
m[10, 19, B, 5] = 16.0
m[10, 19, B, 7] = 20.0
m[10, 19, B, 8] = 19.0
m[10, 19, B, 10] = 32.0
m[10, 19, B, 13] = 31.0
m[10, 19, B, 14] = 19.0
m[10, 19, B, 16] = 20.0
m[10, 19, B, 17] = 10.0
m[10, 19, B, 18] = 44.0
m[10, 19, B, 20] = 34.0
m[11, 6, B, 1] = 15.0
m[11, 6, B, 5] = 16.0
m[11, 6, B, 7] = 20.0
m[11, 6, B, 8] = 19.0
m[11, 6, B, 10] = 32.0
m[11, 6, B, 11] = 17.0
m[11, 6, B, 13] = 31.0
m[11, 6, B, 14] = 19.0
m[11, 6, B, 16] = 20.0
m[11, 6, B, 17] = 10.0
m[11, 6, B, 18] = 44.0
m[11, 6, B, 19] = 26.0
m[11, 6, B, 20] = 34.0
m[12, 3, A, 4] = 25.0
m[12, 3, A, 12] = 12.0
m[12, 3, A, 15] = 23.0
m[13, 8, B, 7] = 20.0
m[13, 8, B, 13] = 31.0
m[14, 5, B, 1] = 15.0
m[14, 5, B, 7] = 20.0
m[14, 5, B, 8] = 19.0
m[14, 5, B, 13] = 31.0
m[14, 5, B, 14] = 19.0
m[14, 5, B, 16] = 20.0
m[14, 5, B, 18] = 44.0
m[15, 12, A, 4] = 25.0
m[15, 12, A, 15] = 23.0
m[16, 14, B, 1] = 15.0
m[16, 14, B, 7] = 20.0
m[16, 14, B, 8] = 19.0
m[16, 14, B, 13] = 31.0
m[16, 14, B, 16] = 20.0
m[16, 14, B, 18] = 44.0
m[17, 10, B, 1] = 15.0
m[17, 10, B, 5] = 16.0
m[17, 10, B, 7] = 20.0
m[17, 10, B, 8] = 19.0
m[17, 10, B, 13] = 31.0
m[17, 10, B, 14] = 19.0
m[17, 10, B, 16] = 20.0
m[17, 10, B, 17] = 10.0
m[17, 10, B, 18] = 44.0
m[17, 10, B, 20] = 34.0
m[18, 1, B, 7] = 20.0
m[18, 1, B, 8] = 19.0
m[18, 1, B, 13] = 31.0
m[18, 1, B, 18] = 44.0
m[19, 11, B, 1] = 15.0
m[19, 11, B, 5] = 16.0
m[19, 11, B, 7] = 20.0
m[19, 11, B, 8] = 19.0
m[19, 11, B, 10] = 32.0
m[19, 11, B, 13] = 31.0
m[19, 11, B, 14] = 19.0
m[19, 11, B, 16] = 20.0
m[19, 11, B, 17] = 10.0
m[19, 11, B, 18] = 44.0
m[19, 11, B, 19] = 26.0
m[19, 11, B, 20] = 34.0
m[20, 17, B, 1] = 15.0
m[20, 17, B, 5] = 16.0
m[20, 17, B, 7] = 20.0
m[20, 17, B, 8] = 19.0
m[20, 17, B, 13] = 31.0
m[20, 17, B, 14] = 19.0
m[20, 17, B, 16] = 20.0
m[20, 17, B, 18] = 44.0
m[20, 17, B, 20] = 34.0
Tempo de execução: 7.1486299 segundos
