Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8094.dat
status= TIME_LIMIT
ID = 8094
Numero de clientes = 25
OF (custo) = 482.77
Best Objective = 482.77
Best Bound = 434.03999999999996
GAP = 10.093833502496016%
O tempo limite foi atingido.
x[1, 16, B] = 1.0
x[2, 5, B] = 1.0
x[4, B, B] = 1.0
x[5, 9, B] = 1.0
x[9, 15, B] = 1.0
x[10, 22, B] = 1.0
x[11, 4, B] = 1.0
x[12, 20, B] = 1.0
x[13, 2, B] = 1.0
x[15, 11, B] = 1.0
x[16, B, B] = 1.0
x[17, 13, B] = 1.0
x[20, 1, B] = 1.0
x[21, 17, B] = 1.0
x[22, 12, B] = 1.0
x[B, 10, B] = 1.0
x[B, 21, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[22, B, B] = 1.0
m[16, B, B, 22] = 41.0
m[17, 13, B, 17] = 30.0
m[17, 13, B, 21] = 39.0
m[20, 1, B, 10] = 38.0
m[20, 1, B, 12] = 42.0
m[20, 1, B, 20] = 44.0
m[20, 1, B, 22] = 41.0
m[21, 17, B, 21] = 39.0
m[22, 12, B, 10] = 38.0
m[22, 12, B, 22] = 41.0
Tempo de execução: 7204.5351743 segundos
