Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8016.dat
status= TIME_LIMIT
ID = 8016
Numero de clientes = 25
OF (custo) = 1143.05
Best Objective = 1143.05
Best Bound = 1087.0499999999993
GAP = 4.899173264511673%
O tempo limite foi atingido.
x[1, A, A] = 1.0
x[2, 3, A] = 1.0
x[3, 5, A] = 1.0
x[4, A, A] = 1.0
x[5, 4, A] = 1.0
x[6, 7, B] = 1.0
x[7, 8, B] = 1.0
x[8, B, B] = 1.0
x[9, 20, A] = 1.0
x[10, 22, A] = 1.0
x[11, 16, B] = 1.0
x[12, 13, B] = 1.0
x[13, 24, B] = 1.0
x[14, 15, A] = 1.0
x[15, 19, A] = 1.0
x[16, B, B] = 1.0
x[17, 23, A] = 1.0
x[18, 21, B] = 1.0
x[19, 9, A] = 1.0
x[20, A, A] = 1.0
x[21, 11, B] = 1.0
x[22, 2, A] = 1.0
x[23, 1, A] = 1.0
x[24, 25, B] = 1.0
x[25, 6, B] = 1.0
x[A, 10, A] = 1.0
x[A, 14, A] = 1.0
x[A, 17, A] = 1.0
x[B, 12, B] = 1.0
x[B, 18, B] = 1.0
z[1, A, A] = 1.0
z[1, B, A] = 1.0
z[2, A, A] = 1.0
z[2, B, A] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[5, A, A] = 1.0
z[6, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, A, A] = 1.0
z[10, A, A] = 1.0
z[11, A, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[16, B, B] = 1.0
z[17, A, A] = 1.0
z[18, B, B] = 1.0
z[19, A, A] = 1.0
z[19, B, A] = 1.0
z[20, A, A] = 1.0
z[21, A, B] = 1.0
z[21, B, B] = 1.0
z[22, A, A] = 1.0
z[23, A, A] = 1.0
z[23, B, A] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
m[9, 20, A, 19] = 32.0
m[10, 22, A, 10] = 6.0
m[11, 16, B, 11] = 32.0
m[11, 16, B, 18] = 17.0
m[11, 16, B, 21] = 24.0
m[12, 13, B, 12] = 10.0
m[13, 24, B, 12] = 10.0
m[13, 24, B, 13] = 10.0
m[14, 15, A, 14] = 6.0
m[15, 19, A, 14] = 6.0
m[15, 19, A, 15] = 18.0
m[16, B, B, 11] = 32.0
m[16, B, B, 16] = 14.0
m[16, B, B, 18] = 17.0
m[16, B, B, 21] = 24.0
m[17, 23, A, 17] = 18.0
m[18, 21, B, 18] = 17.0
m[19, 9, A, 14] = 6.0
m[19, 9, A, 15] = 18.0
m[19, 9, A, 19] = 32.0
m[20, A, A, 9] = 8.0
m[20, A, A, 14] = 6.0
m[20, A, A, 15] = 18.0
m[20, A, A, 19] = 32.0
m[20, A, A, 20] = 6.0
m[21, 11, B, 18] = 17.0
m[21, 11, B, 21] = 24.0
m[22, 2, A, 10] = 6.0
m[22, 2, A, 22] = 19.0
m[23, 1, A, 17] = 18.0
m[23, 1, A, 23] = 34.0
m[24, 25, B, 12] = 10.0
m[24, 25, B, 13] = 10.0
m[24, 25, B, 24] = 15.0
m[25, 6, B, 12] = 10.0
m[25, 6, B, 13] = 10.0
m[25, 6, B, 24] = 15.0
m[25, 6, B, 25] = 8.0
Tempo de execução: 7200.901234 segundos
