Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8059.dat
status= OPTIMAL
ID = 8059
Numero de clientes = 15
OF (custo) = 205.20999999999998
Best Objective = 205.20999999999998
Best Bound = 205.20999999999958
GAP = 0.0%
x[2, 13, A] = 1.0
x[3, 14, A] = 1.0
x[4, 5, A] = 1.0
x[5, 8, A] = 1.0
x[6, 7, A] = 1.0
x[7, 2, A] = 1.0
x[8, 3, A] = 1.0
x[10, 4, A] = 1.0
x[12, 6, A] = 1.0
x[13, 10, A] = 1.0
x[14, A, A] = 1.0
x[A, 12, A] = 1.0
z[2, A, A] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[5, A, A] = 1.0
z[6, A, A] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[10, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
l[10, 4, A, 8] = 22.0
l[10, 4, A, 14] = 10.0
l[12, 6, A, 2] = 18.0
l[12, 6, A, 3] = 12.0
l[12, 6, A, 4] = 24.0
l[12, 6, A, 5] = 23.0
l[12, 6, A, 6] = 12.0
l[12, 6, A, 7] = 17.0
l[12, 6, A, 8] = 22.0
l[12, 6, A, 10] = 19.0
l[12, 6, A, 13] = 24.0
l[12, 6, A, 14] = 10.0
l[13, 10, A, 3] = 12.0
l[13, 10, A, 4] = 24.0
l[13, 10, A, 5] = 23.0
l[13, 10, A, 8] = 22.0
l[13, 10, A, 10] = 19.0
l[13, 10, A, 14] = 10.0
l[A, 12, A, 2] = 18.0
l[A, 12, A, 3] = 12.0
l[A, 12, A, 4] = 24.0
l[A, 12, A, 5] = 23.0
l[A, 12, A, 6] = 12.0
l[A, 12, A, 7] = 17.0
l[A, 12, A, 8] = 22.0
l[A, 12, A, 10] = 19.0
l[A, 12, A, 12] = 15.0
l[A, 12, A, 13] = 24.0
l[A, 12, A, 14] = 10.0
m[2, 13, A, 2] = 28.0
m[2, 13, A, 6] = 18.0
m[2, 13, A, 7] = 19.0
m[2, 13, A, 12] = 24.0
m[3, 14, A, 2] = 28.0
m[3, 14, A, 3] = 13.0
m[3, 14, A, 4] = 16.0
m[3, 14, A, 5] = 15.0
m[3, 14, A, 6] = 18.0
m[3, 14, A, 7] = 19.0
m[3, 14, A, 8] = 12.0
m[3, 14, A, 10] = 12.0
m[3, 14, A, 12] = 24.0
m[3, 14, A, 13] = 12.0
m[4, 5, A, 2] = 28.0
m[4, 5, A, 4] = 16.0
m[4, 5, A, 6] = 18.0
m[4, 5, A, 7] = 19.0
m[4, 5, A, 10] = 12.0
m[4, 5, A, 12] = 24.0
m[4, 5, A, 13] = 12.0
m[5, 8, A, 2] = 28.0
m[5, 8, A, 4] = 16.0
m[5, 8, A, 5] = 15.0
m[5, 8, A, 6] = 18.0
m[5, 8, A, 7] = 19.0
m[5, 8, A, 10] = 12.0
m[5, 8, A, 12] = 24.0
m[5, 8, A, 13] = 12.0
m[6, 7, A, 6] = 18.0
m[6, 7, A, 12] = 24.0
m[7, 2, A, 6] = 18.0
m[7, 2, A, 7] = 19.0
m[7, 2, A, 12] = 24.0
m[8, 3, A, 2] = 28.0
m[8, 3, A, 4] = 16.0
m[8, 3, A, 5] = 15.0
m[8, 3, A, 6] = 18.0
m[8, 3, A, 7] = 19.0
m[8, 3, A, 8] = 12.0
m[8, 3, A, 10] = 12.0
m[8, 3, A, 12] = 24.0
m[8, 3, A, 13] = 12.0
m[10, 4, A, 2] = 28.0
m[10, 4, A, 6] = 18.0
m[10, 4, A, 7] = 19.0
m[10, 4, A, 10] = 12.0
m[10, 4, A, 12] = 24.0
m[10, 4, A, 13] = 12.0
m[12, 6, A, 12] = 24.0
m[13, 10, A, 2] = 28.0
m[13, 10, A, 6] = 18.0
m[13, 10, A, 7] = 19.0
m[13, 10, A, 12] = 24.0
m[13, 10, A, 13] = 12.0
m[14, A, A, 2] = 28.0
m[14, A, A, 3] = 13.0
m[14, A, A, 4] = 16.0
m[14, A, A, 5] = 15.0
m[14, A, A, 6] = 18.0
m[14, A, A, 7] = 19.0
m[14, A, A, 8] = 12.0
m[14, A, A, 10] = 12.0
m[14, A, A, 12] = 24.0
m[14, A, A, 13] = 12.0
m[14, A, A, 14] = 27.0
Tempo de execução: 1.7476766 segundos
