Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8018.dat
status= OPTIMAL
ID = 8018
Numero de clientes = 25
OF (custo) = 328.34
Best Objective = 328.34
Best Bound = 328.3399999999997
GAP = 0.0%
x[1, 21, B] = 1.0
x[3, 10, B] = 1.0
x[4, 5, B] = 1.0
x[5, B, B] = 1.0
x[8, 20, B] = 1.0
x[10, 13, B] = 1.0
x[11, 15, B] = 1.0
x[13, 24, B] = 1.0
x[15, 1, B] = 1.0
x[18, 19, B] = 1.0
x[19, 11, B] = 1.0
x[20, 18, B] = 1.0
x[21, 3, B] = 1.0
x[23, 8, B] = 1.0
x[24, 4, B] = 1.0
x[B, 23, B] = 1.0
z[1, B, B] = 1.0
z[3, B, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[8, B, B] = 1.0
z[10, B, B] = 1.0
z[11, B, B] = 1.0
z[13, B, B] = 1.0
z[15, B, B] = 1.0
z[18, B, B] = 1.0
z[19, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[23, B, B] = 1.0
z[24, B, B] = 1.0
l[13, 24, B, 5] = 10.0
l[13, 24, B, 24] = 13.0
l[15, 1, B, 1] = 16.0
l[15, 1, B, 3] = 15.0
l[15, 1, B, 4] = 21.0
l[15, 1, B, 5] = 10.0
l[15, 1, B, 10] = 17.0
l[15, 1, B, 13] = 12.0
l[15, 1, B, 21] = 15.0
l[15, 1, B, 24] = 13.0
l[18, 19, B, 1] = 16.0
l[18, 19, B, 3] = 15.0
l[18, 19, B, 4] = 21.0
l[18, 19, B, 5] = 10.0
l[18, 19, B, 10] = 17.0
l[18, 19, B, 11] = 23.0
l[18, 19, B, 13] = 12.0
l[18, 19, B, 15] = 18.0
l[18, 19, B, 19] = 13.0
l[18, 19, B, 21] = 15.0
l[18, 19, B, 24] = 13.0
l[19, 11, B, 1] = 16.0
l[19, 11, B, 3] = 15.0
l[19, 11, B, 4] = 21.0
l[19, 11, B, 5] = 10.0
l[19, 11, B, 10] = 17.0
l[19, 11, B, 11] = 23.0
l[19, 11, B, 13] = 12.0
l[19, 11, B, 15] = 18.0
l[19, 11, B, 21] = 15.0
l[19, 11, B, 24] = 13.0
l[20, 18, B, 1] = 16.0
l[20, 18, B, 3] = 15.0
l[20, 18, B, 4] = 21.0
l[20, 18, B, 5] = 10.0
l[20, 18, B, 10] = 17.0
l[20, 18, B, 11] = 23.0
l[20, 18, B, 13] = 12.0
l[20, 18, B, 15] = 18.0
l[20, 18, B, 18] = 11.0
l[20, 18, B, 19] = 13.0
l[20, 18, B, 21] = 15.0
l[20, 18, B, 24] = 13.0
l[21, 3, B, 3] = 15.0
l[21, 3, B, 4] = 21.0
l[21, 3, B, 5] = 10.0
l[21, 3, B, 10] = 17.0
l[21, 3, B, 13] = 12.0
l[21, 3, B, 24] = 13.0
l[23, 8, B, 1] = 16.0
l[23, 8, B, 3] = 15.0
l[23, 8, B, 4] = 21.0
l[23, 8, B, 5] = 10.0
l[23, 8, B, 8] = 19.0
l[23, 8, B, 10] = 17.0
l[23, 8, B, 11] = 23.0
l[23, 8, B, 13] = 12.0
l[23, 8, B, 15] = 18.0
l[23, 8, B, 18] = 11.0
l[23, 8, B, 19] = 13.0
l[23, 8, B, 20] = 19.0
l[23, 8, B, 21] = 15.0
l[23, 8, B, 24] = 13.0
l[24, 4, B, 4] = 21.0
l[24, 4, B, 5] = 10.0
l[B, 23, B, 1] = 16.0
l[B, 23, B, 3] = 15.0
l[B, 23, B, 4] = 21.0
l[B, 23, B, 5] = 10.0
l[B, 23, B, 8] = 19.0
l[B, 23, B, 10] = 17.0
l[B, 23, B, 11] = 23.0
l[B, 23, B, 13] = 12.0
l[B, 23, B, 15] = 18.0
l[B, 23, B, 18] = 11.0
l[B, 23, B, 19] = 13.0
l[B, 23, B, 20] = 19.0
l[B, 23, B, 21] = 15.0
l[B, 23, B, 23] = 25.0
l[B, 23, B, 24] = 13.0
m[1, 21, B, 1] = 14.0
m[1, 21, B, 8] = 12.0
m[1, 21, B, 11] = 23.0
m[1, 21, B, 15] = 15.0
m[1, 21, B, 18] = 20.0
m[1, 21, B, 19] = 14.0
m[1, 21, B, 20] = 21.0
m[1, 21, B, 23] = 19.0
m[3, 10, B, 1] = 14.0
m[3, 10, B, 3] = 14.0
m[3, 10, B, 8] = 12.0
m[3, 10, B, 11] = 23.0
m[3, 10, B, 15] = 15.0
m[3, 10, B, 18] = 20.0
m[3, 10, B, 19] = 14.0
m[3, 10, B, 20] = 21.0
m[3, 10, B, 21] = 21.0
m[3, 10, B, 23] = 19.0
m[4, 5, B, 1] = 14.0
m[4, 5, B, 3] = 14.0
m[4, 5, B, 4] = 20.0
m[4, 5, B, 8] = 12.0
m[4, 5, B, 10] = 9.0
m[4, 5, B, 11] = 23.0
m[4, 5, B, 13] = 14.0
m[4, 5, B, 15] = 15.0
m[4, 5, B, 18] = 20.0
m[4, 5, B, 19] = 14.0
m[4, 5, B, 20] = 21.0
m[4, 5, B, 21] = 21.0
m[4, 5, B, 23] = 19.0
m[4, 5, B, 24] = 22.0
m[5, B, B, 1] = 14.0
m[5, B, B, 3] = 14.0
m[5, B, B, 4] = 20.0
m[5, B, B, 5] = 9.0
m[5, B, B, 8] = 12.0
m[5, B, B, 10] = 9.0
m[5, B, B, 11] = 23.0
m[5, B, B, 13] = 14.0
m[5, B, B, 15] = 15.0
m[5, B, B, 18] = 20.0
m[5, B, B, 19] = 14.0
m[5, B, B, 20] = 21.0
m[5, B, B, 21] = 21.0
m[5, B, B, 23] = 19.0
m[5, B, B, 24] = 22.0
m[8, 20, B, 8] = 12.0
m[8, 20, B, 23] = 19.0
m[10, 13, B, 1] = 14.0
m[10, 13, B, 3] = 14.0
m[10, 13, B, 8] = 12.0
m[10, 13, B, 10] = 9.0
m[10, 13, B, 11] = 23.0
m[10, 13, B, 15] = 15.0
m[10, 13, B, 18] = 20.0
m[10, 13, B, 19] = 14.0
m[10, 13, B, 20] = 21.0
m[10, 13, B, 21] = 21.0
m[10, 13, B, 23] = 19.0
m[11, 15, B, 8] = 12.0
m[11, 15, B, 11] = 23.0
m[11, 15, B, 18] = 20.0
m[11, 15, B, 19] = 14.0
m[11, 15, B, 20] = 21.0
m[11, 15, B, 23] = 19.0
m[13, 24, B, 1] = 14.0
m[13, 24, B, 3] = 14.0
m[13, 24, B, 8] = 12.0
m[13, 24, B, 10] = 9.0
m[13, 24, B, 11] = 23.0
m[13, 24, B, 13] = 14.0
m[13, 24, B, 15] = 15.0
m[13, 24, B, 18] = 20.0
m[13, 24, B, 19] = 14.0
m[13, 24, B, 20] = 21.0
m[13, 24, B, 21] = 21.0
m[13, 24, B, 23] = 19.0
m[15, 1, B, 8] = 12.0
m[15, 1, B, 11] = 23.0
m[15, 1, B, 15] = 15.0
m[15, 1, B, 18] = 20.0
m[15, 1, B, 19] = 14.0
m[15, 1, B, 20] = 21.0
m[15, 1, B, 23] = 19.0
m[18, 19, B, 8] = 12.0
m[18, 19, B, 18] = 20.0
m[18, 19, B, 20] = 21.0
m[18, 19, B, 23] = 19.0
m[19, 11, B, 8] = 12.0
m[19, 11, B, 18] = 20.0
m[19, 11, B, 19] = 14.0
m[19, 11, B, 20] = 21.0
m[19, 11, B, 23] = 19.0
m[20, 18, B, 8] = 12.0
m[20, 18, B, 20] = 21.0
m[20, 18, B, 23] = 19.0
m[21, 3, B, 1] = 14.0
m[21, 3, B, 8] = 12.0
m[21, 3, B, 11] = 23.0
m[21, 3, B, 15] = 15.0
m[21, 3, B, 18] = 20.0
m[21, 3, B, 19] = 14.0
m[21, 3, B, 20] = 21.0
m[21, 3, B, 21] = 21.0
m[21, 3, B, 23] = 19.0
m[23, 8, B, 23] = 19.0
m[24, 4, B, 1] = 14.0
m[24, 4, B, 3] = 14.0
m[24, 4, B, 8] = 12.0
m[24, 4, B, 10] = 9.0
m[24, 4, B, 11] = 23.0
m[24, 4, B, 13] = 14.0
m[24, 4, B, 15] = 15.0
m[24, 4, B, 18] = 20.0
m[24, 4, B, 19] = 14.0
m[24, 4, B, 20] = 21.0
m[24, 4, B, 21] = 21.0
m[24, 4, B, 23] = 19.0
m[24, 4, B, 24] = 22.0
Tempo de execução: 2.1438727 segundos
