Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8012.dat
status= OPTIMAL
ID = 8012
Numero de clientes = 20
OF (custo) = 609.4499999999999
Best Objective = 609.4499999999999
Best Bound = 609.4499999999998
GAP = 0.0%
x[1, 3, A] = 1.0
x[2, 16, B] = 1.0
x[3, 14, A] = 1.0
x[4, 19, A] = 1.0
x[5, 20, B] = 1.0
x[6, 12, B] = 1.0
x[7, 18, B] = 1.0
x[8, 6, B] = 1.0
x[9, 2, B] = 1.0
x[10, 17, A] = 1.0
x[11, 15, A] = 1.0
x[12, 7, B] = 1.0
x[13, 5, B] = 1.0
x[14, 11, A] = 1.0
x[15, 10, A] = 1.0
x[16, 8, B] = 1.0
x[17, A, A] = 1.0
x[18, B, B] = 1.0
x[19, 1, A] = 1.0
x[20, 9, B] = 1.0
x[A, 4, A] = 1.0
x[B, 13, B] = 1.0
z[1, A, A] = 1.0
z[2, B, B] = 1.0
z[3, A, A] = 1.0
z[4, A, A] = 1.0
z[5, B, B] = 1.0
z[6, A, B] = 1.0
z[6, B, B] = 1.0
z[7, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[10, A, A] = 1.0
z[11, A, A] = 1.0
z[12, A, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[15, B, A] = 1.0
z[16, A, B] = 1.0
z[16, B, B] = 1.0
z[17, A, A] = 1.0
z[17, B, A] = 1.0
z[18, A, B] = 1.0
z[18, B, B] = 1.0
z[19, A, A] = 1.0
z[20, B, B] = 1.0
l[16, 8, B, 7] = 15.0
l[16, 8, B, 8] = 18.0
l[16, 8, B, 12] = 30.0
l[16, 8, B, 18] = 21.0
l[19, 1, A, 1] = 12.0
l[19, 1, A, 3] = 19.0
l[19, 1, A, 10] = 19.0
l[19, 1, A, 11] = 5.0
l[19, 1, A, 14] = 14.0
l[19, 1, A, 15] = 24.0
l[19, 1, A, 17] = 15.0
l[20, 9, B, 2] = 8.0
l[20, 9, B, 6] = 21.0
l[20, 9, B, 7] = 15.0
l[20, 9, B, 8] = 18.0
l[20, 9, B, 9] = 17.0
l[20, 9, B, 12] = 30.0
l[20, 9, B, 16] = 20.0
l[20, 9, B, 18] = 21.0
l[A, 4, A, 1] = 12.0
l[A, 4, A, 3] = 19.0
l[A, 4, A, 4] = 18.0
l[A, 4, A, 10] = 19.0
l[A, 4, A, 11] = 5.0
l[A, 4, A, 14] = 14.0
l[A, 4, A, 15] = 24.0
l[A, 4, A, 17] = 15.0
l[A, 4, A, 19] = 13.0
l[B, 13, B, 2] = 8.0
l[B, 13, B, 5] = 14.0
l[B, 13, B, 6] = 21.0
l[B, 13, B, 7] = 15.0
l[B, 13, B, 8] = 18.0
l[B, 13, B, 9] = 17.0
l[B, 13, B, 12] = 30.0
l[B, 13, B, 13] = 8.0
l[B, 13, B, 16] = 20.0
l[B, 13, B, 18] = 21.0
l[B, 13, B, 20] = 12.0
m[1, 3, A, 1] = 17.0
m[1, 3, A, 4] = 11.0
m[1, 3, A, 19] = 8.0
m[2, 16, B, 2] = 16.0
m[2, 16, B, 5] = 13.0
m[2, 16, B, 9] = 12.0
m[2, 16, B, 13] = 7.0
m[2, 16, B, 20] = 8.0
m[3, 14, A, 1] = 17.0
m[3, 14, A, 3] = 18.0
m[3, 14, A, 4] = 11.0
m[3, 14, A, 19] = 8.0
m[4, 19, A, 4] = 11.0
m[5, 20, B, 5] = 13.0
m[5, 20, B, 13] = 7.0
m[6, 12, B, 2] = 16.0
m[6, 12, B, 5] = 13.0
m[6, 12, B, 6] = 25.0
m[6, 12, B, 8] = 10.0
m[6, 12, B, 9] = 12.0
m[6, 12, B, 13] = 7.0
m[6, 12, B, 16] = 34.0
m[6, 12, B, 20] = 8.0
m[7, 18, B, 2] = 16.0
m[7, 18, B, 5] = 13.0
m[7, 18, B, 6] = 25.0
m[7, 18, B, 7] = 13.0
m[7, 18, B, 8] = 10.0
m[7, 18, B, 9] = 12.0
m[7, 18, B, 12] = 19.0
m[7, 18, B, 13] = 7.0
m[7, 18, B, 16] = 34.0
m[7, 18, B, 20] = 8.0
m[8, 6, B, 2] = 16.0
m[8, 6, B, 5] = 13.0
m[8, 6, B, 8] = 10.0
m[8, 6, B, 9] = 12.0
m[8, 6, B, 13] = 7.0
m[8, 6, B, 16] = 34.0
m[8, 6, B, 20] = 8.0
m[9, 2, B, 5] = 13.0
m[9, 2, B, 9] = 12.0
m[9, 2, B, 13] = 7.0
m[9, 2, B, 20] = 8.0
m[10, 17, A, 1] = 17.0
m[10, 17, A, 3] = 18.0
m[10, 17, A, 4] = 11.0
m[10, 17, A, 10] = 19.0
m[10, 17, A, 11] = 6.0
m[10, 17, A, 14] = 12.0
m[10, 17, A, 15] = 23.0
m[10, 17, A, 19] = 8.0
m[11, 15, A, 1] = 17.0
m[11, 15, A, 3] = 18.0
m[11, 15, A, 4] = 11.0
m[11, 15, A, 11] = 6.0
m[11, 15, A, 14] = 12.0
m[11, 15, A, 19] = 8.0
m[12, 7, B, 2] = 16.0
m[12, 7, B, 5] = 13.0
m[12, 7, B, 6] = 25.0
m[12, 7, B, 8] = 10.0
m[12, 7, B, 9] = 12.0
m[12, 7, B, 12] = 19.0
m[12, 7, B, 13] = 7.0
m[12, 7, B, 16] = 34.0
m[12, 7, B, 20] = 8.0
m[13, 5, B, 13] = 7.0
m[14, 11, A, 1] = 17.0
m[14, 11, A, 3] = 18.0
m[14, 11, A, 4] = 11.0
m[14, 11, A, 14] = 12.0
m[14, 11, A, 19] = 8.0
m[15, 10, A, 1] = 17.0
m[15, 10, A, 3] = 18.0
m[15, 10, A, 4] = 11.0
m[15, 10, A, 11] = 6.0
m[15, 10, A, 14] = 12.0
m[15, 10, A, 15] = 23.0
m[15, 10, A, 19] = 8.0
m[16, 8, B, 2] = 16.0
m[16, 8, B, 5] = 13.0
m[16, 8, B, 9] = 12.0
m[16, 8, B, 13] = 7.0
m[16, 8, B, 16] = 34.0
m[16, 8, B, 20] = 8.0
m[17, A, A, 1] = 17.0
m[17, A, A, 3] = 18.0
m[17, A, A, 4] = 11.0
m[17, A, A, 10] = 19.0
m[17, A, A, 11] = 6.0
m[17, A, A, 14] = 12.0
m[17, A, A, 15] = 23.0
m[17, A, A, 17] = 34.0
m[17, A, A, 19] = 8.0
m[18, B, B, 2] = 16.0
m[18, B, B, 5] = 13.0
m[18, B, B, 6] = 25.0
m[18, B, B, 7] = 13.0
m[18, B, B, 8] = 10.0
m[18, B, B, 9] = 12.0
m[18, B, B, 12] = 19.0
m[18, B, B, 13] = 7.0
m[18, B, B, 16] = 34.0
m[18, B, B, 18] = 18.0
m[18, B, B, 20] = 8.0
m[19, 1, A, 4] = 11.0
m[19, 1, A, 19] = 8.0
m[20, 9, B, 5] = 13.0
m[20, 9, B, 13] = 7.0
m[20, 9, B, 20] = 8.0
Tempo de execução: 21.5584265 segundos
