Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_2L.dat
status= TIME_LIMIT
ID = 2
Numero de clientes = 29
OF (custo) = 313.53
Best Objective = 313.53
Best Bound = 300.21
GAP = 4.248397282556692%
O tempo limite foi atingido.
x[1, 12, A] = 1.0
x[2, 15, B] = 1.0
x[3, B, B] = 1.0
x[4, 11, B] = 1.0
x[5, 24, A] = 1.0
x[5, A, A] = 1.0
x[6, 20, B] = 1.0
x[7, 6, B] = 1.0
x[8, 4, B] = 1.0
x[8, 13, A] = 1.0
x[9, 21, A] = 1.0
x[10, A, A] = 1.0
x[11, 7, B] = 1.0
x[12, 17, A] = 1.0
x[13, 9, A] = 1.0
x[14, 23, A] = 1.0
x[15, 3, B] = 1.0
x[15, 29, B] = 1.0
x[16, 1, A] = 1.0
x[17, 8, A] = 1.0
x[18, 15, B] = 1.0
x[19, 18, B] = 1.0
x[20, 23, B] = 1.0
x[21, 5, A] = 1.0
x[22, 14, A] = 1.0
x[22, 27, B] = 1.0
x[23, 16, A] = 1.0
x[23, 19, B] = 1.0
x[23, 28, A] = 1.0
x[23, 28, B] = 1.0
x[24, 26, A] = 1.0
x[25, 2, B] = 1.0
x[26, 23, A] = 1.0
x[27, 25, B] = 1.0
x[28, 10, A] = 1.0
x[28, 22, B] = 1.0
x[29, 23, B] = 1.0
x[A, 5, A] = 1.0
x[A, 22, A] = 1.0
x[B, 8, B] = 1.0
l[22, 27, B, 27] = 16.0
l[23, 16, A, 1] = 6.0
l[23, 16, A, 8] = 5.0
l[23, 16, A, 9] = 8.0
l[23, 16, A, 13] = 23.0
l[23, 16, A, 16] = 19.0
l[23, 16, A, 17] = 1.0
l[23, 16, A, 21] = 11.0
l[23, 19, B, 19] = 10.0
l[23, 19, B, 29] = 16.0
l[23, 28, A, 28] = 8.0
l[23, 28, B, 2] = 3.0
l[23, 28, B, 25] = 6.0
l[23, 28, B, 27] = 16.0
l[24, 26, A, 9] = 8.0
l[24, 26, A, 16] = 3.0
l[24, 26, A, 17] = 1.0
l[24, 26, A, 21] = 11.0
l[24, 26, A, 26] = 17.0
l[25, 2, B, 2] = 3.0
l[26, 23, A, 9] = 8.0
l[26, 23, A, 16] = 3.0
l[26, 23, A, 17] = 1.0
l[26, 23, A, 21] = 11.0
l[27, 25, B, 2] = 3.0
l[27, 25, B, 25] = 6.0
l[28, 22, B, 2] = 3.0
l[28, 22, B, 25] = 6.0
l[28, 22, B, 27] = 16.0
l[A, 5, A, 5] = 26.0
l[A, 5, A, 9] = 8.0
l[A, 5, A, 16] = 3.0
l[A, 5, A, 17] = 1.0
l[A, 5, A, 21] = 11.0
l[A, 5, A, 24] = 2.0
l[A, 5, A, 26] = 17.0
l[A, 22, A, 1] = 6.0
l[A, 22, A, 8] = 5.0
l[A, 22, A, 13] = 23.0
l[A, 22, A, 14] = 10.0
l[A, 22, A, 16] = 16.0
l[A, 22, A, 22] = 9.0
l[A, 22, A, 23] = 15.0
l[A, 22, A, 28] = 8.0
l[B, 8, B, 2] = 3.0
l[B, 8, B, 4] = 19.0
l[B, 8, B, 6] = 3.0
l[B, 8, B, 7] = 5.0
l[B, 8, B, 11] = 11.0
l[B, 8, B, 19] = 10.0
l[B, 8, B, 20] = 9.0
l[B, 8, B, 25] = 6.0
l[B, 8, B, 27] = 16.0
l[B, 8, B, 29] = 16.0
m[1, 12, A, 16] = 19.0
m[1, 12, A, 22] = 1.0
m[2, 15, B, 7] = 14.0
m[2, 15, B, 22] = 33.0
m[2, 15, B, 25] = 15.0
m[2, 15, B, 27] = 16.0
m[3, B, B, 4] = 9.0
m[3, B, B, 6] = 7.0
m[3, B, B, 7] = 16.0
m[3, B, B, 20] = 12.0
m[3, B, B, 25] = 15.0
m[3, B, B, 27] = 16.0
m[3, B, B, 29] = 12.0
m[4, 11, B, 4] = 9.0
m[5, 24, A, 13] = 10.0
m[5, A, A, 5] = 19.0
m[5, A, A, 8] = 11.0
m[5, A, A, 9] = 3.0
m[5, A, A, 16] = 19.0
m[5, A, A, 21] = 17.0
m[5, A, A, 22] = 1.0
m[6, 20, B, 4] = 9.0
m[6, 20, B, 6] = 7.0
m[6, 20, B, 7] = 16.0
m[7, 6, B, 4] = 9.0
m[7, 6, B, 7] = 16.0
m[8, 13, A, 8] = 11.0
m[8, 13, A, 16] = 19.0
m[8, 13, A, 22] = 1.0
m[9, 21, A, 8] = 11.0
m[9, 21, A, 9] = 3.0
m[9, 21, A, 13] = 10.0
m[9, 21, A, 16] = 19.0
m[9, 21, A, 22] = 1.0
m[10, A, A, 13] = 10.0
m[10, A, A, 14] = 6.0
m[10, A, A, 23] = 17.0
m[10, A, A, 26] = 19.0
m[10, A, A, 28] = 16.0
m[11, 7, B, 4] = 9.0
m[12, 17, A, 16] = 19.0
m[12, 17, A, 22] = 1.0
m[13, 9, A, 8] = 11.0
m[13, 9, A, 13] = 10.0
m[13, 9, A, 16] = 19.0
m[13, 9, A, 22] = 1.0
m[14, 23, A, 14] = 6.0
m[14, 23, A, 22] = 1.0
m[15, 3, B, 4] = 9.0
m[15, 3, B, 6] = 7.0
m[15, 3, B, 7] = 16.0
m[15, 3, B, 20] = 12.0
m[15, 3, B, 25] = 15.0
m[15, 3, B, 27] = 16.0
m[15, 3, B, 29] = 12.0
m[15, 29, B, 22] = 33.0
m[16, 1, A, 16] = 19.0
m[16, 1, A, 22] = 1.0
m[17, 8, A, 16] = 19.0
m[17, 8, A, 22] = 1.0
m[18, 15, B, 4] = 9.0
m[18, 15, B, 6] = 7.0
m[18, 15, B, 7] = 2.0
m[18, 15, B, 20] = 12.0
m[18, 15, B, 29] = 12.0
m[19, 18, B, 4] = 9.0
m[19, 18, B, 6] = 7.0
m[19, 18, B, 7] = 2.0
m[19, 18, B, 20] = 12.0
m[19, 18, B, 29] = 12.0
m[20, 23, B, 4] = 9.0
m[20, 23, B, 6] = 7.0
m[20, 23, B, 7] = 16.0
m[20, 23, B, 20] = 12.0
m[21, 5, A, 8] = 11.0
m[21, 5, A, 9] = 3.0
m[21, 5, A, 13] = 10.0
m[21, 5, A, 16] = 19.0
m[21, 5, A, 21] = 17.0
m[21, 5, A, 22] = 1.0
m[22, 14, A, 22] = 1.0
m[22, 27, B, 7] = 14.0
m[22, 27, B, 22] = 33.0
m[23, 16, A, 22] = 1.0
m[23, 19, B, 4] = 9.0
m[23, 19, B, 6] = 7.0
m[23, 19, B, 7] = 2.0
m[23, 19, B, 20] = 12.0
m[23, 19, B, 29] = 12.0
m[23, 28, A, 13] = 10.0
m[23, 28, A, 14] = 6.0
m[23, 28, A, 23] = 17.0
m[23, 28, A, 26] = 19.0
m[23, 28, B, 7] = 14.0
m[23, 28, B, 22] = 33.0
m[24, 26, A, 13] = 10.0
m[25, 2, B, 7] = 14.0
m[25, 2, B, 22] = 33.0
m[25, 2, B, 25] = 15.0
m[25, 2, B, 27] = 16.0
m[26, 23, A, 13] = 10.0
m[26, 23, A, 26] = 19.0
m[27, 25, B, 7] = 14.0
m[27, 25, B, 22] = 33.0
m[27, 25, B, 27] = 16.0
m[28, 10, A, 13] = 10.0
m[28, 10, A, 14] = 6.0
m[28, 10, A, 23] = 17.0
m[28, 10, A, 26] = 19.0
m[28, 10, A, 28] = 16.0
m[28, 22, B, 7] = 14.0
m[28, 22, B, 22] = 33.0
m[29, 23, B, 22] = 33.0
m[29, 23, B, 29] = 12.0
n[1, 12, A, 12] = 19.0
n[1, 12, A, 17] = 1.0
n[2, 15, B, 15] = 8.0
n[2, 15, B, 19] = 7.0
n[4, 11, B, 11] = 1.0
n[5, 24, A, 10] = 16.0
n[5, 24, A, 12] = 4.0
n[5, 24, A, 24] = 1.0
n[8, 4, B, 11] = 1.0
n[9, 21, A, 10] = 16.0
n[9, 21, A, 12] = 4.0
n[9, 21, A, 24] = 1.0
n[12, 17, A, 17] = 1.0
n[14, 23, A, 1] = 4.0
n[14, 23, A, 12] = 15.0
n[14, 23, A, 17] = 1.0
n[15, 3, B, 3] = 13.0
n[15, 29, B, 19] = 7.0
n[16, 1, A, 1] = 4.0
n[16, 1, A, 12] = 19.0
n[16, 1, A, 17] = 1.0
n[18, 15, B, 3] = 13.0
n[19, 18, B, 3] = 13.0
n[19, 18, B, 18] = 12.0
n[21, 5, A, 10] = 16.0
n[21, 5, A, 12] = 4.0
n[21, 5, A, 24] = 1.0
n[22, 27, B, 2] = 4.0
n[22, 27, B, 15] = 8.0
n[22, 27, B, 19] = 7.0
n[23, 16, A, 1] = 4.0
n[23, 16, A, 12] = 19.0
n[23, 16, A, 17] = 1.0
n[23, 19, B, 3] = 13.0
n[23, 19, B, 18] = 12.0
n[23, 19, B, 19] = 7.0
n[23, 28, A, 10] = 16.0
n[24, 26, A, 10] = 16.0
n[24, 26, A, 12] = 4.0
n[25, 2, B, 2] = 4.0
n[25, 2, B, 15] = 8.0
n[25, 2, B, 19] = 7.0
n[26, 23, A, 10] = 16.0
n[26, 23, A, 12] = 4.0
n[27, 25, B, 2] = 4.0
n[27, 25, B, 15] = 8.0
n[27, 25, B, 19] = 7.0
n[28, 10, A, 10] = 16.0
n[28, 22, B, 19] = 7.0
n[29, 23, B, 19] = 7.0
Tempo de execução: 7214.1386223 segundos
