Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8020.dat
status= OPTIMAL
ID = 8020
Numero de clientes = 25
OF (custo) = 501.0099999999999
Best Objective = 501.0099999999999
Best Bound = 501.0099999999999
GAP = 0.0%
x[1, 14, A] = 1.0
x[4, 12, A] = 1.0
x[5, 13, A] = 1.0
x[6, 5, A] = 1.0
x[7, 6, A] = 1.0
x[8, 25, A] = 1.0
x[11, 4, A] = 1.0
x[12, A, A] = 1.0
x[13, 23, A] = 1.0
x[14, 21, A] = 1.0
x[15, 18, A] = 1.0
x[18, A, A] = 1.0
x[19, 20, A] = 1.0
x[20, 1, A] = 1.0
x[21, 8, A] = 1.0
x[23, 19, A] = 1.0
x[25, 15, A] = 1.0
x[A, 7, A] = 1.0
x[A, 11, A] = 1.0
z[1, A, A] = 1.0
z[4, A, A] = 1.0
z[5, A, A] = 1.0
z[6, A, A] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[11, A, A] = 1.0
z[12, A, A] = 1.0
z[13, A, A] = 1.0
z[14, A, A] = 1.0
z[15, A, A] = 1.0
z[18, A, A] = 1.0
z[19, A, A] = 1.0
z[20, A, A] = 1.0
z[21, A, A] = 1.0
z[23, A, A] = 1.0
z[25, A, A] = 1.0
m[14, 21, A, 19] = 40.0
m[14, 21, A, 20] = 27.0
m[14, 21, A, 23] = 29.0
m[15, 18, A, 1] = 32.0
m[15, 18, A, 5] = 35.0
m[15, 18, A, 6] = 46.0
m[15, 18, A, 7] = 27.0
m[15, 18, A, 8] = 26.0
m[15, 18, A, 13] = 45.0
m[15, 18, A, 14] = 25.0
m[15, 18, A, 15] = 27.0
m[15, 18, A, 19] = 40.0
m[15, 18, A, 20] = 27.0
m[15, 18, A, 21] = 40.0
m[15, 18, A, 23] = 29.0
m[15, 18, A, 25] = 47.0
m[18, A, A, 1] = 32.0
m[18, A, A, 5] = 35.0
m[18, A, A, 6] = 46.0
m[18, A, A, 7] = 27.0
m[18, A, A, 8] = 26.0
m[18, A, A, 13] = 45.0
m[18, A, A, 14] = 25.0
m[18, A, A, 15] = 27.0
m[18, A, A, 18] = 30.0
m[18, A, A, 19] = 40.0
m[18, A, A, 20] = 27.0
m[18, A, A, 21] = 40.0
m[18, A, A, 23] = 29.0
m[18, A, A, 25] = 47.0
m[19, 20, A, 5] = 35.0
m[19, 20, A, 6] = 46.0
m[19, 20, A, 7] = 27.0
m[19, 20, A, 13] = 45.0
m[19, 20, A, 19] = 40.0
m[19, 20, A, 23] = 29.0
m[20, 1, A, 5] = 35.0
m[20, 1, A, 6] = 46.0
m[20, 1, A, 7] = 27.0
m[20, 1, A, 13] = 45.0
m[20, 1, A, 19] = 40.0
m[20, 1, A, 20] = 27.0
m[20, 1, A, 23] = 29.0
m[21, 8, A, 1] = 32.0
m[21, 8, A, 5] = 35.0
m[21, 8, A, 6] = 46.0
m[21, 8, A, 7] = 27.0
m[21, 8, A, 13] = 45.0
m[21, 8, A, 14] = 25.0
m[21, 8, A, 19] = 40.0
m[21, 8, A, 20] = 27.0
m[21, 8, A, 21] = 40.0
m[21, 8, A, 23] = 29.0
m[23, 19, A, 5] = 35.0
m[23, 19, A, 6] = 46.0
m[23, 19, A, 7] = 27.0
m[23, 19, A, 13] = 45.0
m[23, 19, A, 23] = 29.0
m[25, 15, A, 1] = 32.0
m[25, 15, A, 5] = 35.0
m[25, 15, A, 6] = 46.0
m[25, 15, A, 7] = 27.0
m[25, 15, A, 8] = 26.0
m[25, 15, A, 13] = 45.0
m[25, 15, A, 14] = 25.0
m[25, 15, A, 19] = 40.0
m[25, 15, A, 20] = 27.0
m[25, 15, A, 21] = 40.0
m[25, 15, A, 23] = 29.0
m[25, 15, A, 25] = 47.0
Tempo de execução: 5770.2213919 segundos
