Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_6L.dat
status= OPTIMAL
ID = 6
Numero de clientes = 21
OF (custo) = 230.07999999999998
Best Objective = 230.07999999999998
Best Bound = 230.07999999999993
GAP = 0.0%
x[1, 12, B] = 1.0
x[2, B, B] = 1.0
x[3, 20, B] = 1.0
x[4, B, B] = 1.0
x[5, 19, B] = 1.0
x[6, 7, A] = 1.0
x[7, 16, A] = 1.0
x[8, A, A] = 1.0
x[9, 2, B] = 1.0
x[10, 1, B] = 1.0
x[11, 18, B] = 1.0
x[12, 21, B] = 1.0
x[13, 15, B] = 1.0
x[14, 8, A] = 1.0
x[15, 11, B] = 1.0
x[16, 17, A] = 1.0
x[17, 14, A] = 1.0
x[18, 9, B] = 1.0
x[19, 3, B] = 1.0
x[20, 13, B] = 1.0
x[21, 5, B] = 1.0
x[A, 6, A] = 1.0
x[B, 4, B] = 1.0
x[B, 10, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[3, A, B] = 1.0
z[3, B, B] = 1.0
z[4, B, B] = 1.0
z[5, B, B] = 1.0
z[6, A, A] = 1.0
z[6, B, A] = 1.0
z[7, A, A] = 1.0
z[8, A, A] = 1.0
z[9, B, B] = 1.0
z[10, B, B] = 1.0
z[11, A, B] = 1.0
z[11, B, B] = 1.0
z[12, B, B] = 1.0
z[13, B, B] = 1.0
z[14, A, A] = 1.0
z[15, B, B] = 1.0
z[16, A, A] = 1.0
z[16, B, A] = 1.0
z[17, A, A] = 1.0
z[18, B, B] = 1.0
z[19, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
l[10, 1, B, 15] = 8.0
l[10, 1, B, 18] = 12.0
l[10, 1, B, 19] = 17.0
l[10, 1, B, 20] = 9.0
l[10, 1, B, 21] = 9.0
l[11, 18, B, 2] = 7.0
l[11, 18, B, 9] = 16.0
l[11, 18, B, 18] = 12.0
l[12, 21, B, 2] = 7.0
l[12, 21, B, 3] = 13.0
l[12, 21, B, 5] = 26.0
l[12, 21, B, 9] = 16.0
l[12, 21, B, 11] = 12.0
l[12, 21, B, 13] = 23.0
l[12, 21, B, 15] = 8.0
l[12, 21, B, 18] = 12.0
l[12, 21, B, 19] = 17.0
l[12, 21, B, 20] = 9.0
l[12, 21, B, 21] = 9.0
l[13, 15, B, 2] = 7.0
l[13, 15, B, 9] = 16.0
l[13, 15, B, 11] = 12.0
l[13, 15, B, 15] = 8.0
l[13, 15, B, 18] = 12.0
l[14, 8, A, 8] = 9.0
l[15, 11, B, 2] = 7.0
l[15, 11, B, 9] = 16.0
l[15, 11, B, 11] = 12.0
l[15, 11, B, 18] = 12.0
l[16, 17, A, 8] = 9.0
l[16, 17, A, 14] = 20.0
l[16, 17, A, 17] = 2.0
l[17, 14, A, 8] = 9.0
l[17, 14, A, 14] = 20.0
l[18, 9, B, 2] = 7.0
l[18, 9, B, 9] = 16.0
l[19, 3, B, 2] = 7.0
l[19, 3, B, 3] = 13.0
l[19, 3, B, 9] = 16.0
l[19, 3, B, 11] = 12.0
l[19, 3, B, 13] = 23.0
l[19, 3, B, 15] = 8.0
l[19, 3, B, 18] = 12.0
l[19, 3, B, 20] = 9.0
l[20, 13, B, 2] = 7.0
l[20, 13, B, 9] = 16.0
l[20, 13, B, 11] = 12.0
l[20, 13, B, 13] = 23.0
l[20, 13, B, 15] = 8.0
l[20, 13, B, 18] = 12.0
l[21, 5, B, 2] = 7.0
l[21, 5, B, 3] = 13.0
l[21, 5, B, 5] = 26.0
l[21, 5, B, 9] = 16.0
l[21, 5, B, 11] = 12.0
l[21, 5, B, 13] = 23.0
l[21, 5, B, 15] = 8.0
l[21, 5, B, 18] = 12.0
l[21, 5, B, 19] = 17.0
l[21, 5, B, 20] = 9.0
l[A, 6, A, 6] = 3.0
l[A, 6, A, 7] = 5.0
l[A, 6, A, 8] = 9.0
l[A, 6, A, 14] = 20.0
l[A, 6, A, 16] = 19.0
l[A, 6, A, 17] = 2.0
l[B, 4, B, 4] = 19.0
l[B, 10, B, 1] = 10.0
l[B, 10, B, 2] = 7.0
l[B, 10, B, 3] = 13.0
l[B, 10, B, 5] = 26.0
l[B, 10, B, 9] = 16.0
l[B, 10, B, 10] = 16.0
l[B, 10, B, 11] = 12.0
l[B, 10, B, 12] = 19.0
l[B, 10, B, 13] = 23.0
l[B, 10, B, 15] = 8.0
l[B, 10, B, 18] = 12.0
l[B, 10, B, 19] = 17.0
l[B, 10, B, 20] = 9.0
l[B, 10, B, 21] = 9.0
m[1, 12, B, 1] = 19.0
m[1, 12, B, 10] = 9.0
m[2, B, B, 1] = 19.0
m[2, B, B, 2] = 21.0
m[2, B, B, 3] = 16.0
m[2, B, B, 5] = 4.0
m[2, B, B, 9] = 4.0
m[2, B, B, 10] = 9.0
m[2, B, B, 11] = 22.0
m[2, B, B, 12] = 18.0
m[2, B, B, 13] = 6.0
m[2, B, B, 15] = 4.0
m[2, B, B, 18] = 17.0
m[2, B, B, 19] = 14.0
m[2, B, B, 20] = 17.0
m[2, B, B, 21] = 3.0
m[3, 20, B, 1] = 19.0
m[3, 20, B, 3] = 16.0
m[3, 20, B, 5] = 4.0
m[3, 20, B, 10] = 9.0
m[3, 20, B, 12] = 18.0
m[3, 20, B, 19] = 14.0
m[3, 20, B, 21] = 3.0
m[4, B, B, 4] = 16.0
m[5, 19, B, 1] = 19.0
m[5, 19, B, 5] = 4.0
m[5, 19, B, 10] = 9.0
m[5, 19, B, 12] = 18.0
m[5, 19, B, 21] = 3.0
m[6, 7, A, 6] = 24.0
m[7, 16, A, 6] = 24.0
m[7, 16, A, 7] = 9.0
m[8, A, A, 6] = 24.0
m[8, A, A, 7] = 9.0
m[8, A, A, 8] = 12.0
m[8, A, A, 14] = 3.0
m[8, A, A, 16] = 25.0
m[8, A, A, 17] = 11.0
m[9, 2, B, 1] = 19.0
m[9, 2, B, 3] = 16.0
m[9, 2, B, 5] = 4.0
m[9, 2, B, 9] = 4.0
m[9, 2, B, 10] = 9.0
m[9, 2, B, 11] = 22.0
m[9, 2, B, 12] = 18.0
m[9, 2, B, 13] = 6.0
m[9, 2, B, 15] = 4.0
m[9, 2, B, 18] = 17.0
m[9, 2, B, 19] = 14.0
m[9, 2, B, 20] = 17.0
m[9, 2, B, 21] = 3.0
m[10, 1, B, 10] = 9.0
m[11, 18, B, 1] = 19.0
m[11, 18, B, 3] = 16.0
m[11, 18, B, 5] = 4.0
m[11, 18, B, 10] = 9.0
m[11, 18, B, 11] = 22.0
m[11, 18, B, 12] = 18.0
m[11, 18, B, 13] = 6.0
m[11, 18, B, 15] = 4.0
m[11, 18, B, 19] = 14.0
m[11, 18, B, 20] = 17.0
m[11, 18, B, 21] = 3.0
m[12, 21, B, 1] = 19.0
m[12, 21, B, 10] = 9.0
m[12, 21, B, 12] = 18.0
m[13, 15, B, 1] = 19.0
m[13, 15, B, 3] = 16.0
m[13, 15, B, 5] = 4.0
m[13, 15, B, 10] = 9.0
m[13, 15, B, 12] = 18.0
m[13, 15, B, 13] = 6.0
m[13, 15, B, 19] = 14.0
m[13, 15, B, 20] = 17.0
m[13, 15, B, 21] = 3.0
m[14, 8, A, 6] = 24.0
m[14, 8, A, 7] = 9.0
m[14, 8, A, 14] = 3.0
m[14, 8, A, 16] = 25.0
m[14, 8, A, 17] = 11.0
m[15, 11, B, 1] = 19.0
m[15, 11, B, 3] = 16.0
m[15, 11, B, 5] = 4.0
m[15, 11, B, 10] = 9.0
m[15, 11, B, 12] = 18.0
m[15, 11, B, 13] = 6.0
m[15, 11, B, 15] = 4.0
m[15, 11, B, 19] = 14.0
m[15, 11, B, 20] = 17.0
m[15, 11, B, 21] = 3.0
m[16, 17, A, 6] = 24.0
m[16, 17, A, 7] = 9.0
m[16, 17, A, 16] = 25.0
m[17, 14, A, 6] = 24.0
m[17, 14, A, 7] = 9.0
m[17, 14, A, 16] = 25.0
m[17, 14, A, 17] = 11.0
m[18, 9, B, 1] = 19.0
m[18, 9, B, 3] = 16.0
m[18, 9, B, 5] = 4.0
m[18, 9, B, 10] = 9.0
m[18, 9, B, 11] = 22.0
m[18, 9, B, 12] = 18.0
m[18, 9, B, 13] = 6.0
m[18, 9, B, 15] = 4.0
m[18, 9, B, 18] = 17.0
m[18, 9, B, 19] = 14.0
m[18, 9, B, 20] = 17.0
m[18, 9, B, 21] = 3.0
m[19, 3, B, 1] = 19.0
m[19, 3, B, 5] = 4.0
m[19, 3, B, 10] = 9.0
m[19, 3, B, 12] = 18.0
m[19, 3, B, 19] = 14.0
m[19, 3, B, 21] = 3.0
m[20, 13, B, 1] = 19.0
m[20, 13, B, 3] = 16.0
m[20, 13, B, 5] = 4.0
m[20, 13, B, 10] = 9.0
m[20, 13, B, 12] = 18.0
m[20, 13, B, 19] = 14.0
m[20, 13, B, 20] = 17.0
m[20, 13, B, 21] = 3.0
m[21, 5, B, 1] = 19.0
m[21, 5, B, 10] = 9.0
m[21, 5, B, 12] = 18.0
m[21, 5, B, 21] = 3.0
Tempo de execução: 18.9271496 segundos
